iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    3, 2.1900000E+03, 2.3500000E+02,-1.1834513E+02, 9.1166494E-02, 2.5394567E-01, 6.4767035E-01, 2.4347690E+02, 1.5819422E-04, 2.5812637E-04, 5.2558624E-04, 5.7808740E-05, 1.3197944E-03
    3, 2.1900000E+03, 2.4500000E+02,-1.1766803E+02, 9.1516253E-02, 2.5491993E-01, 6.8067368E-01, 2.4289846E+02, 1.6518458E-04, 2.6613360E-04, 5.5076660E-04, 5.9843503E-05, 1.3746575E-03
    3, 2.1900000E+03, 2.5500000E+02,-1.1702764E+02, 9.1855110E-02, 2.5586382E-01, 7.0647743E-01, 2.4233805E+02, 1.7061929E-04, 2.7111942E-04, 5.7009252E-04, 6.1117325E-05, 1.4148123E-03
    3, 2.1900000E+03, 2.6500000E+02,-1.1642132E+02, 9.2183850E-02, 2.5677953E-01, 7.2357479E-01, 2.4179437E+02, 1.7420604E-04, 2.7266622E-04, 5.8242078E-04, 6.1516036E-05, 1.4376999E-03
    3, 2.1900000E+03, 2.7500000E+02,-1.1584664E+02, 9.2503246E-02, 2.5766921E-01, 7.3052652E-01, 2.4126615E+02, 1.7566123E-04, 2.7036186E-04, 5.8666689E-04, 6.0936921E-05, 1.4408595E-03
    3, 2.1900000E+03, 2.8500000E+02,-1.1530139E+02, 9.2814058E-02, 2.5853498E-01, 7.2610725E-01, 2.4075212E+02, 1.7473636E-04, 2.6395756E-04, 5.8191645E-04, 5.9312359E-05, 1.4223768E-03
    3, 2.1900000E+03, 2.9500000E+02,-1.1478338E+02, 9.3117054E-02, 2.5937898E-01, 7.0938735E-01, 2.4025101E+02, 1.7123053E-04, 2.5325862E-04, 5.6748448E-04, 5.6608184E-05, 1.3807926E-03
    3, 2.1900000E+03, 3.0500000E+02,-1.1429048E+02, 9.3412994E-02, 2.6020333E-01, 6.7987904E-01, 2.3980079E+02, 1.6501680E-04, 2.3835329E-04, 5.4311478E-04, 5.2855582E-05, 1.3157630E-03
    3, 2.1900000E+03, 3.1500000E+02,-1.1382051E+02, 9.3702593E-02, 2.6101001E-01, 6.3789207E-01, 2.3936059E+02, 1.5611430E-04, 2.1952711E-04, 5.0897884E-04, 4.8151924E-05, 1.2280715E-03
    3, 2.1900000E+03, 3.2500000E+02,-1.1337128E+02, 9.3986498E-02, 2.6180083E-01, 5.8446559E-01, 2.3892905E+02, 1.4467480E-04, 1.9737848E-04, 4.6590537E-04, 4.2674386E-05, 1.1200323E-03
    3, 2.1900000E+03, 3.3500000E+02,-1.1294070E+02, 9.4265192E-02, 2.6257714E-01, 5.2150054E-01, 2.3850543E+02, 1.3101598E-04, 1.7274605E-04, 4.1539306E-04, 3.6668462E-05, 9.9544169E-04
    3, 2.1900000E+03, 3.4500000E+02,-1.1252703E+02, 9.4538812E-02, 2.6333931E-01, 4.5175527E-01, 2.3808953E+02, 1.1563210E-04, 1.4674936E-04, 3.5961152E-04, 3.0441458E-05, 8.5965603E-04
    3, 2.1900000E+03, 3.5500000E+02,-1.1212947E+02, 9.4806775E-02, 2.6408572E-01, 3.7865473E-01, 2.3768222E+02, 9.9170925E-05, 1.2061513E-04, 3.0125753E-04, 2.4324274E-05, 7.1907275E-04
    3, 2.1900000E+03, 3.6500000E+02,-1.1174952E+02, 9.5066936E-02, 2.6481041E-01, 3.0600691E-01, 2.3728677E+02, 8.2394607E-05, 9.5635512E-05, 2.4333679E-04, 1.8638978E-05, 5.8072191E-04
    3, 2.1900000E+03, 3.7500000E+02,-1.1139392E+02, 9.5313637E-02, 2.6549760E-01, 2.3759091E-01, 2.3691178E+02, 6.6112649E-05, 7.2939531E-05, 1.8884078E-04, 1.3649397E-05, 4.5137373E-04
    3, 2.1900000E+03, 3.8500000E+02,-1.1108161E+02, 9.5532927E-02, 2.6610843E-01, 1.7706479E-01, 2.3657846E+02, 5.1190297E-05, 5.3471828E-05, 1.4067229E-04, 9.5449769E-06, 3.3741806E-04
    3, 2.1900000E+03, 3.9500000E+02,-1.1086120E+02, 9.5689951E-02, 2.6654583E-01, 1.3070550E-01, 2.3633978E+02, 3.9308665E-05, 3.8827389E-05, 1.0381382E-04, 6.5993259E-06, 2.5004771E-04
