iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
   10, 7.3000000E+03, 2.5500000E+02,-1.1788383E+02, 9.1470935E-02, 2.5479369E-01, 3.1649643E-01, 2.4297341E+02, 8.4846413E-05, 1.4412232E-04, 2.5766629E-04, 3.2722045E-05, 6.9187068E-04
   10, 7.3000000E+03, 2.6500000E+02,-1.1722930E+02, 9.1813986E-02, 2.5574926E-01, 3.5323258E-01, 2.4240606E+02, 9.3352397E-05, 1.5735706E-04, 2.8673372E-04, 3.6074251E-05, 7.6314395E-04
   10, 7.3000000E+03, 2.7500000E+02,-1.1660406E+02, 9.2147972E-02, 2.5667959E-01, 3.9074350E-01, 2.4185371E+02, 1.0191977E-04, 1.7044146E-04, 3.1627024E-04, 3.9407028E-05, 8.3481522E-04
   10, 7.3000000E+03, 2.8500000E+02,-1.1600574E+02, 9.2473555E-02, 2.5758650E-01, 4.2842439E-01, 2.4131525E+02, 1.1041884E-04, 1.8314031E-04, 3.4578888E-04, 4.2653235E-05, 9.0568078E-04
   10, 7.3000000E+03, 2.9500000E+02,-1.1543229E+02, 9.2791330E-02, 2.5847167E-01, 4.6557231E-01, 2.4078970E+02, 1.1870293E-04, 1.9519393E-04, 3.7473067E-04, 4.5738185E-05, 9.7438012E-04
   10, 7.3000000E+03, 3.0500000E+02,-1.1488198E+02, 9.3101831E-02, 2.5933658E-01, 5.0139118E-01, 2.4027619E+02, 1.2660951E-04, 2.0632168E-04, 4.0246960E-04, 4.8580871E-05, 1.0394100E-03
   10, 7.3000000E+03, 3.1500000E+02,-1.1435335E+02, 9.3405531E-02, 2.6018254E-01, 5.3494546E-01, 2.3981213E+02, 1.3394974E-04, 2.1622698E-04, 4.2834492E-04, 5.1095706E-05, 1.0991450E-03
   10, 7.3000000E+03, 3.2500000E+02,-1.1384523E+02, 9.3702800E-02, 2.6101059E-01, 5.6533499E-01, 2.3936028E+02, 1.4054608E-04, 2.2460443E-04, 4.5160661E-04, 5.3195168E-05, 1.1518751E-03
   10, 7.3000000E+03, 3.3500000E+02,-1.1335678E+02, 9.3993869E-02, 2.6182136E-01, 5.9157706E-01, 2.3891785E+02, 1.4620508E-04, 2.3115015E-04, 4.7149866E-04, 5.4793238E-05, 1.1958535E-03
   10, 7.3000000E+03, 3.4500000E+02,-1.1288773E+02, 9.4278675E-02, 2.6261469E-01, 6.1267493E-01, 2.3848494E+02, 1.5073108E-04, 2.3557403E-04, 4.8726533E-04, 5.5809562E-05, 1.2293555E-03
   10, 7.3000000E+03, 3.5500000E+02,-1.1243884E+02, 9.4556505E-02, 2.6338859E-01, 6.2766606E-01, 2.3806263E+02, 1.5393470E-04, 2.3761639E-04, 4.9818487E-04, 5.6174911E-05, 1.2507633E-03
   10, 7.3000000E+03, 3.6500000E+02,-1.1201319E+02, 9.4825135E-02, 2.6413687E-01, 6.3569439E-01, 2.3765431E+02, 1.5564627E-04, 2.3707154E-04, 5.0362719E-04, 5.5838420E-05, 1.2586973E-03
   10, 7.3000000E+03, 3.7500000E+02,-1.1161917E+02, 9.5078746E-02, 2.6484330E-01, 6.3615987E-01, 2.3726882E+02, 1.5574542E-04, 2.3384183E-04, 5.0317471E-04, 5.4782818E-05, 1.2523013E-03
   10, 7.3000000E+03, 3.8500000E+02,-1.1127778E+02, 9.5302816E-02, 2.6546746E-01, 6.2924710E-01, 2.3692823E+02, 1.5427199E-04, 2.2814911E-04, 4.9704733E-04, 5.3082527E-05, 1.2322980E-03
   10, 7.3000000E+03, 3.9500000E+02,-1.1104103E+02, 9.5461119E-02, 2.6590841E-01, 6.1818781E-01, 2.3668761E+02, 1.5191036E-04, 2.2154374E-04, 4.8790159E-04, 5.1180110E-05, 1.2057044E-03
