iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    9, 6.5700000E+03, 3.0500000E+02,-1.1448583E+02, 9.3322859E-02, 2.5995225E-01, 5.5612357E-01, 2.3993779E+02, 1.3855163E-04, 2.2214027E-04, 4.4538556E-04, 5.2760581E-05, 1.1368909E-03
    9, 6.5700000E+03, 3.1500000E+02,-1.1397795E+02, 9.3618695E-02, 2.6077631E-01, 5.8620709E-01, 2.3948812E+02, 1.4504977E-04, 2.3026645E-04, 4.6837400E-04, 5.4793775E-05, 1.1886872E-03
    9, 6.5700000E+03, 3.2500000E+02,-1.1349029E+02, 9.3908142E-02, 2.6158257E-01, 6.1157008E-01, 2.3904815E+02, 1.5049457E-04, 2.3638918E-04, 4.8754389E-04, 5.6275539E-05, 1.2307107E-03
    9, 6.5700000E+03, 3.3500000E+02,-1.1302204E+02, 9.4191465E-02, 2.6237177E-01, 6.3115553E-01, 2.3861750E+02, 1.5467897E-04, 2.4020572E-04, 5.0209418E-04, 5.7122521E-05, 1.2611436E-03
    9, 6.5700000E+03, 3.4500000E+02,-1.1257287E+02, 9.4468662E-02, 2.6314391E-01, 6.4395844E-01, 2.3819616E+02, 1.5740515E-04, 2.4144926E-04, 5.1127020E-04, 5.7264207E-05, 1.2783044E-03
    9, 6.5700000E+03, 3.5500000E+02,-1.1214339E+02, 9.4739127E-02, 2.6389729E-01, 6.4909397E-01, 2.3778505E+02, 1.5849670E-04, 2.3990973E-04, 5.1441600E-04, 5.6649639E-05, 1.2807675E-03
    9, 6.5700000E+03, 3.6500000E+02,-1.1173633E+02, 9.5000829E-02, 2.6462626E-01, 6.4588269E-01, 2.3738726E+02, 1.5781428E-04, 2.3546170E-04, 5.1104085E-04, 5.5255562E-05, 1.2675158E-03
    9, 6.5700000E+03, 3.7500000E+02,-1.1135939E+02, 9.5248324E-02, 2.6531567E-01, 6.3403591E-01, 2.3701106E+02, 1.5529293E-04, 2.2812550E-04, 5.0096690E-04, 5.3102919E-05, 1.2382824E-03
    9, 6.5700000E+03, 3.8500000E+02,-1.1103221E+02, 9.5467801E-02, 2.6592702E-01, 6.1435569E-01, 2.3667745E+02, 1.5109077E-04, 2.1832073E-04, 4.8488592E-04, 5.0324323E-05, 1.1948939E-03
    9, 6.5700000E+03, 3.9500000E+02,-1.1080423E+02, 9.5624100E-02, 2.6636240E-01, 5.9204749E-01, 2.3643988E+02, 1.4630623E-04, 2.0817999E-04, 4.6697600E-04, 4.7513393E-05, 1.1478525E-03
