iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 3.6500000E+03, 5.0000000E+00,-1.5197966E+02, 8.0201320E-02, 2.2340200E-01, 3.7884738E-04, 2.6351616E+02, 2.4354351E-07, 4.9471020E-07, 3.3620669E-07, 5.4401473E-08, 1.6221310E-06
    5, 3.6500000E+03, 1.5000000E+01,-1.4144892E+02, 8.2617073E-02, 2.3013112E-01, 1.0674375E-03, 2.5855618E+02, 5.9975041E-07, 1.2090638E-06, 9.2945287E-07, 1.4855689E-07, 4.1091390E-06
    5, 3.6500000E+03, 2.5000000E+01,-1.3758854E+02, 8.3690532E-02, 2.3312126E-01, 2.3103632E-03, 2.5656722E+02, 1.1741253E-06, 2.3627521E-06, 1.9961939E-06, 3.1540061E-07, 8.2594495E-06
    5, 3.6500000E+03, 3.5000000E+01,-1.3861211E+02, 8.3394256E-02, 2.3229598E-01, 4.3769423E-03, 2.5711617E+02, 2.0470631E-06, 4.0838059E-06, 3.7897194E-06, 5.8518566E-07, 1.4714841E-05
    5, 3.6500000E+03, 4.5000000E+01,-1.4257754E+02, 8.2323543E-02, 2.2931349E-01, 7.5065389E-03, 2.5910005E+02, 3.2729939E-06, 6.4832972E-06, 6.5492596E-06, 9.8674779E-07, 2.4027458E-05
    5, 3.6500000E+03, 5.5000000E+01,-1.4558286E+02, 8.1585888E-02, 2.2725874E-01, 1.1974121E-02, 2.6046682E+02, 4.9134278E-06, 9.6707501E-06, 1.0501462E-05, 1.5507073E-06, 3.6757546E-05
    5, 3.6500000E+03, 6.5000000E+01,-1.4508768E+02, 8.1702616E-02, 2.2758389E-01, 1.8124440E-02, 2.6025054E+02, 7.0469764E-06, 1.3745748E-05, 1.5880602E-05, 2.3075154E-06, 5.3498694E-05
    5, 3.6500000E+03, 7.5000000E+01,-1.4267090E+02, 8.2297639E-02, 2.2924133E-01, 2.6284755E-02, 2.5914805E+02, 9.7376698E-06, 1.8795670E-05, 2.2930080E-05, 3.2864836E-06, 7.4803481E-05
    5, 3.6500000E+03, 8.5000000E+01,-1.3992016E+02, 8.3024299E-02, 2.3126546E-01, 3.6751654E-02, 2.5780165E+02, 1.3034774E-05, 2.4883642E-05, 3.1889163E-05, 4.5126340E-06, 1.0114634E-04
    5, 3.6500000E+03, 9.5000000E+01,-1.3736519E+02, 8.3750380E-02, 2.3328797E-01, 4.9797437E-02, 2.5645633E+02, 1.6977850E-05, 3.2055598E-05, 4.2974398E-05, 6.0073177E-06, 1.3292969E-04
    5, 3.6500000E+03, 1.0500000E+02,-1.3509579E+02, 8.4440114E-02, 2.3520923E-01, 6.5664957E-02, 2.5517835E+02, 2.1596974E-05, 4.0339091E-05, 5.6371037E-05, 7.7874753E-06, 1.7047325E-04
    5, 3.6500000E+03, 1.1500000E+02,-1.3308814E+02, 8.5088098E-02, 2.3701420E-01, 8.4557246E-02, 2.5397772E+02, 2.6911248E-05, 4.9741996E-05, 7.2225916E-05, 9.8649101E-06, 2.1400047E-04
    5, 3.6500000E+03, 1.2500000E+02,-1.3130024E+02, 8.5697007E-02, 2.3871033E-01, 1.0662044E-01, 2.5284950E+02, 3.2925609E-05, 6.0239872E-05, 9.0634830E-05, 1.2242999E-05, 2.6359512E-04
    5, 3.6500000E+03, 1.3500000E+02,-1.2969415E+02, 8.6271056E-02, 2.4030935E-01, 1.3194095E-01, 2.5178587E+02, 3.9631715E-05, 7.1790208E-05, 1.1164179E-04, 1.4919088E-05, 3.1922704E-04
    5, 3.6500000E+03, 1.4500000E+02,-1.2823930E+02, 8.6814269E-02, 2.4182248E-01, 1.6053817E-01, 2.5077937E+02, 4.7007349E-05, 8.4328883E-05, 1.3523419E-04, 1.7883400E-05, 3.8073864E-04
    5, 3.6500000E+03, 1.5500000E+02,-1.2691163E+02, 8.7330123E-02, 2.4325939E-01, 1.9235668E-01, 2.4982357E+02, 5.5015611E-05, 9.7766117E-05, 1.6133745E-04, 2.1118294E-05, 4.4783015E-04
    5, 3.6500000E+03, 1.6500000E+02,-1.2569212E+02, 8.7821561E-02, 2.4462830E-01, 2.2719947E-01, 2.4900885E+02, 6.3589730E-05, 1.1198163E-04, 1.8983391E-04, 2.4596303E-05, 5.2003782E-04
    5, 3.6500000E+03, 1.7500000E+02,-1.2456558E+02, 8.8291064E-02, 2.4593611E-01, 2.6487526E-01, 2.4823237E+02, 7.2670581E-05, 1.2683768E-04, 2.2049011E-04, 2.8282817E-05, 5.9675900E-04
    5, 3.6500000E+03, 1.8500000E+02,-1.2351973E+02, 8.8740753E-02, 2.4718873E-01, 3.0504938E-01, 2.4748867E+02, 8.2170258E-05, 1.4215477E-04, 2.5300852E-04, 3.2130944E-05, 6.7718659E-04
    5, 3.6500000E+03, 1.9500000E+02,-1.2254455E+02, 8.9172455E-02, 2.4839124E-01, 3.4727566E-01, 2.4677470E+02, 9.1981249E-05, 1.5772444E-04, 2.8700598E-04, 3.6083553E-05, 7.6032812E-04
    5, 3.6500000E+03, 2.0500000E+02,-1.2163175E+02, 8.9587762E-02, 2.4954808E-01, 3.9099155E-01, 2.4608786E+02, 1.0197606E-04, 1.7331049E-04, 3.2201022E-04, 4.0073919E-05, 8.4500342E-04
    5, 3.6500000E+03, 2.1500000E+02,-1.2077445E+02, 8.9988069E-02, 2.5066314E-01, 4.3550975E-01, 2.4542582E+02, 1.1200587E-04, 1.8863915E-04, 3.5745469E-04, 4.4024234E-05, 9.2981905E-04
    5, 3.6500000E+03, 2.2500000E+02,-1.1996687E+02, 9.0374613E-02, 2.5173987E-01, 4.8001451E-01, 2.4478654E+02, 1.2190006E-04, 2.0340410E-04, 3.9267735E-04, 4.7845722E-05, 1.0131741E-03
    5, 3.6500000E+03, 2.3500000E+02,-1.1920418E+02, 9.0748498E-02, 2.5278133E-01, 5.2355575E-01, 2.4416820E+02, 1.3146507E-04, 2.1725831E-04, 4.2691752E-04, 5.1437608E-05, 1.0932400E-03
    5, 3.6500000E+03, 2.4500000E+02,-1.1848226E+02, 9.1110716E-02, 2.5379029E-01, 5.6506032E-01, 2.4356915E+02, 1.4048667E-04, 2.2983614E-04, 4.5932634E-04, 5.4692345E-05, 1.1680169E-03
    5, 3.6500000E+03, 2.5500000E+02,-1.1779762E+02, 9.1462164E-02, 2.5476926E-01, 6.0333990E-01, 2.4298792E+02, 1.4873104E-04, 2.4074102E-04, 4.8897404E-04, 5.7494688E-05, 1.2353225E-03
    5, 3.6500000E+03, 2.6500000E+02,-1.1714728E+02, 9.1803666E-02, 2.5572052E-01, 6.3711392E-01, 2.4242313E+02, 1.5594860E-04, 2.4956561E-04, 5.1486860E-04, 5.9726585E-05, 1.2928562E-03
