iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    3, 1.5000000E+00, 2.5000000E-01,-4.8069127E+01, 2.5187443E-01, 7.0160010E-01, 1.8063065E-02, 5.2499866E+01, 7.0262108E-06, 6.0209424E-08, 3.1927198E-06, 3.6556042E-09, 1.9275605E-05
    3, 1.5000000E+00, 7.5000000E-01,-4.7600808E+01, 2.5432583E-01, 7.0842851E-01, 2.0995326E-02, 5.0903794E+01, 8.0086498E-06, 5.3222196E-08, 3.5980190E-06, 2.5861812E-09, 2.2056925E-05
    3, 1.5000000E+00, 1.2500000E+00,-4.7131052E+01, 2.5678855E-01, 7.1528845E-01, 2.3031626E-02, 4.9316073E+01, 8.6803056E-06, 4.4388712E-08, 3.8237502E-06, 1.7577260E-09, 2.3934843E-05
    3, 1.5000000E+00, 1.7500000E+00,-4.6659933E+01, 2.5926059E-01, 7.2217436E-01, 2.4041635E-02, 4.7738169E+01, 9.0105501E-06, 3.4911892E-08, 3.8636621E-06, 1.1446313E-09, 2.4814822E-05
    3, 1.5000000E+00, 2.2500000E+00,-4.6187521E+01, 2.6173989E-01, 7.2908049E-01, 2.4046265E-02, 4.6171549E+01, 9.0120598E-06, 2.6352516E-08, 3.7375880E-06, 7.3549137E-10, 2.4737687E-05
    3, 1.5000000E+00, 2.7500000E+00,-4.5713881E+01, 2.6422434E-01, 7.3600095E-01, 2.3198407E-02, 4.4617677E+01, 8.7349662E-06, 1.9929392E-08, 3.4844994E-06, 4.9576134E-10, 2.3858794E-05
    3, 1.5000000E+00, 3.2500000E+00,-4.5264446E+01, 4.9704754E-02, 1.6906379E-01, 2.1700829E-02, 7.8793516E+01, 1.4283516E-06, 2.8059355E-09, 5.7564209E-06, 6.7496250E-10, 9.1971403E-06
    3, 1.5000000E+00, 3.7500000E+00,-4.6226634E+01, 4.8352060E-02, 1.6446279E-01, 1.9803342E-02, 7.9635623E+01, 1.3190559E-06, 2.2736702E-09, 5.3093929E-06, 5.4201302E-10, 8.4476611E-06
    3, 1.5000000E+00, 4.2500000E+00,-4.7620786E+01, 4.6591840E-02, 1.5847565E-01, 1.7570530E-02, 8.0759514E+01, 1.1886762E-06, 1.8190389E-09, 4.7774172E-06, 4.2995355E-10, 7.5608075E-06
    3, 1.5000000E+00, 4.7500000E+00,-4.9898190E+01, 4.4148693E-02, 1.5016562E-01, 1.5061543E-02, 8.2379692E+01, 1.0395543E-06, 1.4236923E-09, 4.1775511E-06, 3.3433396E-10, 6.5604465E-06
    3, 1.5000000E+00, 5.2500000E+00,-5.4702466E+01, 4.0319470E-02, 1.3714106E-01, 1.2323944E-02, 8.5097267E+01, 8.7307789E-07, 1.0740304E-09, 3.5311537E-06, 2.5232478E-10, 5.4706516E-06
    3, 1.5000000E+00, 5.7500000E+00,-7.2615865E+01, 3.3862424E-02, 1.1517831E-01, 9.3854126E-03, 9.0530356E+01, 6.8886666E-07, 7.5419720E-10, 2.8610103E-06, 1.8070377E-10, 4.3168783E-06
    3, 1.5000000E+00, 6.2500000E+00,-7.3115093E+01, 1.4968264E-01, 4.1694329E-01, 6.2541725E-03, 1.3482766E+02, 2.7924178E-06, 2.5395328E-09, 2.8395046E-06, 1.4871075E-10, 8.3231899E-06
    3, 1.5000000E+00, 6.7500000E+00,-7.3115872E+01, 1.4968055E-01, 4.1693747E-01, 3.8455270E-03, 1.3482974E+02, 1.8290443E-06, 1.3866629E-09, 1.7460317E-06, 7.5427490E-11, 5.2998189E-06
    3, 1.5000000E+00, 7.2500000E+00,-7.3116568E+01, 1.4967869E-01, 4.1693227E-01, 2.1643127E-03, 1.3483160E+02, 1.1092796E-06, 7.0313042E-10, 9.8272954E-07, 3.5203185E-11, 3.1126581E-06
    3, 1.5000000E+00, 7.7500000E+00,-7.3117170E+01, 1.4967707E-01, 4.1692777E-01, 1.1042326E-03, 1.3483321E+02, 6.1769673E-07, 3.2817272E-10, 5.0140325E-07, 1.4956935E-11, 1.6722230E-06
    3, 1.5000000E+00, 8.2500000E+00,-7.3117669E+01, 1.4967573E-01, 4.1692404E-01, 5.0445584E-04, 1.3483454E+02, 3.1244154E-07, 1.3938742E-10, 2.2906473E-07, 5.7076090E-12, 8.1314440E-07
    3, 1.5000000E+00, 8.7500000E+00,-7.3118056E+01, 1.4967469E-01, 4.1692115E-01, 2.0327388E-04, 1.3483557E+02, 1.4169143E-07, 5.3116698E-11, 9.2304333E-08, 1.9241835E-12, 3.5334960E-07
    3, 1.5000000E+00, 9.2500000E+00,-7.3118322E+01, 1.4967398E-01, 4.1691916E-01, 7.1594594E-05, 1.3483628E+02, 5.7155552E-08, 1.7942931E-11, 3.2510522E-08, 5.6533206E-13, 1.3624821E-07
    3, 1.5000000E+00, 9.7500000E+00,-7.3118460E+01, 1.4967361E-01, 4.1691813E-01, 2.5246139E-05, 1.3483665E+02, 2.3079279E-08, 5.9735712E-12, 1.1464106E-08, 1.6379576E-13, 5.2802657E-08
