time,h-5,th-5,Sw-5,C-5,Aaw-5,Cs1-5,Cs2-5,Caw1-5,Caw2-5,Ctot-5,h-10,th-10,Sw-10,C-10,Aaw-10,Cs1-10,Cs2-10,Caw1-10,Caw2-10,Ctot-10,h-15,th-15,Sw-15,C-15,Aaw-15,Cs1-15,Cs2-15,Caw1-15,Caw2-15,Ctot-15,h-20,th-20,Sw-20,C-20,Aaw-20,Cs1-20,Cs2-20,Caw1-20,Caw2-20,Ctot-20
  1.000000E-08, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.394399E-39,  4.038535E-31,  6.730891E-43,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.628010E-39,  1.523056E-31,  2.538427E-43,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.394399E-39,  4.038535E-31,  6.730891E-43,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.394399E-39,  4.038535E-31,  6.730891E-43,  5.647910E-28
  2.000000E-08, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.878880E-38,  4.038535E-31,  1.346178E-42,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  3.256021E-39,  1.523056E-31,  5.076853E-43,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.878880E-38,  4.038535E-31,  1.346178E-42,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.878880E-38,  4.038535E-31,  1.346178E-42,  5.647910E-28
  3.500000E-08, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.288040E-38,  4.038535E-31,  2.355812E-42,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  5.698036E-39,  1.523056E-31,  8.884493E-43,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.288040E-38,  4.038535E-31,  2.355812E-42,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.288040E-38,  4.038535E-31,  2.355812E-42,  5.647910E-28
  5.750000E-08, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.401780E-38,  4.038535E-31,  3.870262E-42,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  9.361059E-39,  1.523056E-31,  1.459595E-42,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.401780E-38,  4.038535E-31,  3.870262E-42,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.401780E-38,  4.038535E-31,  3.870262E-42,  5.647910E-28
  9.125000E-08, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.572389E-38,  4.038535E-31,  6.141938E-42,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.485559E-38,  1.523056E-31,  2.316314E-42,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.572389E-38,  4.038535E-31,  6.141938E-42,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.572389E-38,  4.038535E-31,  6.141938E-42,  5.647910E-28
  1.418750E-07, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.332830E-37,  4.038535E-31,  9.549452E-42,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.309740E-38,  1.523056E-31,  3.601393E-42,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.332830E-37,  4.038535E-31,  9.549452E-42,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.332830E-37,  4.038535E-31,  9.549452E-42,  5.647910E-28
  2.178125E-07, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.046218E-37,  4.038535E-31,  1.466072E-41,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  3.546010E-38,  1.523056E-31,  5.529010E-42,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.046218E-37,  4.038535E-31,  1.466072E-41,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.046218E-37,  4.038535E-31,  1.466072E-41,  5.647910E-28
  3.317188E-07, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.116298E-37,  4.038535E-31,  2.232763E-41,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  5.400415E-38,  1.523056E-31,  8.420437E-42,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.116298E-37,  4.038535E-31,  2.232763E-41,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.116298E-37,  4.038535E-31,  2.232763E-41,  5.647910E-28
  5.025781E-07, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.721420E-37,  4.038535E-31,  3.382799E-41,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  8.182023E-38,  1.523056E-31,  1.275758E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.721420E-37,  4.038535E-31,  3.382799E-41,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.721420E-37,  4.038535E-31,  3.382799E-41,  5.647910E-28
  7.588672E-07, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.129101E-37,  4.038535E-31,  5.107852E-41,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.235444E-37,  1.523056E-31,  1.926329E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.129101E-37,  4.038535E-31,  5.107852E-41,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.129101E-37,  4.038535E-31,  5.107852E-41,  5.647910E-28
  1.143301E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.074062E-36,  4.038535E-31,  7.695433E-41,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.861305E-37,  1.523056E-31,  2.902185E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.074062E-36,  4.038535E-31,  7.695433E-41,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.074062E-36,  4.038535E-31,  7.695433E-41,  5.647910E-28
  1.719951E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.615791E-36,  4.038535E-31,  1.157680E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.800098E-37,  1.523056E-31,  4.365970E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.615791E-36,  4.038535E-31,  1.157680E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.615791E-36,  4.038535E-31,  1.157680E-40,  5.647910E-28
  2.584927E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.428383E-36,  4.038535E-31,  1.739886E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  4.208287E-37,  1.523056E-31,  6.561647E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.428383E-36,  4.038535E-31,  1.739886E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.428383E-36,  4.038535E-31,  1.739886E-40,  5.647910E-28
  3.882390E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.647272E-36,  4.038535E-31,  2.613195E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  6.320571E-37,  1.523056E-31,  9.855162E-41,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.647272E-36,  4.038535E-31,  2.613195E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.647272E-36,  4.038535E-31,  2.613195E-40,  5.647910E-28
  5.828585E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.475606E-36,  4.038535E-31,  3.923157E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  9.488996E-37,  1.523056E-31,  1.479544E-40,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.475606E-36,  4.038535E-31,  3.923157E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.475606E-36,  4.038535E-31,  3.923157E-40,  5.647910E-28
  8.747878E-06, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.218106E-36,  4.038535E-31,  5.888101E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.424163E-36,  1.523056E-31,  2.220585E-40,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.218106E-36,  4.038535E-31,  5.888101E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  8.218106E-36,  4.038535E-31,  5.888101E-40,  5.647910E-28
  1.312682E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.233186E-35,  4.038535E-31,  8.835517E-40,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.137059E-36,  1.523056E-31,  3.332146E-40,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.233186E-35,  4.038535E-31,  8.835517E-40,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.233186E-35,  4.038535E-31,  8.835517E-40,  5.647910E-28
  1.969523E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.850248E-35,  4.038535E-31,  1.325664E-39,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  3.206403E-36,  1.523056E-31,  4.999488E-40,  9.934811E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.850248E-35,  4.038535E-31,  1.325664E-39,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.850248E-35,  4.038535E-31,  1.325664E-39,  5.647910E-28
  2.954784E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.775842E-35,  4.038535E-31,  1.988833E-39,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  4.810418E-36,  1.523056E-31,  7.500501E-40,  9.934812E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.775842E-35,  4.038535E-31,  1.988833E-39,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.775842E-35,  4.038535E-31,  1.988833E-39,  5.647910E-28
  4.432676E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.164232E-35,  4.038535E-31,  2.983586E-39,  5.647910E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  7.216441E-36,  1.523056E-31,  1.125202E-39,  9.934812E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.164232E-35,  4.038535E-31,  2.983586E-39,  5.647910E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.164232E-35,  4.038535E-31,  2.983586E-39,  5.647910E-28
  6.649513E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  6.246818E-35,  4.038535E-31,  4.475715E-39,  5.647911E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.082548E-35,  1.523056E-31,  1.687930E-39,  9.934813E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  6.246818E-35,  4.038535E-31,  4.475715E-39,  5.647911E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  6.246818E-35,  4.038535E-31,  4.475715E-39,  5.647911E-28
  9.974770E-05, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.370696E-35,  4.038535E-31,  6.713909E-39,  5.647911E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.623903E-35,  1.523056E-31,  2.532022E-39,  9.934814E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.370696E-35,  4.038535E-31,  6.713909E-39,  5.647911E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.370696E-35,  4.038535E-31,  6.713909E-39,  5.647911E-28
  1.496266E-04, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.405651E-34,  4.038535E-31,  1.007120E-38,  5.647912E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.435935E-35,  1.523056E-31,  3.798160E-39,  9.934815E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.405651E-34,  4.038535E-31,  1.007120E-38,  5.647912E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.405651E-34,  4.038535E-31,  1.007120E-38,  5.647912E-28
  2.244448E-04, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.108524E-34,  4.038535E-31,  1.510713E-38,  5.647913E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  3.653984E-35,  1.523056E-31,  5.697366E-39,  9.934817E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.108524E-34,  4.038535E-31,  1.510713E-38,  5.647913E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.108524E-34,  4.038535E-31,  1.510713E-38,  5.647913E-28
  3.366722E-04, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.162832E-34,  4.038535E-31,  2.266104E-38,  5.647915E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  5.481057E-35,  1.523056E-31,  8.546175E-39,  9.934820E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.162832E-34,  4.038535E-31,  2.266104E-38,  5.647915E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.162832E-34,  4.038535E-31,  2.266104E-38,  5.647915E-28
  5.050134E-04, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.744295E-34,  4.038535E-31,  3.399188E-38,  5.647917E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  8.221665E-35,  1.523056E-31,  1.281939E-38,  9.934824E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.744295E-34,  4.038535E-31,  3.399188E-38,  5.647917E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  4.744295E-34,  4.038535E-31,  3.399188E-38,  5.647917E-28
  7.575250E-04, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.116487E-34,  4.038535E-31,  5.098815E-38,  5.647921E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.233258E-34,  1.523056E-31,  1.922920E-38,  9.934831E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.116487E-34,  4.038535E-31,  5.098815E-38,  5.647921E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.116487E-34,  4.038535E-31,  5.098815E-38,  5.647921E-28
  1.136293E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.067477E-33,  4.038535E-31,  7.648254E-38,  5.647927E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.849894E-34,  1.523056E-31,  2.884392E-38,  9.934841E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.067477E-33,  4.038535E-31,  7.648254E-38,  5.647927E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.067477E-33,  4.038535E-31,  7.648254E-38,  5.647927E-28
  1.704444E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140731E-28,  2.896094E+02,  3.468723E-28,  1.601223E-33,  4.038565E-31,  1.147244E-37,  5.647973E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.774847E-34,  1.523056E-31,  4.326599E-38,  9.934857E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.601220E-33,  4.038535E-31,  1.147241E-37,  5.647936E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.601220E-33,  4.038535E-31,  1.147241E-37,  5.647936E-28
  2.556671E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.143459E-28,  2.896094E+02,  3.470711E-28,  2.402300E-33,  4.041226E-31,  1.721248E-37,  5.651223E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  4.162275E-34,  1.523056E-31,  6.489906E-38,  9.934880E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.401832E-33,  4.038535E-31,  1.720863E-37,  5.647949E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  2.401832E-33,  4.038535E-31,  1.720863E-37,  5.647949E-28
  3.835011E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.409795E-28,  2.896094E+02,  3.664010E-28,  3.670835E-33,  4.300991E-31,  2.637598E-37,  5.966020E-28, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  6.243412E-34,  1.523056E-31,  9.734861E-38,  9.934914E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.602748E-33,  4.038535E-31,  2.581295E-37,  5.647968E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  3.602748E-33,  4.038535E-31,  2.581295E-37,  5.647968E-28
  5.752522E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  7.893494E-27,  2.896094E+02,  4.507512E-27,  2.707942E-32,  7.698734E-30,  2.724153E-36,  7.342028E-27, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  9.365106E-34,  1.523056E-31,  1.460228E-37,  9.934965E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.404115E-33,  4.038535E-31,  3.871940E-37,  5.647997E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  5.404115E-33,  4.038535E-31,  3.871940E-37,  5.647997E-28
  7.670032E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  3.686582E-25,  2.896094E+02,  1.277249E-25,  6.903854E-31,  3.595622E-28,  1.176345E-34,  2.081953E-25, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.248679E-33,  1.523056E-31,  1.946968E-37,  9.935017E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.205476E-33,  4.038535E-31,  5.162580E-37,  5.648027E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  7.205476E-33,  4.038535E-31,  5.162580E-37,  5.648027E-28
  9.587543E-03, -3.000000E+02,  7.133719E-02,  1.987108E-01,  9.416569E-24,  2.896094E+02,  2.140914E-24,  1.180867E-29,  9.184229E-27,  3.052769E-33,  3.493143E-24, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.560846E-33,  1.523056E-31,  2.433707E-37,  9.935068E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.006831E-33,  4.038535E-31,  6.453217E-37,  5.648056E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  9.006831E-33,  4.038535E-31,  6.453217E-37,  5.648056E-28
  1.150505E-02, -2.999999E+02,  7.133719E-02,  1.987108E-01,  1.557075E-22,  2.896094E+02,  2.458227E-23,  1.394703E-28,  1.518657E-25,  5.158663E-32,  4.015855E-23, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  1.873012E-33,  1.523056E-31,  2.920445E-37,  9.935120E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.080818E-32,  4.038535E-31,  7.743851E-37,  5.648085E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.080818E-32,  4.038535E-31,  7.743851E-37,  5.648085E-28
  1.342256E-02, -2.999997E+02,  7.133719E-02,  1.987108E-01,  2.089931E-21,  2.896094E+02,  2.354113E-22,  1.362018E-27,  2.038365E-24,  7.030156E-31,  3.852039E-22, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.185178E-33,  1.523056E-31,  3.407181E-37,  9.935171E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.260952E-32,  4.038535E-31,  9.034480E-37,  5.648115E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.260952E-32,  4.038535E-31,  9.034480E-37,  5.648115E-28
  1.534007E-02, -2.999991E+02,  7.133720E-02,  1.987109E-01,  2.613803E-20,  2.896093E+02,  2.120020E-21,  1.237179E-26,  2.549311E-23,  8.850209E-30,  3.476651E-21, -3.000000E+02,  3.002704E-02,  1.021328E-01,  4.140700E-28,  1.092206E+02,  6.011113E-29,  2.497342E-33,  1.523056E-31,  3.893916E-37,  9.935223E-29, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.441086E-32,  4.038535E-31,  1.032511E-36,  5.648144E-28, -3.000000E+02,  7.133719E-02,  1.987108E-01,  4.140700E-28,  2.896094E+02,  3.468700E-28,  1.441086E-32,  4.038535E-31,  1.032511E-36,  5.648144E-28
