iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    4, 2.0000000E+00, 2.5000000E-01,-4.8067753E+01, 2.5188162E-01, 7.0162010E-01, 1.3382038E-02, 5.2495166E+01, 5.4123639E-06, 6.8445601E-08, 2.3652958E-06, 3.8801104E-09, 1.4657142E-05
    4, 2.0000000E+00, 7.5000000E-01,-4.7599431E+01, 2.5433305E-01, 7.0844860E-01, 1.5794493E-02, 5.0899120E+01, 6.2519079E-06, 6.2694690E-08, 2.7067179E-06, 2.8425313E-09, 1.7000480E-05
    4, 2.0000000E+00, 1.2500000E+00,-4.7129673E+01, 2.5679579E-01, 7.1530860E-01, 1.7818099E-02, 4.9311432E+01, 6.9432374E-06, 5.4810195E-08, 2.9581614E-06, 2.0352415E-09, 1.8921633E-05
    4, 2.0000000E+00, 1.7500000E+00,-4.6658553E+01, 2.5926784E-01, 7.2219453E-01, 1.9324390E-02, 4.7733569E+01, 7.4511731E-06, 4.5947205E-08, 3.1055036E-06, 1.4316760E-09, 2.0314943E-05
    4, 2.0000000E+00, 2.2500000E+00,-4.6186141E+01, 2.6174714E-01, 7.2910066E-01, 2.0225823E-02, 4.6166996E+01, 7.7526651E-06, 3.7650854E-08, 3.1436477E-06, 1.0207601E-09, 2.1113564E-05
    4, 2.0000000E+00, 2.7500000E+00,-4.5712502E+01, 2.6423157E-01, 7.3602109E-01, 2.0476195E-02, 4.4613179E+01, 7.8360912E-06, 3.1153624E-08, 3.0754363E-06, 7.6933033E-10, 2.1286670E-05
    4, 2.0000000E+00, 3.2500000E+00,-4.5263070E+01, 4.9706776E-02, 1.6907067E-01, 2.0054133E-02, 7.8792272E+01, 1.3335771E-06, 4.6842336E-09, 5.3196708E-06, 1.1390548E-09, 8.5257673E-06
    4, 2.0000000E+00, 3.7500000E+00,-4.6225082E+01, 4.8354147E-02, 1.6446989E-01, 1.9277573E-02, 7.9634312E+01, 1.2885352E-06, 4.0542396E-09, 5.1683897E-06, 9.8309431E-10, 8.2342959E-06
    4, 2.0000000E+00, 4.2500000E+00,-4.7618945E+01, 4.6594022E-02, 1.5848307E-01, 1.8139605E-02, 8.0758099E+01, 1.2221006E-06, 3.4718071E-09, 4.9320167E-06, 8.4054944E-10, 7.8002488E-06
    4, 2.0000000E+00, 4.7500000E+00,-4.9895748E+01, 4.4151060E-02, 1.5017367E-01, 1.6636865E-02, 8.2378086E+01, 1.1335298E-06, 2.9191798E-09, 4.6142841E-06, 7.0770155E-10, 7.2246678E-06
    4, 2.0000000E+00, 5.2500000E+00,-5.4698091E+01, 4.0322315E-02, 1.3715073E-01, 1.4768997E-02, 8.5095152E+01, 1.0219652E-06, 2.3827867E-09, 4.2314578E-06, 5.8322793E-10, 6.5177354E-06
    4, 2.0000000E+00, 5.7500000E+00,-7.2599209E+01, 3.3865513E-02, 1.1518882E-01, 1.2537590E-02, 9.0527310E+01, 8.8623105E-07, 1.8456422E-09, 3.8215844E-06, 4.6649646E-10, 5.7119694E-06
    4, 2.0000000E+00, 6.2500000E+00,-7.3096705E+01, 1.4973199E-01, 4.1708075E-01, 9.9502591E-03, 1.3477855E+02, 4.1824286E-06, 7.3914015E-09, 4.5156790E-06, 4.6418677E-10, 1.2822853E-05
    4, 2.0000000E+00, 6.7500000E+00,-7.3096714E+01, 1.4973196E-01, 4.1708068E-01, 7.5081130E-03, 1.3477858E+02, 3.2735910E-06, 4.9367785E-09, 3.4075060E-06, 2.9598613E-10, 9.8661712E-06
    4, 2.0000000E+00, 7.2500000E+00,-7.3096722E+01, 1.4973194E-01, 4.1708062E-01, 5.3719738E-03, 1.3477860E+02, 2.4464092E-06, 3.1634725E-09, 2.4381180E-06, 1.8016947E-10, 7.2281090E-06
    4, 2.0000000E+00, 7.7500000E+00,-7.3096729E+01, 1.4973192E-01, 4.1708057E-01, 3.6341434E-03, 1.3477862E+02, 1.7412551E-06, 1.9383572E-09, 1.6494346E-06, 1.0424896E-10, 5.0298620E-06
    4, 2.0000000E+00, 8.2500000E+00,-7.3096735E+01, 1.4973191E-01, 4.1708052E-01, 2.3186462E-03, 1.3477863E+02, 1.1777866E-06, 1.1314509E-09, 1.0523902E-06, 5.7082570E-11, 3.3177223E-06
    4, 2.0000000E+00, 8.7500000E+00,-7.3096740E+01, 1.4973190E-01, 4.1708049E-01, 1.3982084E-03, 1.3477865E+02, 7.5850802E-07, 6.2829095E-10, 6.3463010E-07, 2.9534280E-11, 2.0791308E-06
    4, 2.0000000E+00, 9.2500000E+00,-7.3096743E+01, 1.4973189E-01, 4.1708047E-01, 8.1960542E-04, 1.3477866E+02, 4.7659427E-07, 3.3797283E-10, 3.7201261E-07, 1.4753835E-11, 1.2707172E-06
    4, 2.0000000E+00, 9.7500000E+00,-7.3096744E+01, 1.4973188E-01, 4.1708045E-01, 5.3441827E-04, 1.3477866E+02, 3.2852570E-07, 2.0104828E-10, 2.4256947E-07, 8.2799050E-12, 8.5743562E-07
