iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    8, 4.0000000E+00, 2.5000000E-01,-6.6154776E+01, 1.7095773E-01, 4.7620538E-01, 1.1659908E-02, 1.1470526E+02, 4.8010626E-06, 9.5081518E-08, 4.5033362E-06, 5.1797089E-09, 1.4467894E-05
    8, 4.0000000E+00, 7.5000000E-01,-6.5656099E+01, 1.7269391E-01, 4.8104152E-01, 1.3108412E-02, 1.1314785E+02, 5.3159537E-06, 9.2600535E-08, 4.9939268E-06, 4.3003265E-09, 1.6061688E-05
    8, 4.0000000E+00, 1.2500000E+00,-6.5158624E+01, 1.7445556E-01, 4.8594862E-01, 1.4345242E-02, 1.1157952E+02, 5.7497437E-06, 8.7435865E-08, 5.3892649E-06, 3.6164214E-09, 1.7392580E-05
    8, 4.0000000E+00, 1.7500000E+00,-6.4662238E+01, 1.7624306E-01, 4.9092775E-01, 1.5236856E-02, 1.1000027E+02, 6.0594273E-06, 8.0525998E-08, 5.6431298E-06, 3.0898735E-09, 1.8321314E-05
    8, 4.0000000E+00, 2.2500000E+00,-6.4166834E+01, 1.7805678E-01, 4.9597988E-01, 1.5803842E-02, 1.0841011E+02, 6.2551272E-06, 7.3422592E-08, 5.7684537E-06, 2.7118403E-09, 1.8881697E-05
    8, 4.0000000E+00, 2.7500000E+00,-6.3672315E+01, 1.7989702E-01, 5.0110590E-01, 1.6154951E-02, 1.0680909E+02, 6.3758564E-06, 6.7517933E-08, 5.8094944E-06, 2.4602818E-09, 1.9201552E-05
    8, 4.0000000E+00, 3.2500000E+00,-6.3185171E+01, 3.6266622E-02, 1.2335586E-01, 1.6516966E-02, 8.8324215E+01, 1.1264193E-06, 1.1050273E-08, 4.9117024E-06, 2.8185305E-09, 7.3903603E-06
    8, 4.0000000E+00, 3.7500000E+00,-6.4542316E+01, 3.5820790E-02, 1.2183942E-01, 1.6452035E-02, 8.8711640E+01, 1.1225658E-06, 1.0346756E-08, 4.9138587E-06, 2.6495182E-09, 7.3751388E-06
    8, 4.0000000E+00, 4.2500000E+00,-6.6503410E+01, 3.5245657E-02, 1.1988319E-01, 1.5973441E-02, 8.9224447E+01, 1.0941010E-06, 9.5615174E-09, 4.7985290E-06, 2.4572437E-09, 7.1850238E-06
    8, 4.0000000E+00, 4.7500000E+00,-6.9693890E+01, 3.4456448E-02, 1.1719880E-01, 1.5088751E-02, 8.9955381E+01, 1.0411879E-06, 8.6796940E-09, 4.5699600E-06, 2.2402799E-09, 6.8243866E-06
    8, 4.0000000E+00, 5.2500000E+00,-7.6390352E+01, 3.3236957E-02, 1.1305087E-01, 1.3783709E-02, 9.1164095E+01, 9.6238589E-07, 7.6811143E-09, 4.2308830E-06, 1.9992562E-09, 6.2916213E-06
    8, 4.0000000E+00, 5.7500000E+00,-1.0129570E+02, 3.1207956E-02, 1.0614951E-01, 1.2012825E-02, 9.3546530E+01, 8.5387051E-07, 6.5274614E-09, 3.7837836E-06, 1.7359371E-09, 5.5800719E-06
    8, 4.0000000E+00, 6.2500000E+00,-1.0144847E+02, 1.0314343E-01, 2.8730761E-01, 9.7028389E-03, 1.8854246E+02, 4.0918019E-06, 2.9710855E-08, 6.1599559E-06, 2.3591032E-09, 1.3868800E-05
    8, 4.0000000E+00, 6.7500000E+00,-1.0129763E+02, 1.0328341E-01, 2.8769751E-01, 7.6795622E-03, 1.8834932E+02, 3.3385305E-06, 2.3005870E-08, 4.8706204E-06, 1.7809613E-09, 1.1134792E-05
    8, 4.0000000E+00, 7.2500000E+00,-1.0116689E+02, 1.0340534E-01, 2.8803716E-01, 5.9240768E-03, 1.8818130E+02, 2.6637448E-06, 1.7400455E-08, 3.7539906E-06, 1.3090371E-09, 8.7301042E-06
    8, 4.0000000E+00, 7.7500000E+00,-1.0105655E+02, 1.0350869E-01, 2.8832505E-01, 4.4398044E-03, 1.8803906E+02, 2.0726175E-06, 1.2819049E-08, 2.8113719E-06, 9.3348983E-10, 6.6648690E-06
    8, 4.0000000E+00, 8.2500000E+00,-1.0096700E+02, 1.0359287E-01, 2.8855953E-01, 3.2350548E-03, 1.8792334E+02, 1.5736554E-06, 9.1993029E-09, 2.0472798E-06, 6.4590377E-10, 4.9583590E-06
    8, 4.0000000E+00, 8.7500000E+00,-1.0089875E+02, 1.0365721E-01, 2.8873874E-01, 2.3166889E-03, 1.8783493E+02, 1.1769216E-06, 6.4824603E-09, 1.4654309E-06, 4.3778077E-10, 3.6314086E-06
    8, 4.0000000E+00, 9.2500000E+00,-1.0085244E+02, 1.0370096E-01, 2.8886060E-01, 1.6900685E-03, 1.8777488E+02, 8.9451859E-07, 4.6302687E-09, 1.0687286E-06, 3.0151409E-10, 2.7072070E-06
    8, 4.0000000E+00, 9.7500000E+00,-1.0082882E+02, 1.0372329E-01, 2.8892281E-01, 1.3653268E-03, 1.8774423E+02, 7.4296521E-07, 3.6587441E-09, 8.6323914E-07, 2.3270576E-10, 2.2198452E-06
