iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 2.5000000E+00, 2.5000000E-01,-5.8053517E+01, 2.0289829E-01, 5.6517630E-01, 1.2381730E-02, 8.7778933E+01, 5.0586239E-06, 7.5399082E-08, 3.6595065E-06, 4.1453413E-09, 1.4528939E-05
    5, 2.5000000E+00, 7.5000000E-01,-5.7555545E+01, 2.0511859E-01, 5.7136098E-01, 1.4208924E-02, 8.6032048E+01, 5.7021792E-06, 7.0614909E-08, 4.1158502E-06, 3.1436216E-09, 1.6425844E-05
    5, 2.5000000E+00, 1.2500000E+00,-5.7059410E+01, 2.0735877E-01, 5.7760103E-01, 1.5733320E-02, 8.4284690E+01, 6.2308365E-06, 6.3526301E-08, 4.4647436E-06, 2.3633505E-09, 1.7970477E-05
    5, 2.5000000E+00, 1.7500000E+00,-5.6564933E+01, 2.0961883E-01, 5.8389645E-01, 1.6830975E-02, 8.2537053E+01, 6.6073558E-06, 5.5238435E-08, 4.6771146E-06, 1.7760567E-09, 1.9047021E-05
    5, 2.5000000E+00, 2.2500000E+00,-5.6071950E+01, 2.1189869E-01, 5.9024705E-01, 1.7484697E-02, 8.0789418E+01, 6.8300705E-06, 4.7282066E-08, 4.7558463E-06, 1.3705911E-09, 1.9651654E-05
    5, 2.5000000E+00, 2.7500000E+00,-5.5580308E+01, 2.1419822E-01, 5.9665241E-01, 1.7768444E-02, 7.9042127E+01, 6.9264005E-06, 4.0908292E-08, 4.7284766E-06, 1.1152908E-09, 1.9871372E-05
    5, 2.5000000E+00, 3.2500000E+00,-5.5099819E+01, 4.0065227E-02, 1.3627628E-01, 1.7884191E-02, 8.5287260E+01, 1.2071161E-06, 6.3717418E-09, 5.1353008E-06, 1.5728138E-09, 7.8556627E-06
    5, 2.5000000E+00, 3.7500000E+00,-5.6221474E+01, 3.9389245E-02, 1.3397702E-01, 1.7563045E-02, 8.5799298E+01, 1.1882356E-06, 5.7047431E-09, 5.0733894E-06, 1.4089310E-09, 7.7365950E-06
    5, 2.5000000E+00, 4.2500000E+00,-5.7854659E+01, 3.8504811E-02, 1.3096874E-01, 1.6843832E-02, 8.6485757E+01, 1.1457881E-06, 5.0544845E-09, 4.9046180E-06, 1.2502033E-09, 7.4533271E-06
    5, 2.5000000E+00, 4.7500000E+00,-6.0516275E+01, 3.7278539E-02, 1.2679775E-01, 1.5747898E-02, 8.7472859E+01, 1.0806483E-06, 4.4043980E-09, 4.6379201E-06, 1.0937148E-09, 7.0164094E-06
    5, 2.5000000E+00, 5.2500000E+00,-6.6043089E+01, 3.5373883E-02, 1.2031933E-01, 1.4267097E-02, 8.9108785E+01, 9.9168263E-07, 3.7398298E-09, 4.2804933E-06, 9.3904696E-10, 6.4285620E-06
    5, 2.5000000E+00, 5.7500000E+00,-8.5928427E+01, 3.2146729E-02, 1.0934262E-01, 1.2348098E-02, 9.2362300E+01, 8.7456640E-07, 3.0389397E-09, 3.8401299E-06, 7.8694553E-10, 5.6859166E-06
    5, 2.5000000E+00, 6.2500000E+00,-8.6013265E+01, 1.2234713E-01, 3.4079980E-01, 9.8738820E-03, 1.6423417E+02, 4.1544843E-06, 1.3056481E-08, 5.4603422E-06, 8.8767416E-10, 1.3449860E-05
    5, 2.5000000E+00, 6.7500000E+00,-8.5833310E+01, 1.2264303E-01, 3.4162404E-01, 7.7159034E-03, 1.6388811E+02, 3.3522710E-06, 9.4722904E-09, 4.2581183E-06, 6.2331378E-10, 1.0674600E-05
    5, 2.5000000E+00, 7.2500000E+00,-8.5677553E+01, 1.2290079E-01, 3.4234203E-01, 5.8305991E-03, 1.6358723E+02, 2.6271392E-06, 6.6679884E-09, 3.2118797E-06, 4.2321541E-10, 8.2140925E-06
    5, 2.5000000E+00, 7.7500000E+00,-8.5546194E+01, 1.2311937E-01, 3.4295088E-01, 4.2395570E-03, 1.6333254E+02, 1.9910467E-06, 4.5425091E-09, 2.3318522E-06, 2.7690220E-10, 6.1009242E-06
    5, 2.5000000E+00, 8.2500000E+00,-8.5439603E+01, 1.2329754E-01, 3.4344718E-01, 2.9648716E-03, 1.6312520E+02, 1.4586723E-06, 2.9911254E-09, 1.6287097E-06, 1.7433434E-10, 4.3725718E-06
    5, 2.5000000E+00, 8.7500000E+00,-8.5358330E+01, 1.2343388E-01, 3.4382697E-01, 2.0117155E-03, 1.6296673E+02, 1.0409156E-06, 1.9123449E-09, 1.1040503E-06, 1.0620518E-10, 3.0491515E-06
    5, 2.5000000E+00, 9.2500000E+00,-8.5303114E+01, 1.2352675E-01, 3.4408566E-01, 1.3738053E-03, 1.6285887E+02, 7.4697751E-07, 1.2218302E-09, 7.5346735E-07, 6.4764678E-11, 2.1405541E-06
    5, 2.5000000E+00, 9.7500000E+00,-8.5274911E+01, 1.2357426E-01, 3.4421800E-01, 1.0480608E-03, 1.6280371E+02, 5.9026750E-07, 8.7218296E-10, 5.7462023E-07, 4.4816591E-11, 1.6659626E-06
