time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 1.0262661E+00,-4.8152906E+01,-7.4986575E+01, 2.6332876E-02, 9.9693723E-11, 1.0262661E+00, 7.4105169E-15, 1.3131472E-01, 1.4843928E+00,-6.7340068E-13, 1.0000000E-04, 0.0000000E+00, 1.5508429E-15, 1.0000000E-04,-8.6083400E-12
 1.0295044E+00,-4.8150699E+01,-7.4929112E+01, 2.6247738E-02, 1.1752914E-10, 1.0295044E+00, 7.2771685E-15, 1.3396944E-01, 1.4849764E+00,-6.9948448E-13, 1.0000000E-04, 0.0000000E+00, 1.8628497E-15, 1.0000000E-04,-8.3950956E-12
 1.0327427E+00,-4.8148545E+01,-7.4873377E+01, 2.6163119E-02, 1.3824302E-10, 1.0327427E+00, 7.5903919E-15, 1.3664018E-01, 1.4855439E+00,-8.0759215E-13, 1.0000000E-04, 0.0000000E+00, 2.2320600E-15, 1.0000000E-04,-8.2267448E-12
 1.0359810E+00,-4.8146444E+01,-7.4819319E+01, 2.6079012E-02, 1.6224696E-10, 1.0359810E+00, 7.9248014E-15, 1.3932654E-01, 1.4860959E+00,-8.3330467E-13, 1.0000000E-04, 0.0000000E+00, 2.6679145E-15, 1.0000000E-04,-8.0247237E-12
 1.0392193E+00,-4.8144394E+01,-7.4766890E+01, 2.5995416E-02, 1.9000387E-10, 1.0392193E+00, 8.1544617E-15, 1.4202816E-01, 1.4866325E+00,-9.5434994E-13, 1.0000000E-04, 0.0000000E+00, 3.1812320E-15, 1.0000000E-04,-7.8339261E-12
 1.0424575E+00,-4.8142395E+01,-7.4716041E+01, 2.5912325E-02, 2.2203266E-10, 1.0424575E+00, 7.7534322E-15, 1.4474465E-01, 1.4871543E+00,-1.0477018E-12, 1.0000000E-04, 0.0000000E+00, 3.7843824E-15, 1.0000000E-04,-7.6543519E-12
 1.0456958E+00,-4.8140444E+01,-7.4666727E+01, 2.5829737E-02, 2.5891393E-10, 1.0456958E+00, 7.8752220E-15, 1.4747566E-01, 1.4876616E+00,-1.0999451E-12, 1.0000000E-04, 0.0000000E+00, 4.4914780E-15, 1.0000000E-04,-7.4635542E-12
 1.0489341E+00,-4.8138542E+01,-7.4618902E+01, 2.5747646E-02, 3.0129601E-10, 1.0489341E+00, 8.3352066E-15, 1.5022082E-01, 1.4881547E+00,-1.0842183E-12, 1.0000000E-04, 0.0000000E+00, 5.3185830E-15, 1.0000000E-04,-7.2839800E-12
 1.0521724E+00,-4.8136687E+01,-7.4572522E+01, 2.5666050E-02, 3.4990143E-10, 1.0521724E+00, 7.8526376E-15, 1.5297977E-01, 1.4886341E+00,-7.9803370E-13, 1.0000000E-04, 0.0000000E+00, 6.2839451E-15, 1.0000000E-04,-7.0707356E-12
 1.0554107E+00,-4.8134877E+01,-7.4527545E+01, 2.5584944E-02, 4.0553388E-10, 1.0554107E+00, 8.3007570E-15, 1.5575217E-01, 1.4891000E+00,-9.3145623E-13, 1.0000000E-04, 0.0000000E+00, 7.4082489E-15, 1.0000000E-04,-6.8799380E-12
 1.0586490E+00,-4.8133113E+01,-7.4483930E+01, 2.5504325E-02, 4.6908554E-10, 1.0586490E+00, 9.1009524E-15, 1.5853769E-01, 1.4895527E+00,-1.1856100E-12, 1.0000000E-04, 0.0000000E+00, 8.7148923E-15, 1.0000000E-04,-6.7228105E-12
 1.0618873E+00,-4.8131392E+01,-7.4441636E+01, 2.5424189E-02, 5.4154505E-10, 1.0618873E+00, 9.9650886E-15, 1.6133597E-01, 1.4899927E+00,-1.0488208E-12, 1.0000000E-04, 0.0000000E+00, 1.0230290E-14, 1.0000000E-04,-6.5320129E-12
 1.0651255E+00,-4.8129714E+01,-7.4400624E+01, 2.5344533E-02, 6.2400586E-10, 1.0651255E+00, 1.0878540E-14, 1.6414670E-01, 1.4904203E+00,-1.1675490E-12, 1.0000000E-04, 0.0000000E+00, 1.1984202E-14, 1.0000000E-04,-6.3636620E-12
 1.0683638E+00,-4.8128077E+01,-7.4360856E+01, 2.5265352E-02, 7.1767519E-10, 1.0683638E+00, 1.0513055E-14, 1.6696955E-01, 1.4908357E+00,-1.2858134E-12, 1.0000000E-04, 0.0000000E+00, 1.4010093E-14, 1.0000000E-04,-6.1728644E-12
 1.0716021E+00,-4.8126482E+01,-7.4322295E+01, 2.5186643E-02, 8.2388345E-10, 1.0716021E+00, 1.0896127E-14, 1.6980421E-01, 1.4912394E+00,-1.2031000E-12, 1.0000000E-04, 0.0000000E+00, 1.6345522E-14, 1.0000000E-04,-5.9596200E-12
 1.0748404E+00,-4.8124926E+01,-7.4284904E+01, 2.5108402E-02, 9.4409432E-10, 1.0748404E+00, 1.0272761E-14, 1.7265037E-01, 1.4916315E+00,-1.1207084E-12, 1.0000000E-04, 0.0000000E+00, 1.9032563E-14, 1.0000000E-04,-5.7912692E-12
 1.0780787E+00,-4.8123410E+01,-7.4248650E+01, 2.5030627E-02, 1.0799153E-09, 1.0780787E+00, 1.0578049E-14, 1.7550772E-01, 1.4920124E+00,-1.1851113E-12, 1.0000000E-04, 0.0000000E+00, 2.2118262E-14, 1.0000000E-04,-5.5668014E-12
 1.0813170E+00,-4.8121931E+01,-7.4213499E+01, 2.4953312E-02, 1.2331088E-09, 1.0813170E+00, 1.0117710E-14, 1.7837598E-01, 1.4923825E+00,-1.0499138E-12, 1.0000000E-04, 0.0000000E+00, 2.5655130E-14, 1.0000000E-04,-5.3647803E-12
 1.0845553E+00,-4.8120489E+01,-7.4179416E+01, 2.4876455E-02, 1.4056042E-09, 1.0845553E+00, 1.0303155E-14, 1.8125484E-01, 1.4927419E+00,-1.1539975E-12, 1.0000000E-04, 0.0000000E+00, 2.9701669E-14, 1.0000000E-04,-5.1739827E-12
 1.0877936E+00,-4.8119084E+01,-7.4146371E+01, 2.4800053E-02, 1.5995097E-09, 1.0877936E+00, 1.0309345E-14, 1.8414402E-01, 1.4930910E+00,-1.1650082E-12, 1.0000000E-04, 0.0000000E+00, 3.4322952E-14, 1.0000000E-04,-5.0056319E-12
 1.0910318E+00,-4.8117714E+01,-7.4114331E+01, 2.4724101E-02, 1.8171257E-09, 1.0910318E+00, 1.0403747E-14, 1.8704326E-01, 1.4934300E+00,-1.2156161E-12, 1.0000000E-04, 0.0000000E+00, 3.9591227E-14, 1.0000000E-04,-4.8148342E-12
 1.0942701E+00,-4.8116379E+01,-7.4083268E+01, 2.4648596E-02, 2.0609583E-09, 1.0942701E+00, 9.6446903E-15, 1.8995227E-01, 1.4937593E+00,-1.2000903E-12, 1.0000000E-04, 0.0000000E+00, 4.5586582E-14, 1.0000000E-04,-4.6128132E-12
 1.0991276E+00,-4.8114452E+01,-7.4038758E+01, 2.4536328E-02, 2.4932437E-09, 1.0991276E+00, 9.0601656E-15, 1.9433690E-01, 1.4942321E+00,-1.2097879E-12, 1.0000000E-04, 0.0000000E+00, 5.6518518E-14, 1.0000000E-04,-4.4107922E-12
 1.1039850E+00,-4.8112597E+01,-7.3996255E+01, 2.4425043E-02, 3.0041057E-09, 1.1039850E+00, 9.2413866E-15, 1.9874178E-01, 1.4946847E+00,-1.1145327E-12, 1.0000000E-04, 0.0000000E+00, 6.9751236E-14, 1.0000000E-04,-3.9394098E-12
 1.1088424E+00,-4.8110812E+01,-7.3955668E+01, 2.4314731E-02, 3.6056158E-09, 1.1088424E+00, 9.8329409E-15, 2.0316608E-01, 1.4951178E+00,-1.0328970E-12, 1.0000000E-04, 0.0000000E+00, 8.5703597E-14, 1.0000000E-04,-3.4904742E-12
 1.1136998E+00,-4.8109095E+01,-7.3916911E+01, 2.4205379E-02, 4.3113446E-09, 1.1136998E+00, 9.5728332E-15, 2.0760903E-01, 1.4955323E+00,-1.2124742E-12, 1.0000000E-04, 0.0000000E+00, 1.0485868E-13, 1.0000000E-04,-3.0303153E-12
 1.1185573E+00,-4.8107443E+01,-7.3879905E+01, 2.4096976E-02, 5.1364984E-09, 1.1185573E+00, 9.8956061E-15, 2.1206986E-01, 1.4959289E+00,-1.2870277E-12, 1.0000000E-04, 0.0000000E+00, 1.2777169E-13, 1.0000000E-04,-2.5701563E-12
 1.1234147E+00,-4.8105854E+01,-7.3844569E+01, 2.3989512E-02, 6.0980641E-09, 1.1234147E+00, 9.2841787E-15, 2.1654782E-01, 1.4963083E+00,-1.1667071E-12, 1.0000000E-04, 0.0000000E+00, 1.5507859E-13, 1.0000000E-04,-2.0763271E-12
 1.1282721E+00,-4.8104326E+01,-7.3810829E+01, 2.3882976E-02, 7.2149602E-09, 1.1282721E+00, 1.0628898E-14, 2.2104221E-01, 1.4966714E+00,-1.0987741E-12, 1.0000000E-04, 0.0000000E+00, 1.8750543E-13, 1.0000000E-04,-1.6161681E-12
 1.1331296E+00,-4.8102856E+01,-7.3778614E+01, 2.3777358E-02, 8.5081950E-09, 1.1331296E+00, 1.1182190E-14, 2.2555234E-01, 1.4970187E+00,-1.1472369E-12, 1.0000000E-04, 0.0000000E+00, 2.2587853E-13, 1.0000000E-04,-1.1111156E-12
 1.1379870E+00,-4.8101442E+01,-7.3747855E+01, 2.3672645E-02, 1.0001031E-08, 1.1379870E+00, 1.1355421E-14, 2.3007756E-01, 1.4973509E+00,-1.1440109E-12, 1.0000000E-04, 0.0000000E+00, 2.7113541E-13, 1.0000000E-04,-5.9483966E-13
 1.1428444E+00,-4.8100083E+01,-7.3718486E+01, 2.3568829E-02, 1.1719158E-08, 1.1428444E+00, 1.1352715E-14, 2.3461724E-01, 1.4976686E+00,-1.0126229E-12, 1.0000000E-04, 0.0000000E+00, 3.2433659E-13, 1.0000000E-04,-8.9787119E-14
 1.1477019E+00,-4.8098777E+01,-7.3690444E+01, 2.3465899E-02, 1.3690865E-08, 1.1477019E+00, 1.1597770E-14, 2.3917076E-01, 1.4979725E+00,-9.4588055E-13, 1.0000000E-04, 0.0000000E+00, 3.8667825E-13, 1.0000000E-04, 4.4893559E-13
 1.1525593E+00,-4.8097521E+01,-7.3663671E+01, 2.3363844E-02, 1.5947229E-08, 1.1525593E+00, 1.1869361E-14, 2.4373755E-01, 1.4982632E+00,-8.9225693E-13, 1.0000000E-04, 0.0000000E+00, 4.5950579E-13, 1.0000000E-04, 9.8765831E-13
 1.1574167E+00,-4.8096314E+01,-7.3638109E+01, 2.3262655E-02, 1.8522300E-08, 1.1574167E+00, 1.1796615E-14, 2.4831703E-01, 1.4985411E+00,-9.0248695E-13, 1.0000000E-04, 0.0000000E+00, 5.4432835E-13, 9.9999999E-05, 1.5600512E-12
 1.1622742E+00,-4.8095153E+01,-7.3613702E+01, 2.3162321E-02, 2.1453294E-08, 1.1622742E+00, 1.1691828E-14, 2.5290867E-01, 1.4988069E+00,-1.0520944E-12, 1.0000000E-04, 0.0000000E+00, 6.4283420E-13, 9.9999999E-05, 2.1324441E-12
 1.1671316E+00,-4.8094038E+01,-7.3590400E+01, 2.3062833E-02, 2.4780792E-08, 1.1671316E+00, 1.0981883E-14, 2.5751195E-01, 1.4990611E+00,-1.1250298E-12, 1.0000000E-04, 0.0000000E+00, 7.5690722E-13, 9.9999999E-05, 2.7272837E-12
 1.1719890E+00,-4.8092967E+01,-7.3568151E+01, 2.2964181E-02, 2.8548942E-08, 1.1719890E+00, 1.1452096E-14, 2.6212638E-01, 1.4993041E+00,-1.3236221E-12, 1.0000000E-04, 0.0000000E+00, 8.8864423E-13, 9.9999999E-05, 3.3333468E-12
 1.1768464E+00,-4.8091937E+01,-7.3546909E+01, 2.2866355E-02, 3.2805662E-08, 1.1768464E+00, 1.0766483E-14, 2.6675147E-01, 1.4995364E+00,-1.4205521E-12, 1.0000000E-04, 0.0000000E+00, 1.0403735E-12, 9.9999999E-05, 4.0067502E-12
 1.1817039E+00,-4.8090948E+01,-7.3526628E+01, 2.2769346E-02, 3.7602851E-08, 1.1817039E+00, 1.0274212E-14, 2.7138677E-01, 1.4997585E+00,-1.2912884E-12, 1.0000000E-04, 0.0000000E+00, 1.2146740E-12, 9.9999999E-05, 4.6577068E-12
 1.1865613E+00,-4.8089998E+01,-7.3507264E+01, 2.2673145E-02, 4.2996602E-08, 1.1865613E+00, 1.0226505E-14, 2.7603184E-01, 1.4999709E+00,-9.8769688E-13, 1.0000000E-04, 0.0000000E+00, 1.4143961E-12, 9.9999999E-05, 5.3423336E-12
 1.1914187E+00,-4.8089086E+01,-7.3488776E+01, 2.2577742E-02, 4.9047410E-08, 1.1914187E+00, 1.1331197E-14, 2.8068626E-01, 1.5001739E+00,-6.8576149E-13, 1.0000000E-04, 0.0000000E+00, 1.6426831E-12, 9.9999998E-05, 6.0494071E-12
 1.1962762E+00,-4.8088209E+01,-7.3471124E+01, 2.2483128E-02, 5.5820394E-08, 1.1962762E+00, 1.2403174E-14, 2.8534961E-01, 1.5003680E+00,-4.7251004E-13, 1.0000000E-04, 0.0000000E+00, 1.9029934E-12, 9.9999998E-05, 6.8125976E-12
 1.2011336E+00,-4.8087368E+01,-7.3454270E+01, 2.2389294E-02, 6.3385507E-08, 1.2011336E+00, 1.3412736E-14, 2.9002152E-01, 1.5005535E+00,-4.8362897E-13, 1.0000000E-04, 0.0000000E+00, 2.1991248E-12, 9.9999998E-05, 7.5870115E-12
 1.2059910E+00,-4.8086559E+01,-7.3438178E+01, 2.2296232E-02, 7.1817756E-08, 1.2059910E+00, 1.2744363E-14, 2.9470162E-01, 1.5007309E+00,-7.2966441E-13, 1.0000000E-04, 0.0000000E+00, 2.5352386E-12, 9.9999997E-05, 8.4287658E-12
 1.2108485E+00,-4.8085783E+01,-7.3422814E+01, 2.2203932E-02, 8.1197419E-08, 1.2108485E+00, 1.2333519E-14, 2.9938953E-01, 1.5009004E+00,-9.1270305E-13, 1.0000000E-04, 0.0000000E+00, 2.9158855E-12, 9.9999997E-05, 9.2480732E-12
 1.2157059E+00,-4.8085038E+01,-7.3408144E+01, 2.2112385E-02, 9.1610258E-08, 1.2157059E+00, 1.1298917E-14, 3.0408494E-01, 1.5010624E+00,-5.5352863E-13, 1.0000000E-04, 0.0000000E+00, 3.3460328E-12, 9.9999997E-05, 1.0145944E-11
 1.2205633E+00,-4.8084323E+01,-7.3394137E+01, 2.2021584E-02, 1.0314774E-07, 1.2205633E+00, 1.1089208E-14, 3.0878750E-01, 1.5012173E+00,-5.3977552E-13, 1.0000000E-04, 0.0000000E+00, 3.8310917E-12, 9.9999996E-05, 1.1066262E-11
 1.2254207E+00,-4.8083636E+01,-7.3380764E+01, 2.1931519E-02, 1.1590723E-07, 1.2254207E+00, 1.0964621E-14, 3.1349692E-01, 1.5013653E+00,-8.4420061E-13, 1.0000000E-04, 0.0000000E+00, 4.3769465E-12, 9.9999996E-05, 1.2020251E-11
 1.2302782E+00,-4.8082977E+01,-7.3367994E+01, 2.1842183E-02, 1.2999225E-07, 1.2302782E+00, 1.1025807E-14, 3.1821287E-01, 1.5015068E+00,-1.0981920E-12, 1.0000000E-04, 0.0000000E+00, 4.9899844E-12, 9.9999995E-05, 1.3019132E-11
 1.2351356E+00,-4.8082345E+01,-7.3355801E+01, 2.1753566E-02, 1.4551262E-07, 1.2351356E+00, 1.0271480E-14, 3.2293509E-01, 1.5016420E+00,-1.1561166E-12, 1.0000000E-04, 0.0000000E+00, 5.6771266E-12, 9.9999994E-05, 1.4062907E-11
 1.2399930E+00,-4.8081738E+01,-7.3344159E+01, 2.1665661E-02, 1.6258471E-07, 1.2399930E+00, 1.0070527E-14, 3.2766329E-01, 1.5017712E+00,-1.2380082E-12, 1.0000000E-04, 0.0000000E+00, 6.4458600E-12, 9.9999994E-05, 1.5117906E-11
 1.2448505E+00,-4.8081155E+01,-7.3333042E+01, 2.1578460E-02, 1.8133163E-07, 1.2448505E+00, 9.9385926E-15, 3.3239722E-01, 1.5018947E+00,-1.2105195E-12, 1.0000000E-04, 0.0000000E+00, 7.3042704E-12, 9.9999993E-05, 1.6240245E-11
 1.2497079E+00,-4.8080596E+01,-7.3322428E+01, 2.1491955E-02, 2.0188342E-07, 1.2497079E+00, 1.0288337E-14, 3.3713661E-01, 1.5020127E+00,-1.1952491E-12, 1.0000000E-04, 0.0000000E+00, 8.2610759E-12, 9.9999992E-05, 1.7373807E-11
 1.2545653E+00,-4.8080060E+01,-7.3312292E+01, 2.1406137E-02, 2.2437725E-07, 1.2545653E+00, 1.1622058E-14, 3.4188124E-01, 1.5021255E+00,-1.3606805E-12, 1.0000000E-04, 0.0000000E+00, 9.3256620E-12, 9.9999991E-05, 1.8563487E-11
 1.2594228E+00,-4.8079545E+01,-7.3302614E+01, 2.1321000E-02, 2.4895759E-07, 1.2594228E+00, 1.1584557E-14, 3.4663087E-01, 1.5022333E+00,-1.3811252E-12, 1.0000000E-04, 0.0000000E+00, 1.0508117E-11, 9.9999989E-05, 1.9798060E-11
 1.2642802E+00,-4.8079052E+01,-7.3293372E+01, 2.1236535E-02, 2.7577642E-07, 1.2642802E+00, 1.0723487E-14, 3.5138527E-01, 1.5023364E+00,-1.1379399E-12, 1.0000000E-04, 0.0000000E+00, 1.1819270E-11, 9.9999988E-05, 2.1043856E-11
 1.2691376E+00,-4.8078578E+01,-7.3284547E+01, 2.1152735E-02, 3.0499335E-07, 1.2691376E+00, 1.1013835E-14, 3.5614425E-01, 1.5024348E+00,-1.0752308E-12, 1.0000000E-04, 0.0000000E+00, 1.3270726E-11, 9.9999987E-05, 2.2368216E-11
 1.2739950E+00,-4.8078124E+01,-7.3276120E+01, 2.1069592E-02, 3.3677586E-07, 1.2739950E+00, 1.0833860E-14, 3.6090759E-01, 1.5025289E+00,-7.9836305E-13, 1.0000000E-04, 0.0000000E+00, 1.4874904E-11, 9.9999985E-05, 2.3681353E-11
 1.2788525E+00,-4.8077688E+01,-7.3268073E+01, 2.0987100E-02, 3.7129940E-07, 1.2788525E+00, 1.0072780E-14, 3.6567510E-01, 1.5026188E+00,-8.7948157E-13, 1.0000000E-04, 0.0000000E+00, 1.6645080E-11, 9.9999983E-05, 2.5016936E-11
 1.2837099E+00,-4.8077271E+01,-7.3260388E+01, 2.0905250E-02, 4.0874757E-07, 1.2837099E+00, 9.8429573E-15, 3.7044661E-01, 1.5027048E+00,-8.1793058E-13, 1.0000000E-04, 0.0000000E+00, 1.8595420E-11, 9.9999981E-05, 2.6397413E-11
 1.2885673E+00,-4.8076870E+01,-7.3253049E+01, 2.0824035E-02, 4.4931225E-07, 1.2885673E+00, 1.1078640E-14, 3.7522192E-01, 1.5027869E+00,-8.5128524E-13, 1.0000000E-04, 0.0000000E+00, 2.0741029E-11, 9.9999979E-05, 2.7777890E-11
 1.2934248E+00,-4.8076486E+01,-7.3246041E+01, 2.0743449E-02, 4.9319377E-07, 1.2934248E+00, 1.2187630E-14, 3.8000089E-01, 1.5028653E+00,-8.8446780E-13, 1.0000000E-04, 0.0000000E+00, 2.3097983E-11, 9.9999977E-05, 2.9192037E-11
 1.2982822E+00,-4.8076117E+01,-7.3239349E+01, 2.0663484E-02, 5.4060098E-07, 1.2982822E+00, 1.1199431E-14, 3.8478333E-01, 1.5029403E+00,-6.4694074E-13, 1.0000000E-04, 0.0000000E+00, 2.5683378E-11, 9.9999974E-05, 3.0583737E-11
 1.3031396E+00,-4.8075764E+01,-7.3232957E+01, 2.0584134E-02, 5.9175143E-07, 1.3031396E+00, 1.1712211E-14, 3.8956910E-01, 1.5030120E+00,-5.8661847E-13, 1.0000000E-04, 0.0000000E+00, 2.8515366E-11, 9.9999971E-05, 3.1986661E-11
 1.3079971E+00,-4.8075426E+01,-7.3226854E+01, 2.0505391E-02, 6.4687144E-07, 1.3079971E+00, 1.2078463E-14, 3.9435806E-01, 1.5030804E+00,-7.1384242E-13, 1.0000000E-04, 0.0000000E+00, 3.1613204E-11, 9.9999968E-05, 3.3367138E-11
 1.3152832E+00,-4.8074949E+01,-7.3218302E+01, 2.0388615E-02, 7.3906102E-07, 1.3152832E+00, 1.1403409E-14, 4.0154818E-01, 1.5031765E+00,-7.3442689E-13, 1.0000000E-04, 0.0000000E+00, 3.6927144E-11, 9.9999963E-05, 4.0247076E-11
 1.3225694E+00,-4.8074501E+01,-7.3210314E+01, 2.0273161E-02, 8.4179353E-07, 1.3225694E+00, 1.1731352E-14, 4.0874456E-01, 1.5032662E+00,-5.6904415E-13, 1.0000000E-04, 0.0000000E+00, 4.2985009E-11, 9.9999957E-05, 4.7228024E-11
 1.3298555E+00,-4.8074080E+01,-7.3202852E+01, 2.0159007E-02, 9.5596562E-07, 1.3298555E+00, 1.1581219E-14, 4.1594679E-01, 1.5033502E+00,-6.8257451E-13, 1.0000000E-04, 0.0000000E+00, 4.9870091E-11, 9.9999950E-05, 5.3917165E-11
 1.3371416E+00,-4.8073685E+01,-7.3195883E+01, 2.0046133E-02, 1.0825207E-06, 1.3371416E+00, 1.2608149E-14, 4.2315448E-01, 1.5034286E+00,-6.6846777E-13, 1.0000000E-04, 0.0000000E+00, 5.7672570E-11, 9.9999942E-05, 6.0101253E-11
 1.3444278E+00,-4.8073314E+01,-7.3189372E+01, 1.9934518E-02, 1.2224492E-06, 1.3444278E+00, 1.2845737E-14, 4.3036729E-01, 1.5035019E+00,-6.2002169E-13, 1.0000000E-04, 0.0000000E+00, 6.6489860E-11, 9.9999934E-05, 6.5623160E-11
 1.3517139E+00,-4.8072966E+01,-7.3183290E+01, 1.9824140E-02, 1.3767890E-06, 1.3517139E+00, 1.1277000E-14, 4.3758488E-01, 1.5035705E+00,-7.2064350E-13, 1.0000000E-04, 0.0000000E+00, 7.6426952E-11, 9.9999924E-05, 7.0314537E-11
 1.3590001E+00,-4.8072639E+01,-7.3177609E+01, 1.9714980E-02, 1.5466251E-06, 1.3590001E+00, 1.1097074E-14, 4.4480693E-01, 1.5036346E+00,-6.7236463E-13, 1.0000000E-04, 0.0000000E+00, 8.7596759E-11, 9.9999912E-05, 7.3939692E-11
 1.3662862E+00,-4.8072332E+01,-7.3172301E+01, 1.9607017E-02, 1.7330902E-06, 1.3662862E+00, 1.0924434E-14, 4.5203315E-01, 1.5036945E+00,-4.5414218E-13, 1.0000000E-04, 0.0000000E+00, 1.0012046E-10, 9.9999900E-05, 7.6206817E-11
 1.3735724E+00,-4.8072045E+01,-7.3167342E+01, 1.9500233E-02, 1.9373640E-06, 1.3735724E+00, 1.1047220E-14, 4.5926329E-01, 1.5037505E+00,-6.8999621E-13, 1.0000000E-04, 0.0000000E+00, 1.1412786E-10, 9.9999886E-05, 7.6891444E-11
 1.3808585E+00,-4.8071775E+01,-7.3162709E+01, 1.9394608E-02, 2.1606731E-06, 1.3808585E+00, 1.1060747E-14, 4.6649706E-01, 1.5038029E+00,-5.4094002E-13, 1.0000000E-04, 0.0000000E+00, 1.2975769E-10, 9.9999870E-05, 7.5724211E-11
 1.3881447E+00,-4.8071521E+01,-7.3158381E+01, 1.9290124E-02, 2.4042911E-06, 1.3881447E+00, 9.9510142E-15, 4.7373426E-01, 1.5038519E+00,-3.3684188E-13, 1.0000000E-04, 0.0000000E+00, 1.4715800E-10, 9.9999853E-05, 7.2345971E-11
 1.3954308E+00,-4.8071284E+01,-7.3154336E+01, 1.9186761E-02, 2.6695374E-06, 1.3954308E+00, 9.8239998E-15, 4.8097463E-01, 1.5038976E+00,-6.7121077E-14, 1.0000000E-04, 0.0000000E+00, 1.6648646E-10, 9.9999834E-05, 6.6408798E-11
 1.4027170E+00,-4.8071061E+01,-7.3150558E+01, 1.9084503E-02, 2.9577772E-06, 1.4027170E+00, 1.0903582E-14, 4.8821799E-01, 1.5039404E+00,-4.4583725E-14, 1.0000000E-04, 0.0000000E+00, 1.8791070E-10, 9.9999812E-05, 5.7542320E-11
 1.4100031E+00,-4.8070852E+01,-7.3147027E+01, 1.8983332E-02, 3.2704208E-06, 1.4100031E+00, 1.0699271E-14, 4.9546414E-01, 1.5039804E+00, 2.3321160E-13, 1.0000000E-04, 0.0000000E+00, 2.1160864E-10, 9.9999788E-05, 4.5353718E-11
 1.4172892E+00,-4.8070656E+01,-7.3143728E+01, 1.8883229E-02, 3.6089224E-06, 1.4172892E+00, 8.9874617E-15, 5.0271289E-01, 1.5040178E+00, 3.3194978E-13, 1.0000000E-04, 0.0000000E+00, 2.3776882E-10, 9.9999762E-05, 2.9450175E-11
 1.4245754E+00,-4.8070472E+01,-7.3140645E+01, 1.8784179E-02, 3.9747798E-06, 1.4245754E+00, 9.0965117E-15, 5.0996407E-01, 1.5040528E+00, 3.3074888E-13, 1.0000000E-04, 0.0000000E+00, 2.6659067E-10, 9.9999733E-05, 9.2592966E-12
 1.4318615E+00,-4.8070299E+01,-7.3137764E+01, 1.8686164E-02, 4.3695332E-06, 1.4318615E+00, 1.0813664E-14, 5.1721753E-01, 1.5040855E+00, 6.1517239E-13, 1.0000000E-04, 0.0000000E+00, 2.9828490E-10, 9.9999702E-05,-1.5645405E-11
 1.4391477E+00,-4.8070138E+01,-7.3135072E+01, 1.8589168E-02, 4.7947640E-06, 1.4391477E+00, 8.8400794E-15, 5.2447311E-01, 1.5041160E+00, 5.9107133E-13, 1.0000000E-04, 0.0000000E+00, 3.3307372E-10, 9.9999667E-05,-4.5813877E-11
 1.4464338E+00,-4.8069986E+01,-7.3132556E+01, 1.8493176E-02, 5.2520942E-06, 1.4464338E+00, 8.8868369E-15, 5.3173069E-01, 1.5041446E+00, 6.3258232E-13, 1.0000000E-04, 0.0000000E+00, 3.7119118E-10, 9.9999629E-05,-8.1762395E-11
 1.4537200E+00,-4.8069844E+01,-7.3130205E+01, 1.8398170E-02, 5.7431845E-06, 1.4537200E+00, 8.0135290E-15, 5.3899012E-01, 1.5041713E+00, 8.2594502E-13, 1.0000000E-04, 0.0000000E+00, 4.1288345E-10, 9.9999587E-05,-1.2407457E-10
 1.4610061E+00,-4.8069711E+01,-7.3128008E+01, 1.8304137E-02, 6.2697339E-06, 1.4610061E+00, 6.9241072E-15, 5.4625129E-01, 1.5041963E+00, 1.1911988E-12, 1.0000000E-04, 0.0000000E+00, 4.5840905E-10, 9.9999542E-05,-1.7343504E-10
 1.4682923E+00,-4.8069586E+01,-7.3125954E+01, 1.8211060E-02, 6.8334776E-06, 1.4682923E+00, 5.6623072E-15, 5.5351408E-01, 1.5042196E+00, 1.2517253E-12, 1.0000000E-04, 0.0000000E+00, 5.0803920E-10, 9.9999492E-05,-2.3044986E-10
 1.4755784E+00,-4.8069469E+01,-7.3124035E+01, 1.8118925E-02, 7.4361860E-06, 1.4755784E+00, 5.0689614E-15, 5.6077840E-01, 1.5042415E+00, 1.3548354E-12, 1.0000000E-04, 0.0000000E+00, 5.6205798E-10, 9.9999438E-05,-2.9578122E-10
 1.4828645E+00,-4.8069359E+01,-7.3122241E+01, 1.8027717E-02, 8.0796632E-06, 1.4828645E+00, 4.9215881E-15, 5.6804413E-01, 1.5042619E+00, 1.6500878E-12, 1.0000000E-04, 0.0000000E+00, 6.2076265E-10, 9.9999379E-05,-2.9489457E-10
 1.4901507E+00,-4.8069256E+01,-7.3120565E+01, 1.7937422E-02, 8.7657456E-06, 1.4901507E+00, 4.5386619E-15, 5.7531119E-01, 1.5042810E+00, 1.5375334E-12, 1.0000000E-04, 0.0000000E+00, 6.8446385E-10, 9.9999316E-05,-2.9434462E-10
 1.4974368E+00,-4.8069160E+01,-7.3118998E+01, 1.7848026E-02, 9.4963000E-06, 1.4974368E+00, 4.9474300E-15, 5.8257949E-01, 1.5042988E+00, 1.6385656E-12, 1.0000000E-04, 0.0000000E+00, 7.5348580E-10, 9.9999247E-05,-2.9373856E-10
