iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
   10, 5.0000000E+00, 2.5000000E-01,-4.4811938E+01, 2.6894529E-01, 7.4915123E-01, 5.8940794E-03, 4.1709184E+01, 2.6520061E-06, 1.0507254E-07, 8.2783525E-07, 5.4182022E-09, 6.9042054E-06
   10, 5.0000000E+00, 7.5000000E-01,-4.4358311E+01, 2.7131134E-01, 7.5574190E-01, 7.0704052E-03, 4.0273335E+01, 3.1069135E-06, 1.0427724E-07, 9.5884833E-07, 4.5782312E-09, 8.1063151E-06
   10, 5.0000000E+00, 1.2500000E+00,-4.3902785E+01, 2.7367946E-01, 7.6233832E-01, 8.2073761E-03, 3.8850887E+01, 3.5372878E-06, 1.0064108E-07, 1.0737059E-06, 3.9266204E-09, 9.2427330E-06
   10, 5.0000000E+00, 1.7500000E+00,-4.3445451E+01, 2.7604734E-01, 7.6893410E-01, 9.2530599E-03, 3.7443281E+01, 3.9262766E-06, 9.5032739E-08, 1.1666270E-06, 3.4237409E-09, 1.0267004E-05
   10, 5.0000000E+00, 2.2500000E+00,-4.2986397E+01, 2.7841266E-01, 7.7552273E-01, 1.0151275E-02, 3.6051958E+01, 4.2558423E-06, 8.8935355E-08, 1.2322985E-06, 3.0596263E-09, 1.1130555E-05
   10, 5.0000000E+00, 2.7500000E+00,-4.2525706E+01, 2.8077306E-01, 7.8209766E-01, 1.0843196E-02, 3.4678298E+01, 4.5071239E-06, 8.3669603E-08, 1.2661255E-06, 2.8113984E-09, 1.1782635E-05
   10, 5.0000000E+00, 3.2500000E+00,-4.2100451E+01, 5.5125704E-02, 1.8750239E-01, 1.1273454E-02, 7.5576265E+01, 8.0796086E-07, 1.3871035E-08, 2.8688052E-06, 3.4749741E-09, 4.8497599E-06
   10, 5.0000000E+00, 3.7500000E+00,-4.2978873E+01, 5.3452508E-02, 1.8181125E-01, 1.1629164E-02, 7.6544924E+01, 8.3009525E-07, 1.3169544E-08, 2.9972367E-06, 3.3141612E-09, 5.0135457E-06
   10, 5.0000000E+00, 4.2500000E+00,-4.4251440E+01, 5.1266199E-02, 1.7437483E-01, 1.1896375E-02, 7.7842437E+01, 8.4666476E-07, 1.2354865E-08, 3.1180663E-06, 3.1240087E-09, 5.1484547E-06
   10, 5.0000000E+00, 4.7500000E+00,-4.6323187E+01, 4.8222826E-02, 1.6402322E-01, 1.2062797E-02, 7.9717023E+01, 8.5695994E-07, 1.1406024E-08, 3.2378164E-06, 2.9028442E-09, 5.2552252E-06
   10, 5.0000000E+00, 5.2500000E+00,-5.0642711E+01, 4.3449620E-02, 1.4778782E-01, 1.2117807E-02, 8.2857979E+01, 8.6035890E-07, 1.0298783E-08, 3.3807348E-06, 2.6545167E-09, 5.3464886E-06
   10, 5.0000000E+00, 5.7500000E+00,-6.6320266E+01, 3.5296199E-02, 1.2005510E-01, 1.2053195E-02, 8.9178722E+01, 8.5636644E-07, 8.9929454E-09, 3.6192335E-06, 2.3909770E-09, 5.4748995E-06
   10, 5.0000000E+00, 6.2500000E+00,-6.6816958E+01, 1.6869793E-01, 4.6991068E-01, 1.1863844E-02, 1.1675021E+02, 4.8740361E-06, 4.2841610E-08, 4.6637750E-06, 3.2244272E-09, 1.4668166E-05
   10, 5.0000000E+00, 6.7500000E+00,-6.6816963E+01, 1.6869792E-01, 4.6991064E-01, 1.1437819E-02, 1.1675022E+02, 4.7214045E-06, 3.4806504E-08, 4.4963322E-06, 2.5416572E-09, 1.4166765E-05
   10, 5.0000000E+00, 7.2500000E+00,-6.6816968E+01, 1.6869790E-01, 4.6991060E-01, 1.0819972E-02, 1.1675023E+02, 4.4987241E-06, 2.7756030E-08, 4.2534928E-06, 1.9597435E-09, 1.3445342E-05
   10, 5.0000000E+00, 7.7500000E+00,-6.6816971E+01, 1.6869789E-01, 4.6991056E-01, 1.0073009E-02, 1.1675025E+02, 4.2272814E-06, 2.1714279E-08, 3.9598986E-06, 1.4767037E-09, 1.2573787E-05
   10, 5.0000000E+00, 8.2500000E+00,-6.6816975E+01, 1.6869788E-01, 4.6991053E-01, 9.2758236E-03, 1.1675026E+02, 3.9346787E-06, 1.6714119E-08, 3.6465563E-06, 1.0909344E-09, 1.1641375E-05
   10, 5.0000000E+00, 8.7500000E+00,-6.6816977E+01, 1.6869787E-01, 4.6991051E-01, 8.5211426E-03, 1.1675026E+02, 3.6546495E-06, 1.2792371E-08, 3.3499133E-06, 8.0004713E-10, 1.0755140E-05
   10, 5.0000000E+00, 9.2500000E+00,-6.6816979E+01, 1.6869787E-01, 4.6991049E-01, 7.9118439E-03, 1.1675027E+02, 3.4262120E-06, 1.0012506E-08, 3.1104106E-06, 6.0216315E-10, 1.0036461E-05
   10, 5.0000000E+00, 9.7500000E+00,-6.6816980E+01, 1.6869786E-01, 4.6991048E-01, 7.5553321E-03, 1.1675027E+02, 3.2914951E-06, 8.5066827E-09, 2.9702710E-06, 4.9882338E-10, 9.6144412E-06
