time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 2.9237779E-01,-6.0622189E+01,-6.0622189E+01, 2.1733662E-02, 4.5772843E-06, 1.1695112E+00, 0.0000000E+00, 1.1695112E+00, 1.9190843E+00,-1.1934034E-12, 9.8287388E-05, 0.0000000E+00, 1.2326846E-09, 9.8286156E-05, 6.6322416E-10
 3.9113561E-01,-6.0622189E+01,-6.0622189E+01, 1.6534358E-02, 6.0536182E-05, 1.5645424E+00, 0.0000000E+00, 1.5645424E+00, 1.9190843E+00,-1.6317310E-12, 9.8287388E-05, 0.0000000E+00, 2.5146369E-08, 9.8262242E-05,-3.9962907E-10
 4.9113561E-01,-6.0622189E+01,-6.0622189E+01, 1.3115295E-02, 2.2448587E-04, 1.9645424E+00, 0.0000000E+00, 1.9645424E+00, 1.9190843E+00,-1.4179288E-12, 9.8287388E-05, 0.0000000E+00, 1.1494071E-07, 9.8172448E-05,-9.7571520E-10
 5.0000000E-01,-6.0622189E+01,-6.0622189E+01, 1.2827288E-02, 2.4055055E-04, 2.0000000E+00, 0.0000000E+00, 2.0000000E+00, 1.9190843E+00,-1.3144486E-12, 9.8287388E-05, 0.0000000E+00, 1.2347005E-07, 9.8163918E-05,-9.2717324E-10
 5.1329659E-01,-6.0622189E+01,-6.0622189E+01, 1.2421493E-02, 2.6687236E-04, 2.0531863E+00, 0.0000000E+00, 2.0531863E+00, 1.9190843E+00,-1.1515124E-12, 9.8287388E-05, 0.0000000E+00, 1.3766402E-07, 9.8149724E-05,-9.6799599E-10
 5.3324147E-01,-6.0622189E+01,-6.0622189E+01, 1.1863760E-02, 3.1174678E-04, 2.1329659E+00, 0.0000000E+00, 2.1329659E+00, 1.9190843E+00,-1.1398002E-12, 9.8287388E-05, 0.0000000E+00, 1.6253503E-07, 9.8124853E-05,-8.9885424E-10
 5.6315879E-01,-6.0622189E+01,-6.0622189E+01, 1.1121454E-02, 3.9229075E-04, 2.2526352E+00, 0.0000000E+00, 2.2526352E+00, 1.9190843E+00,-1.2348469E-12, 9.8287388E-05, 0.0000000E+00, 2.0948018E-07, 9.8077908E-05,-1.1331369E-09
 6.0803477E-01,-6.0622189E+01,-6.0622189E+01, 1.0172409E-02, 5.4519462E-04, 2.4321391E+00, 0.0000000E+00, 2.4321391E+00, 1.9190843E+00,-5.5112816E-13, 9.8287388E-05, 0.0000000E+00, 3.0734476E-07, 9.7980044E-05,-1.3815105E-09
 6.7534875E-01,-6.0622189E+01,-6.0622189E+01, 9.0164305E-03, 8.4673776E-04, 2.7013950E+00, 0.0000000E+00, 2.7013950E+00, 1.9190843E+00,-1.6147023E-12, 9.8287388E-05, 0.0000000E+00, 5.3533390E-07, 9.7752055E-05,-1.1609306E-09
 7.7534875E-01,-6.0622189E+01,-6.0622189E+01, 7.6957698E-03, 1.4249217E-03, 3.1013950E+00, 0.0000000E+00, 3.1013950E+00, 1.9190843E+00,-1.4683620E-12, 9.8287388E-05, 0.0000000E+00, 1.1053026E-06, 9.7182086E-05,-8.0835904E-10
 8.7534875E-01,-6.0622189E+01,-6.0622189E+01, 6.6539742E-03, 2.0909055E-03, 3.5013950E+00, 0.0000000E+00, 3.5013950E+00, 1.9190843E+00,-1.6057895E-12, 9.8287388E-05, 0.0000000E+00, 1.9416648E-06, 9.6345724E-05,-2.2330903E-10
 9.7534875E-01,-6.0622189E+01,-6.0622189E+01, 5.8139638E-03, 2.7946131E-03, 3.9013950E+00, 0.0000000E+00, 3.9013950E+00, 1.9190843E+00,-1.4649159E-12, 9.8287388E-05, 0.0000000E+00, 3.0595100E-06, 9.5227878E-05, 5.8197831E-10
 1.0000000E+00,-6.0622189E+01,-6.0622189E+01, 5.6186946E-03, 2.9706927E-03, 4.0000000E+00, 0.0000000E+00, 4.0000000E+00, 1.9190843E+00,-1.4405121E-12, 9.8287388E-05, 0.0000000E+00, 3.3524352E-06, 9.4934953E-05, 6.1827916E-10
 1.0369769E+00,-6.0622189E+01,-6.0622189E+01, 5.3478529E-03, 3.2351525E-03, 4.1479075E+00, 0.0000000E+00, 4.1479075E+00, 1.9190843E+00,-1.5371495E-12, 9.8287388E-05, 0.0000000E+00, 3.8309385E-06, 9.4456450E-05, 3.8824437E-10
 1.0924422E+00,-6.0622189E+01,-6.0622189E+01, 4.9837899E-03, 3.6255363E-03, 4.3697687E+00, 0.0000000E+00, 4.3697687E+00, 1.9190843E+00,-1.3981828E-12, 9.8287388E-05, 0.0000000E+00, 4.6353045E-06, 9.3652084E-05,-1.2015021E-10
 1.1756402E+00,-6.0622189E+01,-6.0622189E+01, 4.5139931E-03, 4.1783091E-03, 4.7025606E+00, 0.0000000E+00, 4.7025606E+00, 1.9190843E+00,-9.3892817E-13, 9.8287388E-05, 0.0000000E+00, 6.0258118E-06, 9.2261577E-05,-3.8720525E-10
 1.2756402E+00,-6.0622189E+01,-6.0622189E+01, 4.0363082E-03, 4.7739622E-03, 5.1025606E+00, 0.0000000E+00, 5.1025606E+00, 1.9190843E+00,-1.0625286E-12, 9.8287388E-05, 0.0000000E+00, 7.9353967E-06, 9.0351992E-05,-7.3226314E-10
 1.3756402E+00,-6.0622189E+01,-6.0622189E+01, 3.6283036E-03, 5.2883002E-03, 5.5025606E+00, 0.0000000E+00, 5.5025606E+00, 1.9190843E+00,-1.0890340E-12, 9.8287388E-05, 0.0000000E+00, 1.0050717E-05, 8.8236672E-05,-1.0584227E-09
 1.4756402E+00,-6.0622189E+01,-6.0622189E+01, 3.2767111E-03, 5.7159021E-03, 5.9025606E+00, 0.0000000E+00, 5.9025606E+00, 1.9190843E+00,-1.3172254E-12, 9.8287388E-05, 0.0000000E+00, 1.2337078E-05, 8.5950311E-05,-1.3487153E-09
 1.5000000E+00,-6.0622189E+01,-6.0622189E+01, 3.1944290E-03, 5.8150027E-03, 6.0000000E+00, 0.0000000E+00, 6.0000000E+00, 1.9190843E+00,-1.3907432E-12, 9.8287388E-05, 0.0000000E+00, 1.2903688E-05, 8.5383701E-05,-1.3226344E-09
 1.5365398E+00,-6.0622189E+01,-6.0622189E+01, 3.0775008E-03, 5.9517630E-03, 6.1461590E+00, 0.0000000E+00, 6.1461590E+00, 1.9190843E+00,-1.4756642E-12, 9.8287388E-05, 0.0000000E+00, 1.3773592E-05, 8.4513796E-05,-1.4716746E-09
 1.5913494E+00,-6.0622189E+01,-6.0622189E+01, 2.9152218E-03, 6.1305534E-03, 6.3653976E+00, 0.0000000E+00, 6.3653976E+00, 1.9190843E+00,-1.2865187E-12, 9.8287388E-05, 0.0000000E+00, 1.5117646E-05, 8.3169743E-05,-1.7583017E-09
 1.6735639E+00,-6.0622189E+01,-6.0622189E+01, 2.6971633E-03, 6.3422766E-03, 6.6942555E+00, 0.0000000E+00, 6.6942555E+00, 1.9190843E+00,-1.1755294E-12, 9.8287388E-05, 0.0000000E+00, 1.7203353E-05, 8.1084035E-05,-1.3199281E-09
 1.7735639E+00,-6.0622189E+01,-6.0622189E+01, 2.4635914E-03, 6.5233028E-03, 7.0942555E+00, 0.0000000E+00, 7.0942555E+00, 1.9190843E+00,-1.6751874E-12, 9.8287388E-05, 0.0000000E+00, 1.9812675E-05, 7.8474714E-05,-8.9281361E-10
 1.8735639E+00,-6.0622189E+01,-6.0622189E+01, 2.2569274E-03, 6.6358453E-03, 7.4942555E+00, 0.0000000E+00, 7.4942555E+00, 1.9190843E+00,-1.8304514E-12, 9.8287388E-05, 0.0000000E+00, 2.2467013E-05, 7.5820376E-05,-6.2372600E-10
 1.9735639E+00,-6.0622189E+01,-6.0622189E+01, 2.0731994E-03, 6.6882789E-03, 7.8942555E+00, 0.0000000E+00, 7.8942555E+00, 1.9190843E+00,-1.7920436E-12, 9.8287388E-05, 0.0000000E+00, 2.5142324E-05, 7.3145064E-05,-1.0142313E-09
 2.0000000E+00,-6.0622189E+01,-6.0622189E+01, 2.0262569E-03, 6.6980957E-03, 8.0000000E+00, 0.0000000E+00, 8.0000000E+00, 1.9190843E+00,-1.8624815E-12, 9.8287388E-05, 0.0000000E+00, 2.5850611E-05, 7.2436778E-05,-1.0599757E-09
 2.0396542E+00,-6.0622189E+01,-6.0622189E+01, 1.9590334E-03, 6.7042488E-03, 8.1586167E+00, 0.0000000E+00, 8.1586167E+00, 1.9190843E+00,-1.7097810E-12, 9.8287388E-05, 0.0000000E+00, 2.6914017E-05, 7.1373372E-05,-9.6981160E-10
 2.0991354E+00,-6.0622189E+01,-6.0622189E+01, 1.8647598E-03, 6.6959454E-03, 8.3965417E+00, 0.0000000E+00, 8.3965417E+00, 1.9190843E+00,-1.6703457E-12, 9.8287388E-05, 0.0000000E+00, 2.8507150E-05, 6.9780239E-05,-1.1159514E-09
 2.1883573E+00,-6.0622189E+01,-6.0622189E+01, 1.7363458E-03, 6.6495962E-03, 8.7534293E+00, 0.0000000E+00, 8.7534293E+00, 1.9190843E+00,-1.3648262E-12, 9.8287388E-05, 0.0000000E+00, 3.0880308E-05, 6.7407080E-05,-1.3847192E-09
 2.2883573E+00,-6.0622189E+01,-6.0622189E+01, 1.6067174E-03, 6.5622254E-03, 9.1534293E+00, 0.0000000E+00, 9.1534293E+00, 1.9190843E+00,-1.3796929E-12, 9.8287388E-05, 0.0000000E+00, 3.3505198E-05, 6.4782190E-05,-7.4118135E-10
 2.3883573E+00,-6.0622189E+01,-6.0622189E+01, 1.4896181E-03, 6.4458721E-03, 9.5534293E+00, 0.0000000E+00, 9.5534293E+00, 1.9190843E+00,-1.3935230E-12, 9.8287388E-05, 0.0000000E+00, 3.6083547E-05, 6.2203841E-05,-1.0133977E-09
 2.4883573E+00,-6.0622189E+01,-6.0622189E+01, 1.3835137E-03, 6.3062361E-03, 9.9534293E+00, 0.0000000E+00, 9.9534293E+00, 1.9190843E+00,-1.7056597E-12, 9.8287388E-05, 0.0000000E+00, 3.8606041E-05, 5.9681347E-05,-1.3340762E-09
 2.5000000E+00,-6.0622189E+01,-6.0622189E+01, 1.3713347E-03, 6.2896835E-03, 1.0000000E+01, 0.0000000E+00, 1.0000000E+01, 1.9190843E+00,-1.6840918E-12, 9.8287388E-05, 0.0000000E+00, 3.8898956E-05, 5.9388432E-05,-1.2941327E-09
 2.5174640E+00,-6.0622189E+01,-6.0622189E+01, 1.3533832E-03, 6.2641953E-03, 1.0069856E+01, 0.0000000E+00, 1.0069856E+01, 1.9190843E+00,-1.6890957E-12, 9.8287388E-05, 0.0000000E+00, 3.9336548E-05, 5.8950841E-05,-1.3549729E-09
 2.5436600E+00,-6.0622189E+01,-6.0622189E+01, 1.3271451E-03, 6.2245735E-03, 1.0174640E+01, 0.0000000E+00, 1.0174640E+01, 1.9190843E+00,-1.6303961E-12, 9.8287388E-05, 0.0000000E+00, 3.9988784E-05, 5.8298605E-05,-1.3746135E-09
 2.5829540E+00,-6.0622189E+01,-6.0622189E+01, 1.2892630E-03, 6.1623152E-03, 1.0331816E+01, 0.0000000E+00, 1.0331816E+01, 1.9190843E+00,-1.5514793E-12, 9.8287388E-05, 0.0000000E+00, 4.0957352E-05, 5.7330037E-05,-1.2432498E-09
 2.6418950E+00,-6.0622189E+01,-6.0622189E+01, 1.2355257E-03, 6.0634993E-03, 1.0567580E+01, 0.0000000E+00, 1.0567580E+01, 1.9190843E+00,-1.6502197E-12, 9.8287388E-05, 0.0000000E+00, 4.2386907E-05, 5.5900481E-05,-9.1433834E-10
 2.7303065E+00,-6.0622189E+01,-6.0622189E+01, 1.1611718E-03, 5.9058053E-03, 1.0921226E+01, 0.0000000E+00, 1.0921226E+01, 1.9190843E+00,-1.9644593E-12, 9.8287388E-05, 0.0000000E+00, 4.4475472E-05, 5.3811917E-05,-6.9443216E-10
 2.8303065E+00,-6.0622189E+01,-6.0622189E+01, 1.0842369E-03, 5.7187665E-03, 1.1321226E+01, 0.0000000E+00, 1.1321226E+01, 1.9190843E+00,-1.7977812E-12, 9.8287388E-05, 0.0000000E+00, 4.6762978E-05, 5.1524410E-05,-1.0906698E-09
 2.9303065E+00,-6.0622189E+01,-6.0622189E+01, 1.0137159E-03, 5.5259668E-03, 1.1721226E+01, 0.0000000E+00, 1.1721226E+01, 1.9190843E+00,-1.8752901E-12, 9.8287388E-05, 0.0000000E+00, 4.8973365E-05, 4.9314023E-05,-1.4876497E-09
 3.0000000E+00,-6.0622189E+01,-6.0622189E+01, 9.6747448E-04, 5.3897181E-03, 1.2000000E+01, 0.0000000E+00, 1.2000000E+01, 1.9190843E+00,-1.7866833E-12, 9.8287388E-05, 0.0000000E+00, 5.0475877E-05, 4.7811511E-05,-1.3509648E-09
 3.1000000E+00,-6.0622189E+01,-6.0622189E+01, 9.0639058E-04, 5.1923044E-03, 1.2400000E+01, 0.0000000E+00, 1.2400000E+01, 1.9190843E+00,-1.8732335E-12, 9.8287388E-05, 0.0000000E+00, 5.2552799E-05, 4.5734589E-05,-1.7370167E-09
