iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
   10, 5.0000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.0359935E-04, 1.2908719E+02, 2.0086966E-07, 2.6363826E-08, 1.3198340E-07, 1.7208457E-09, 5.6167641E-07
   10, 5.0000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.7141448E-04, 1.2908719E+02, 2.3938107E-07, 2.6882067E-08, 1.6146442E-07, 1.7108501E-09, 6.6766296E-07
   10, 5.0000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.4658389E-04, 1.2908719E+02, 2.8101420E-07, 2.7213864E-08, 1.9414246E-07, 1.6996035E-09, 7.8303234E-07
   10, 5.0000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.2919652E-04, 1.2908719E+02, 3.2573123E-07, 2.7411992E-08, 2.3005617E-07, 1.6871363E-09, 9.0786460E-07
   10, 5.0000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.1923527E-04, 1.2908719E+02, 3.7344536E-07, 2.7509197E-08, 2.6919808E-07, 1.6734631E-09, 1.0420611E-06
   10, 5.0000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.1655785E-04, 1.2908719E+02, 4.2401500E-07, 2.7527252E-08, 3.1150632E-07, 1.6586033E-09, 1.1853377E-06
   10, 5.0000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.2087537E-04, 1.2908719E+02, 4.7723667E-07, 2.7480947E-08, 3.5685525E-07, 1.6425931E-09, 1.3372063E-06
   10, 5.0000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 9.3172805E-04, 1.2908719E+02, 5.3283679E-07, 2.7380606E-08, 4.0504499E-07, 1.6254938E-09, 1.4969507E-06
   10, 5.0000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.0484576E-03, 1.2908719E+02, 5.9046191E-07, 2.7233890E-08, 4.5578933E-07, 1.6073981E-09, 1.6635956E-06
   10, 5.0000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.1701754E-03, 1.2908719E+02, 6.4966725E-07, 2.7047087E-08, 5.0870195E-07, 1.5884367E-09, 1.8358711E-06
   10, 5.0000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.2957259E-03, 1.2908719E+02, 7.0990306E-07, 2.6826008E-08, 5.6328045E-07, 1.5687852E-09, 2.0121681E-06
   10, 5.0000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.4236436E-03, 1.2908719E+02, 7.7049837E-07, 2.6576585E-08, 6.1888780E-07, 1.5486720E-09, 2.1904866E-06
   10, 5.0000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5521038E-03, 1.2908719E+02, 8.3064163E-07, 2.6305312E-08, 6.7473079E-07, 1.5283867E-09, 2.3683737E-06
   10, 5.0000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.6788650E-03, 1.2908719E+02, 8.8935742E-07, 2.6019597E-08, 7.2983491E-07, 1.5082903E-09, 2.5428499E-06
   10, 5.0000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.8012009E-03, 1.2908719E+02, 9.4547858E-07, 2.5728139E-08, 7.8301515E-07, 1.4888260E-09, 2.7103229E-06
   10, 5.0000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.9158235E-03, 1.2908719E+02, 9.9761253E-07, 2.5441380E-08, 8.3284215E-07, 1.4705318E-09, 2.8664841E-06
   10, 5.0000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.0187924E-03, 1.2908719E+02, 1.0441007E-06, 2.5172101E-08, 8.7760312E-07, 1.4540540E-09, 3.0061872E-06
   10, 5.0000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.1054124E-03, 1.2908719E+02, 1.0829688E-06, 2.4936191E-08, 9.1525700E-07, 1.4401634E-09, 3.1233051E-06
   10, 5.0000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.1701155E-03, 1.2908719E+02, 1.1118667E-06, 2.4753522E-08, 9.4338353E-07, 1.4297715E-09, 3.2105578E-06
   10, 5.0000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.2063294E-03, 1.2908719E+02, 1.1279915E-06, 2.4648440E-08, 9.5912570E-07, 1.4239499E-09, 3.2593080E-06
