iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 2.5000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.3713347E-03, 1.2908719E+02, 7.4580870E-07, 2.3830175E-08, 5.9614856E-07, 1.6074428E-09, 2.1131291E-06
    5, 2.5000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.6681408E-03, 1.2908719E+02, 8.8441290E-07, 2.3848828E-08, 7.2517303E-07, 1.5710046E-09, 2.5246162E-06
    5, 2.5000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.9849033E-03, 1.2908719E+02, 1.0288353E-06, 2.3647784E-08, 8.6287141E-07, 1.5309235E-09, 2.9577120E-06
    5, 2.5000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.3179916E-03, 1.2908719E+02, 1.1774973E-06, 2.3282770E-08, 1.0076652E-06, 1.4873534E-09, 3.4076639E-06
    5, 2.5000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.6631764E-03, 1.2908719E+02, 1.3286499E-06, 2.2790026E-08, 1.1577157E-06, 1.4404795E-09, 3.8690349E-06
    5, 2.5000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.0157458E-03, 1.2908719E+02, 1.4804237E-06, 2.2195375E-08, 1.3109745E-06, 1.3905397E-09, 4.3358733E-06
    5, 2.5000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.3706511E-03, 1.2908719E+02, 1.6308861E-06, 2.1518194E-08, 1.4652470E-06, 1.3378348E-09, 4.8019030E-06
    5, 2.5000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.7226779E-03, 1.2908719E+02, 1.7781028E-06, 2.0773903E-08, 1.6182665E-06, 1.2827353E-09, 5.2607350E-06
    5, 2.5000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.0666338E-03, 1.2908719E+02, 1.9202029E-06, 1.9975754E-08, 1.7677760E-06, 1.2256867E-09, 5.7060938E-06
    5, 2.5000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.3975438E-03, 1.2908719E+02, 2.0554432E-06, 1.9136105E-08, 1.9116133E-06, 1.1672141E-09, 6.1320467E-06
    5, 2.5000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.7108396E-03, 1.2908719E+02, 2.1822684E-06, 1.8267325E-08, 2.0477927E-06, 1.1079298E-09, 6.5332220E-06
    5, 2.5000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.0025271E-03, 1.2908719E+02, 2.2993625E-06, 1.7382437E-08, 2.1745784E-06, 1.0485423E-09, 6.9049980E-06
    5, 2.5000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.2693134E-03, 1.2908719E+02, 2.4056843E-06, 1.6495643E-08, 2.2905396E-06, 9.8987048E-10, 7.2436418E-06
    5, 2.5000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.5086717E-03, 1.2908719E+02, 2.5004802E-06, 1.5622841E-08, 2.3945780E-06, 9.3286245E-10, 7.5463710E-06
    5, 2.5000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.7188173E-03, 1.2908719E+02, 2.5832655E-06, 1.4782236E-08, 2.4859183E-06, 8.7862157E-10, 7.8113098E-06
    5, 2.5000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.8985684E-03, 1.2908719E+02, 2.6537633E-06, 1.3995153E-08, 2.5640470E-06, 8.2844095E-10, 8.0373035E-06
    5, 2.5000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.0470588E-03, 1.2908719E+02, 2.7117901E-06, 1.3287113E-08, 2.6285880E-06, 7.8384813E-10, 8.2235539E-06
    5, 2.5000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.1632701E-03, 1.2908719E+02, 2.7570737E-06, 1.2689273E-08, 2.6790987E-06, 7.4666175E-10, 8.3690332E-06
    5, 2.5000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.2453503E-03, 1.2908719E+02, 2.7889905E-06, 1.2240162E-08, 2.7147744E-06, 7.1906174E-10, 8.4716312E-06
    5, 2.5000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.2896835E-03, 1.2908719E+02, 2.8062068E-06, 1.1987298E-08, 2.7340435E-06, 7.0367456E-10, 8.5269923E-06
