iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 3.6500000E+03, 5.0000000E+00,-1.5407344E+02, 7.9795587E-02, 2.2227183E-01, 3.4958777E-04, 2.2698359E+02, 2.2709446E-07, 4.7067831E-07, 2.6723030E-07, 4.3985655E-08, 1.4743878E-06
    5, 3.6500000E+03, 1.5000000E+01,-1.4305135E+02, 8.2204013E-02, 2.2898054E-01, 9.8233275E-04, 2.2212225E+02, 5.5792731E-07, 1.1497852E-06, 7.3482050E-07, 1.1971019E-07, 3.7137307E-06
    5, 3.6500000E+03, 2.5000000E+01,-1.3924347E+02, 8.3216128E-02, 2.3179980E-01, 2.1232430E-03, 2.2017824E+02, 1.0909438E-06, 2.2466526E-06, 1.5743334E-06, 2.5378663E-07, 7.4350773E-06
    5, 3.6500000E+03, 3.5000000E+01,-1.4061491E+02, 8.2839023E-02, 2.3074937E-01, 4.0172204E-03, 2.2089639E+02, 1.8998878E-06, 3.8840068E-06, 2.9882962E-06, 4.7044750E-07, 1.3201923E-05
    5, 3.6500000E+03, 4.5000000E+01,-1.4461480E+02, 8.1817374E-02, 2.2790355E-01, 6.8868273E-03, 2.2287912E+02, 3.0366121E-06, 6.1705696E-06, 5.1686591E-06, 7.9327544E-07, 2.1505481E-05
    5, 3.6500000E+03, 5.5000000E+01,-1.4676951E+02, 8.1310953E-02, 2.2649291E-01, 1.0997856E-02, 2.2388335E+02, 4.5630016E-06, 9.2153014E-06, 8.2906848E-06, 1.2474784E-06, 3.2849708E-05
    5, 3.6500000E+03, 6.5000000E+01,-1.4546734E+02, 8.1612638E-02, 2.2733325E-01, 1.6682480E-02, 2.2328336E+02, 6.5566099E-06, 1.3119077E-05, 1.2541162E-05, 1.8584697E-06, 4.7773475E-05
    5, 3.6500000E+03, 7.5000000E+01,-1.4271382E+02, 8.2286937E-02, 2.2921152E-01, 2.4254532E-02, 2.2196085E+02, 9.0799290E-06, 1.7972588E-05, 1.8123296E-05, 2.6511158E-06, 6.6784688E-05
    5, 3.6500000E+03, 8.5000000E+01,-1.3985875E+02, 8.3041510E-02, 2.3131340E-01, 3.4006715E-02, 2.2050990E+02, 1.2183551E-05, 2.3844394E-05, 2.5240183E-05, 3.6471710E-06, 9.0328790E-05
    5, 3.6500000E+03, 9.5000000E+01,-1.3727564E+02, 8.3777288E-02, 2.3336292E-01, 4.6215923E-02, 2.1912218E+02, 1.5910409E-05, 3.0787787E-05, 3.4079436E-05, 4.8657917E-06, 1.1879504E-04
    5, 3.6500000E+03, 1.0500000E+02,-1.3500076E+02, 8.4470657E-02, 2.3529431E-01, 6.1136549E-02, 2.1783723E+02, 2.0295251E-05, 3.8838993E-05, 4.4806724E-05, 6.3227932E-06, 1.5250518E-04
    5, 3.6500000E+03, 1.1500000E+02,-1.3299428E+02, 8.5120196E-02, 2.3710361E-01, 7.8990344E-02, 2.1665244E+02, 2.5363081E-05, 4.8015483E-05, 5.7560302E-05, 8.0300248E-06, 1.9170092E-04
    5, 3.6500000E+03, 1.2500000E+02,-1.3120950E+02, 8.5729866E-02, 2.3880186E-01, 9.9950478E-02, 2.1555593E+02, 3.1126154E-05, 5.8304145E-05, 7.2440924E-05, 9.9926913E-06, 2.3650545E-04
    5, 3.6500000E+03, 1.3500000E+02,-1.2960707E+02, 8.6304304E-02, 2.4040196E-01, 1.2413751E-01, 2.1453601E+02, 3.7584454E-05, 6.9674712E-05, 8.9510406E-05, 1.2211199E-05, 2.8694587E-04
    5, 3.6500000E+03, 1.4500000E+02,-1.2815602E+02, 8.6847675E-02, 2.4191553E-01, 1.5161168E-01, 2.1358249E+02, 4.4724967E-05, 8.2075624E-05, 1.0878698E-04, 1.4680168E-05, 3.4293883E-04
    5, 3.6500000E+03, 1.5500000E+02,-1.2683214E+02, 8.7363511E-02, 2.4335240E-01, 1.8236339E-01, 2.1268687E+02, 5.2520444E-05, 9.5429581E-05, 1.3023944E-04, 1.7387673E-05, 4.0427371E-04
    5, 3.6500000E+03, 1.6500000E+02,-1.2561636E+02, 8.7854773E-02, 2.4472082E-01, 2.1630288E-01, 2.1184240E+02, 6.0927986E-05, 1.0962939E-04, 1.5378105E-04, 2.0313739E-05, 4.7059488E-04
    5, 3.6500000E+03, 1.7500000E+02,-1.2449346E+02, 8.8323962E-02, 2.4602775E-01, 2.5325886E-01, 2.1104320E+02, 6.9889811E-05, 1.2455089E-04, 1.7926941E-04, 2.3432508E-05, 5.4142577E-04
    5, 3.6500000E+03, 1.8500000E+02,-1.2345115E+02, 8.8773210E-02, 2.4727914E-01, 2.9296034E-01, 2.1028449E+02, 7.9329790E-05, 1.4002923E-04, 2.0649516E-04, 2.6707947E-05, 6.1610726E-04
    5, 3.6500000E+03, 1.9500000E+02,-1.2247935E+02, 8.9204359E-02, 2.4848011E-01, 3.3503011E-01, 2.0956221E+02, 8.9152918E-05, 1.5587095E-04, 2.3517866E-04, 3.0095485E-05, 6.9381413E-04
    5, 3.6500000E+03, 2.0500000E+02,-1.2156975E+02, 8.9619009E-02, 2.4963512E-01, 3.7897801E-01, 2.0887280E+02, 9.9244584E-05, 1.7185424E-04, 2.6496682E-04, 3.3542297E-05, 7.7355054E-04
    5, 3.6500000E+03, 2.1500000E+02,-1.2071544E+02, 9.0018570E-02, 2.5074811E-01, 4.2418981E-01, 2.0821319E+02, 1.0946872E-04, 1.8771861E-04, 2.9542684E-04, 3.6985963E-05, 8.5412155E-04
    5, 3.6500000E+03, 2.2500000E+02,-1.1991061E+02, 9.0404291E-02, 2.5182254E-01, 4.6992152E-01, 2.0758066E+02, 1.1966707E-04, 2.0316917E-04, 3.2604400E-04, 4.0354380E-05, 9.3413587E-04
    5, 3.6500000E+03, 2.3500000E+02,-1.1915039E+02, 9.0777289E-02, 2.5286153E-01, 5.1529256E-01, 2.0697291E+02, 1.2965805E-04, 2.1786851E-04, 3.5621862E-04, 4.3564971E-05, 1.0119862E-03
    5, 3.6500000E+03, 2.4500000E+02,-1.1843063E+02, 9.1138565E-02, 2.5386787E-01, 5.5929518E-01, 2.0638783E+02, 1.3923883E-04, 2.3145846E-04, 3.8527370E-04, 4.6528841E-05, 1.0859004E-03
    5, 3.6500000E+03, 2.5500000E+02,-1.1774784E+02, 9.1489028E-02, 2.5484409E-01, 6.0079620E-01, 2.0582353E+02, 1.4818535E-04, 2.4354779E-04, 4.1245721E-04, 4.9149864E-05, 1.1539231E-03
    5, 3.6500000E+03, 2.6500000E+02,-1.1709900E+02, 9.1829508E-02, 2.5579250E-01, 6.3855517E-01, 2.0527829E+02, 1.5625548E-04, 2.5372959E-04, 4.3695502E-04, 5.1328126E-05, 1.2139671E-03
    5, 3.6500000E+03, 2.7500000E+02,-1.1648156E+02, 9.2160767E-02, 2.5671523E-01, 6.7124683E-01, 2.0475070E+02, 1.6319249E-04, 2.6158329E-04, 4.5790642E-04, 5.2961967E-05, 1.2638412E-03
    5, 3.6500000E+03, 2.8500000E+02,-1.1589329E+02, 9.2483514E-02, 2.5761424E-01, 6.9750415E-01, 2.0423924E+02, 1.6873234E-04, 2.6670273E-04, 4.7443145E-04, 5.3954613E-05, 1.3013466E-03
    5, 3.6500000E+03, 2.9500000E+02,-1.1533223E+02, 9.2798412E-02, 2.5849140E-01, 7.1596872E-01, 2.0374263E+02, 1.7261178E-04, 2.6870366E-04, 4.8566385E-04, 5.4218154E-05, 1.3243430E-03
    5, 3.6500000E+03, 3.0500000E+02,-1.1479662E+02, 9.3106086E-02, 2.5934843E-01, 7.2537228E-01, 2.0325969E+02, 1.7458248E-04, 2.6726849E-04, 4.9080280E-04, 5.3683831E-05, 1.3309147E-03
    5, 3.6500000E+03, 3.1500000E+02,-1.1428488E+02, 9.3407119E-02, 2.6018696E-01, 7.2462628E-01, 2.0278932E+02, 1.7442626E-04, 2.6216754E-04, 4.8916924E-04, 5.2309192E-05, 1.3195018E-03
    5, 3.6500000E+03, 3.2500000E+02,-1.1379555E+02, 9.3702028E-02, 2.6100843E-01, 7.1293255E-01, 2.0233056E+02, 1.7197478E-04, 2.5330233E-04, 4.8027583E-04, 5.0088176E-05, 1.2890931E-03
    5, 3.6500000E+03, 3.3500000E+02,-1.1332732E+02, 9.3991210E-02, 2.6181396E-01, 6.8990425E-01, 2.0188262E+02, 1.6713172E-04, 2.4073343E-04, 4.6390364E-04, 4.7057743E-05, 1.2394029E-03
