time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 1.1433008E-06,-9.9999716E+01,-9.9999882E+01, 9.5699999E-04, 3.8700001E-04, 0.0000000E+00, 5.6830573E-09, 7.8071204E-08, 4.1807694E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 3.0213557E-14, 2.7914142E-01, 3.6231173E-13
 1.7199512E-06,-9.9999720E+01,-9.9999882E+01, 9.5699999E-04, 3.8700002E-04, 0.0000000E+00, 8.5494392E-09, 1.1744824E-07, 4.1807694E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.5452468E-14, 2.7914142E-01, 5.2699888E-13
 2.5849268E-06,-9.9999726E+01,-9.9999882E+01, 9.5699998E-04, 3.8700003E-04, 0.0000000E+00, 1.2849012E-08, 1.7651378E-07, 4.1807693E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 6.8310837E-14, 2.7914142E-01, 7.7402960E-13
 3.8823901E-06,-9.9999736E+01,-9.9999882E+01, 9.5699997E-04, 3.8700004E-04, 0.0000000E+00, 1.9298372E-08, 2.6511210E-07, 4.1807693E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 1.0259839E-13, 2.7914142E-01, 1.2022162E-12
 5.8285852E-06,-9.9999751E+01,-9.9999882E+01, 9.5699996E-04, 3.8700006E-04, 0.0000000E+00, 2.8972412E-08, 3.9800958E-07, 4.1807693E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5402972E-13, 2.7914142E-01, 1.8115586E-12
 8.7478778E-06,-9.9999772E+01,-9.9999882E+01, 9.5699994E-04, 3.8700009E-04, 0.0000000E+00, 4.3483472E-08, 5.9735581E-07, 4.1807693E+01,-1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.3117673E-13, 2.7914142E-01, 2.7338067E-12
 1.3126817E-05,-9.9999805E+01,-9.9999882E+01, 9.5699991E-04, 3.8700013E-04, 0.0000000E+00, 6.5250061E-08, 8.9637514E-07, 4.1807693E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.4689725E-13, 2.7914142E-01, 4.1007100E-12
 1.9695225E-05,-9.9999853E+01,-9.9999882E+01, 9.5699986E-04, 3.8700019E-04, 0.0000000E+00, 9.7899944E-08, 1.3449041E-06, 4.1807692E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.2047806E-13, 2.7914142E-01, 6.1428307E-12
 2.9547838E-05,-9.9999927E+01,-9.9999882E+01, 9.5699979E-04, 3.8700029E-04, 0.0000000E+00, 1.4687477E-07, 2.0176976E-06, 4.1807691E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 7.8084933E-13, 2.7914142E-01, 9.2060117E-12
 4.4326756E-05,-1.0000004E+02,-9.9999882E+01, 9.5699969E-04, 3.8700043E-04, 0.0000000E+00, 2.2033701E-07, 3.0268879E-06, 4.1807690E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.1714064E-12, 2.7914142E-01, 1.3833721E-11
 6.6495135E-05,-1.0000020E+02,-9.9999882E+01, 9.5699953E-04, 3.8700065E-04, 0.0000000E+00, 3.3053037E-07, 4.5406733E-06, 4.1807689E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 1.7572423E-12, 2.7914142E-01, 2.0750581E-11
 9.9747702E-05,-1.0000045E+02,-9.9999882E+01, 9.5699929E-04, 3.8700097E-04, 0.0000000E+00, 4.9582040E-07, 6.8113513E-06, 4.1807686E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.6359969E-12, 2.7914142E-01, 2.0767050E-11
 1.4962655E-04,-1.0000082E+02,-9.9999882E+01, 9.5699894E-04, 3.8700146E-04, 0.0000000E+00, 7.4375546E-07, 1.0217368E-05, 4.1807683E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.9541305E-12, 2.7914142E-01, 2.0799987E-11
 2.2444483E-04,-1.0000137E+02,-9.9999882E+01, 9.5699841E-04, 3.8700219E-04, 0.0000000E+00, 1.1156580E-06, 1.5326394E-05, 4.1807677E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.9313346E-12, 2.7914142E-01, 2.0898799E-11
 3.3667224E-04,-1.0000221E+02,-9.9999882E+01, 9.5699761E-04, 3.8700329E-04, 0.0000000E+00, 1.6735119E-06, 2.2989933E-05, 4.1807669E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 8.8971492E-12, 2.7914142E-01, 2.0948205E-11
 5.0501337E-04,-1.0000345E+02,-9.9999882E+01, 9.5699642E-04, 3.8700493E-04, 0.0000000E+00, 2.5102927E-06, 3.4485240E-05, 4.1807657E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.3345890E-11, 2.7914142E-01, 2.1063486E-11
 7.5752505E-04,-1.0000533E+02,-9.9999881E+01, 9.5699463E-04, 3.8700740E-04, 0.0000000E+00, 3.7654639E-06, 5.1728202E-05, 4.1807638E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.0019044E-11, 2.7914142E-01, 2.1261111E-11
 1.1362926E-03,-1.0000814E+02,-9.9999881E+01, 9.5699196E-04, 3.8701109E-04, 0.0000000E+00, 5.6482207E-06, 7.7592645E-05, 4.1807610E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.0028870E-11, 2.7914142E-01, 2.1524610E-11
 1.7044439E-03,-1.0001235E+02,-9.9999881E+01, 9.5698795E-04, 3.8701664E-04, 0.0000000E+00, 8.4723560E-06, 1.1638931E-04, 4.1807569E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.5043825E-11, 2.7914142E-01, 2.1969266E-11
 2.5566708E-03,-1.0001866E+02,-9.9999881E+01, 9.5698194E-04, 3.8702496E-04, 0.0000000E+00, 1.2708559E-05, 1.7458431E-04, 4.1807506E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 6.7566741E-11, 2.7914142E-01, 2.2562140E-11
 3.8350112E-03,-1.0002812E+02,-9.9999881E+01, 9.5697297E-04, 3.8703744E-04, 0.0000000E+00, 1.9062863E-05, 2.6187680E-04, 4.1807413E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.0135221E-10, 2.7914142E-01, 2.3484388E-11
 5.7525218E-03,-1.0004229E+02,-9.9999881E+01, 9.5695959E-04, 3.8705616E-04, 0.0000000E+00, 2.8594319E-05, 3.9281556E-04, 4.1807272E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.5203286E-10, 2.7914142E-01, 2.4867760E-11
 8.6287877E-03,-1.0006349E+02,-9.9999880E+01, 9.5693967E-04, 3.8708424E-04, 0.0000000E+00, 4.2891504E-05, 5.8922369E-04, 4.1807062E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.2805935E-10, 2.7914142E-01, 2.7008693E-11
 1.2943186E-02,-1.0009519E+02,-9.9999879E+01, 9.5691015E-04, 3.8712637E-04, 0.0000000E+00, 6.4337281E-05, 8.8383592E-04, 4.1806745E+01,-1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.4211151E-10, 2.7914142E-01, 3.0137748E-11
 1.9414785E-02,-1.0014250E+02,-9.9999878E+01, 9.5686662E-04, 3.8718955E-04, 0.0000000E+00, 9.6505946E-05, 1.3257543E-03, 4.1806271E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.1321770E-10, 2.7914142E-01, 3.4880738E-11
 2.9122182E-02,-1.0021295E+02,-9.9999876E+01, 9.5680286E-04, 3.8728434E-04, 0.0000000E+00, 1.4475894E-04, 1.9886320E-03, 4.1805560E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 7.6993985E-10, 2.7914142E-01, 4.1978754E-11
 4.3683278E-02,-1.0031745E+02,-9.9999873E+01, 9.5671093E-04, 3.8742655E-04, 0.0000000E+00, 2.1713844E-04, 2.9829488E-03, 4.1804494E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.1551646E-09, 2.7914142E-01, 4.2011692E-11
 6.5524922E-02,-1.0047168E+02,-9.9999869E+01, 9.5658083E-04, 3.8763988E-04, 0.0000000E+00, 3.2570769E-04, 4.4744245E-03, 4.1802894E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.7333201E-09, 2.7914142E-01, 4.2044629E-11
 9.8287388E-02,-1.0069763E+02,-9.9999862E+01, 9.5640239E-04, 3.8795997E-04, 0.0000000E+00, 4.8856155E-04, 6.7116395E-03, 4.1800493E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.6012699E-09, 2.7914142E-01, 4.2110504E-11
 1.4743109E-01,-1.0102525E+02,-9.9999852E+01, 9.5616954E-04, 3.8844029E-04, 0.0000000E+00, 7.3284236E-04, 1.0067465E-02, 4.1796893E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.9048077E-09, 2.7914142E-01, 4.2126973E-11
 2.2114664E-01,-1.0149371E+02,-9.9999836E+01, 9.5589032E-04, 3.8916118E-04, 0.0000000E+00, 1.0992636E-03, 1.5101211E-02, 4.1791493E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.8637461E-09, 2.7914141E-01, 4.2094035E-11
 3.3171996E-01,-1.0215161E+02,-9.9999809E+01, 9.5560658E-04, 3.9024344E-04, 0.0000000E+00, 1.6488954E-03, 2.2651847E-02, 4.1783393E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 8.8103323E-09, 2.7914141E-01, 4.2110504E-11
 4.9757994E-01,-1.0305563E+02,-9.9999764E+01, 9.5542704E-04, 3.9186892E-04, 0.0000000E+00, 2.4733431E-03, 3.3977847E-02, 4.1771242E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.3248640E-08, 2.7914141E-01, 4.2094035E-11
 7.4636992E-01,-1.0426781E+02,-9.9999684E+01, 9.5557658E-04, 3.9431187E-04, 0.0000000E+00, 3.7100146E-03, 5.0966966E-02, 4.1753017E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 1.9947651E-08, 2.7914140E-01, 4.2044629E-11
 1.0000000E+00,-1.0539343E+02,-9.9999591E+01, 9.5605688E-04, 3.9680743E-04, 0.0000000E+00, 4.9707451E-03, 6.8286747E-02, 4.1734436E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 2.6820269E-08, 2.7914139E-01, 4.1962286E-11
 1.3804451E+00,-1.0694035E+02,-9.9999423E+01, 9.5722121E-04, 4.0056187E-04, 0.0000000E+00, 7.4871568E-03, 9.4266808E-02, 4.1705940E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 3.7226891E-08, 2.7914138E-01, 4.1896411E-11
 1.9511128E+00,-1.0894961E+02,-9.9999112E+01, 9.5980669E-04, 4.0621853E-04, 0.0000000E+00, 1.1261774E-02, 1.3323798E-01, 4.1663194E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 5.3057705E-08, 2.7914137E-01, 4.1731724E-11
 2.0000000E+00,-1.0912515E+02,-9.9999085E+01, 9.6002966E-04, 4.0670353E-04, 0.0000000E+00, 1.1585133E-02, 1.3657652E-01, 4.1659532E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.4415500E-08, 2.7914137E-01, 4.1352943E-11
 2.0733308E+00,-1.0938899E+02,-9.9999043E+01, 9.6036719E-04, 4.0743145E-04, 0.0000000E+00, 1.2118172E-02, 1.4158435E-01, 4.1653991E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 5.6455847E-08, 2.7914136E-01, 4.1369412E-11
 2.1833270E+00,-1.0977437E+02,-9.9998979E+01, 9.6089939E-04, 4.0852425E-04, 0.0000000E+00, 1.2917729E-02, 1.4909614E-01, 4.1645680E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 5.9524593E-08, 2.7914136E-01, 4.1352943E-11
 2.3483213E+00,-1.1033143E+02,-9.9998878E+01, 9.6175012E-04, 4.1016555E-04, 0.0000000E+00, 1.4117065E-02, 1.6036392E-01, 4.1633213E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 6.4146248E-08, 2.7914136E-01, 4.1336475E-11
 2.5958128E+00,-1.1112615E+02,-9.9998717E+01, 9.6312756E-04, 4.1263222E-04, 0.0000000E+00, 1.5916069E-02, 1.7726583E-01, 4.1614512E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 7.1120522E-08, 2.7914135E-01, 4.1303537E-11
 2.9670500E+00,-1.1224243E+02,-9.9998456E+01, 9.6537899E-04, 4.1634287E-04, 0.0000000E+00, 1.8614574E-02, 2.0261929E-01, 4.1586460E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 8.1676255E-08, 2.7914134E-01, 4.1221194E-11
 3.0000000E+00,-1.1234267E+02,-9.9998433E+01, 9.6557891E-04, 4.1667240E-04, 0.0000000E+00, 1.8854086E-02, 2.0486960E-01, 4.1583970E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 8.2613895E-08, 2.7914134E-01, 4.1089444E-11
 3.0494249E+00,-1.1252502E+02,-9.9998397E+01, 9.6582844E-04, 4.1716688E-04, 0.0000000E+00, 1.9477206E-02, 2.0824506E-01, 4.1579971E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 8.4022029E-08, 2.7914134E-01, 4.1056506E-11
 3.1235623E+00,-1.1279479E+02,-9.9998344E+01, 9.6621208E-04, 4.1790903E-04, 0.0000000E+00, 2.0411885E-02, 2.1330829E-01, 4.1573973E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 8.6137997E-08, 2.7914133E-01, 4.1056506E-11
 3.2347684E+00,-1.1319156E+02,-9.9998262E+01, 9.6680700E-04, 4.1902321E-04, 0.0000000E+00, 2.1813904E-02, 2.2090319E-01, 4.1564977E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 8.9320435E-08, 2.7914133E-01, 4.1040038E-11
 3.4015775E+00,-1.1377072E+02,-9.9998136E+01, 9.6773898E-04, 4.2069663E-04, 0.0000000E+00, 2.3916933E-02, 2.3229566E-01, 4.1551481E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 9.4113210E-08, 2.7914133E-01, 4.1040038E-11
 3.6517912E+00,-1.1460829E+02,-9.9997940E+01, 9.6921395E-04, 4.2321162E-04, 0.0000000E+00, 2.7071476E-02, 2.4938467E-01, 4.1531238E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.0134548E-07, 2.7914132E-01, 4.0974163E-11
 4.0000000E+00,-1.1572471E+02,-9.9997657E+01, 9.7139028E-04, 4.2672105E-04, 0.0000000E+00, 3.1461481E-02, 2.7316712E-01, 4.1503065E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 1.1149395E-07, 2.7914131E-01, 4.0924757E-11
 4.5223132E+00,-1.1682390E+02,-9.9997218E+01, 9.7556549E-04, 4.3200640E-04, 0.0000000E+00, 3.4205571E-02, 3.0884219E-01, 4.1464646E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.2690581E-07, 2.7914129E-01, 4.0776538E-11
 5.0000000E+00,-1.1780239E+02,-9.9996810E+01, 9.7945073E-04, 4.3685879E-04, 0.0000000E+00, 3.6715207E-02, 3.4147039E-01, 4.1429508E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 1.4115973E-07, 2.7914128E-01, 4.0430695E-11
 5.7165303E+00,-1.1920837E+02,-9.9996198E+01, 9.8541197E-04, 4.4417750E-04, 0.0000000E+00, 4.0544706E-02, 3.9041538E-01, 4.1376734E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 1.6289999E-07, 2.7914126E-01, 4.0150727E-11
 6.0000000E+00,-1.1976313E+02,-9.9995958E+01, 9.8778416E-04, 4.4708043E-04, 0.0000000E+00, 4.2059711E-02, 4.0977914E-01, 4.1355855E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 1.7155714E-07, 2.7914125E-01, 3.9557853E-11
 6.4252046E+00,-1.2055799E+02,-9.9995603E+01, 9.9140619E-04, 4.5144900E-04, 0.0000000E+00, 4.4233422E-02, 4.3882570E-01, 4.1324635E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 1.8467019E-07, 2.7914124E-01, 3.9442572E-11
 7.0000000E+00,-1.2159779E+02,-9.9995142E+01, 9.9636915E-04, 4.5738062E-04, 0.0000000E+00, 4.7171862E-02, 4.7809273E-01, 4.1282429E+01, 6.7982007E-14, 0.0000000E+00, 0.0000000E+00, 2.0263017E-07, 2.7914122E-01, 3.9212010E-11
 7.8621931E+00,-1.2305110E+02,-9.9994511E+01, 1.0039863E-03, 4.6633664E-04, 0.0000000E+00, 5.1339717E-02, 5.3699661E-01, 4.1219357E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.3009920E-07, 2.7914119E-01, 3.8767355E-11
 8.0000000E+00,-1.2328649E+02,-9.9994411E+01, 1.0052028E-03, 4.6777049E-04, 0.0000000E+00, 5.2005878E-02, 5.4641148E-01, 4.1209276E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 2.3450320E-07, 2.7914119E-01, 3.7861576E-11
 8.2067103E+00,-1.2358820E+02,-9.9994266E+01, 1.0070954E-03, 4.6992463E-04, 0.0000000E+00, 5.2731463E-02, 5.6053396E-01, 4.1194428E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.4113970E-07, 2.7914118E-01, 3.7828638E-11
 8.5167759E+00,-1.2403640E+02,-9.9994058E+01, 1.0099406E-03, 4.7316343E-04, 0.0000000E+00, 5.3819842E-02, 5.8171808E-01, 4.1172156E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.5116325E-07, 2.7914117E-01, 3.7779232E-11
 8.9818741E+00,-1.2469815E+02,-9.9993769E+01, 1.0142235E-03, 4.7803876E-04, 0.0000000E+00, 5.5452409E-02, 6.1349508E-01, 4.1138746E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.6635389E-07, 2.7914115E-01, 3.7663951E-11
 9.0000000E+00,-1.2472418E+02,-9.9993758E+01, 1.0143903E-03, 4.7822886E-04, 0.0000000E+00, 5.5516034E-02, 6.1473350E-01, 4.1137444E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.6694614E-07, 2.7914115E-01, 3.7383983E-11
 9.0271888E+00,-1.2476492E+02,-9.9993741E+01, 1.0146382E-03, 4.7851406E-04, 0.0000000E+00, 5.5620578E-02, 6.1659113E-01, 4.1135482E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.6783504E-07, 2.7914115E-01, 3.7433389E-11
 9.0679720E+00,-1.2482593E+02,-9.9993716E+01, 1.0150103E-03, 4.7894199E-04, 0.0000000E+00, 5.5777393E-02, 6.1937758E-01, 4.1132539E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 2.6916959E-07, 2.7914115E-01, 3.7416920E-11
 9.1291467E+00,-1.2491721E+02,-9.9993679E+01, 1.0155687E-03, 4.7958419E-04, 0.0000000E+00, 5.6012616E-02, 6.2355727E-01, 4.1128124E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.7117410E-07, 2.7914115E-01, 3.7400452E-11
 9.2209089E+00,-1.2505362E+02,-9.9993624E+01, 1.0164069E-03, 4.8054815E-04, 0.0000000E+00, 5.6365451E-02, 6.2982684E-01, 4.1121501E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 2.7418693E-07, 2.7914115E-01, 3.7433389E-11
 9.3585521E+00,-1.2525711E+02,-9.9993544E+01, 1.0176661E-03, 4.8199560E-04, 0.0000000E+00, 5.6894704E-02, 6.3923125E-01, 4.1111568E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 2.7871982E-07, 2.7914114E-01, 3.7400452E-11
 9.5650170E+00,-1.2555983E+02,-9.9993430E+01, 1.0195585E-03, 4.8417015E-04, 0.0000000E+00, 5.7688582E-02, 6.5333802E-01, 4.1096667E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 2.8554989E-07, 2.7914113E-01, 3.7383983E-11
 9.8747143E+00,-1.2600838E+02,-9.9993269E+01, 1.0224046E-03, 4.8743959E-04, 0.0000000E+00, 5.8879400E-02, 6.7449848E-01, 4.1074316E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 2.9586434E-07, 2.7914112E-01, 3.7334577E-11
 1.0000000E+01,-1.2618985E+02,-9.9993206E+01, 1.0235566E-03, 4.8876369E-04, 0.0000000E+00, 5.9361136E-02, 6.8305883E-01, 4.1065274E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.0004833E-07, 2.7914112E-01, 3.7202827E-11
 1.0187929E+01,-1.2644678E+02,-9.9993116E+01, 1.0253036E-03, 4.9075266E-04, 0.0000000E+00, 6.0014660E-02, 6.9589946E-01, 4.1051780E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.0634990E-07, 2.7914111E-01, 3.7169890E-11
 1.0469822E+01,-1.2682864E+02,-9.9992991E+01, 1.0279286E-03, 4.9374244E-04, 0.0000000E+00, 6.0994944E-02, 7.1516063E-01, 4.1031538E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.1585996E-07, 2.7914110E-01, 3.7104015E-11
 1.0892661E+01,-1.2739351E+02,-9.9992827E+01, 1.0318759E-03, 4.9824137E-04, 0.0000000E+00, 6.2465372E-02, 7.4405280E-01, 4.1001175E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.3025523E-07, 2.7914109E-01, 3.6988734E-11
 1.1000000E+01,-1.2753742E+02,-9.9992787E+01, 1.0328775E-03, 4.9938466E-04, 0.0000000E+00, 6.2838645E-02, 7.5138719E-01, 4.0993468E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.3391792E-07, 2.7914109E-01, 3.6741703E-11
 1.1161009E+01,-1.2779562E+02,-9.9992730E+01, 1.0343287E-03, 5.0110166E-04, 0.0000000E+00, 6.3613918E-02, 7.6238884E-01, 4.0981691E+01, 5.0986506E-14, 0.0000000E+00, 0.0000000E+00, 3.3943086E-07, 2.7914108E-01, 3.6741703E-11
 1.1402522E+01,-1.2817832E+02,-9.9992653E+01, 1.0365120E-03, 5.0368183E-04, 0.0000000E+00, 6.4776829E-02, 7.7889143E-01, 4.0964025E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 3.4774291E-07, 2.7914107E-01, 3.6692297E-11
 1.1764791E+01,-1.2874296E+02,-9.9992554E+01, 1.0398007E-03, 5.0756259E-04, 0.0000000E+00, 6.6521194E-02, 8.0364553E-01, 4.0937527E+01, 3.3991004E-14, 0.0000000E+00, 0.0000000E+00, 3.6030717E-07, 2.7914106E-01, 3.6626422E-11
 1.2000000E+01,-1.2910758E+02,-9.9992497E+01, 1.0419398E-03, 5.1008705E-04, 0.0000000E+00, 6.7653749E-02, 8.1971757E-01, 4.0920322E+01, 1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.6850531E-07, 2.7914105E-01, 3.6395860E-11
 1.2352813E+01,-1.2951485E+02,-9.9992428E+01, 1.0453144E-03, 5.1388373E-04, 0.0000000E+00, 6.8711872E-02, 8.4382578E-01, 4.0895156E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 3.8089413E-07, 2.7914104E-01, 3.6362923E-11
 1.2882033E+01,-1.3012116E+02,-9.9992361E+01, 1.0503773E-03, 5.1960127E-04, 0.0000000E+00, 7.0299057E-02, 8.7998831E-01, 4.0857406E+01,-1.6995502E-14, 0.0000000E+00, 0.0000000E+00, 3.9968422E-07, 2.7914102E-01, 3.6165298E-11
 1.3000000E+01,-1.3025711E+02,-9.9992348E+01, 1.0515050E-03, 5.2087730E-04, 0.0000000E+00, 7.0652853E-02, 8.8804922E-01, 4.0848992E+01, 0.0000000E+00, 0.0000000E+00, 0.0000000E+00, 4.0388297E-07, 2.7914102E-01, 3.5802986E-11
