iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    7, 5.1100000E+03, 5.0000000E+00,-1.4556639E+02, 8.1591008E-02, 2.2727300E-01, 1.5561297E-04, 2.6045734E+02, 1.1230328E-07, 2.2600561E-07, 1.3649563E-07, 2.2762389E-08, 7.2238321E-07
    7, 5.1100000E+03, 1.5000000E+01,-1.3584640E+02, 8.4214718E-02, 2.3458139E-01, 4.4898834E-04, 2.5559597E+02, 2.8233006E-07, 5.6696027E-07, 3.8647676E-07, 6.4031731E-08, 1.8701153E-06
    7, 5.1100000E+03, 2.5000000E+01,-1.3155479E+02, 8.5622739E-02, 2.3850345E-01, 1.0097631E-03, 2.5298711E+02, 5.7145703E-07, 1.1389673E-06, 8.6029674E-07, 1.4042871E-07, 3.8700445E-06
    7, 5.1100000E+03, 3.5000000E+01,-1.3086687E+02, 8.5865113E-02, 2.3917859E-01, 1.9724920E-03, 2.5253803E+02, 1.0232362E-06, 2.0260995E-06, 1.6775122E-06, 2.6913127E-07, 7.0772810E-06
    7, 5.1100000E+03, 4.5000000E+01,-1.3256251E+02, 8.5275854E-02, 2.3753720E-01, 3.4881921E-03, 2.5362984E+02, 1.6802541E-06, 3.3117874E-06, 2.9792970E-06, 4.6890070E-07, 1.1867708E-05
    7, 5.1100000E+03, 5.5000000E+01,-1.3533416E+02, 8.4373093E-02, 2.3502254E-01, 5.7335880E-03, 2.5530253E+02, 2.5890692E-06, 5.0840652E-06, 4.9292286E-06, 7.6096316E-07, 1.8658142E-05
    7, 5.1100000E+03, 6.5000000E+01,-1.3714648E+02, 8.3820218E-02, 2.3348250E-01, 8.9199737E-03, 2.5632693E+02, 3.8030228E-06, 7.4321966E-06, 7.6989746E-06, 1.1683993E-06, 2.7894750E-05
    7, 5.1100000E+03, 7.5000000E+01,-1.3705482E+02, 8.3846937E-02, 2.3355693E-01, 1.3289482E-02, 2.5627742E+02, 5.3797815E-06, 1.0443117E-05, 1.1467347E-05, 1.7153853E-06, 4.0040870E-05
    7, 5.1100000E+03, 8.5000000E+01,-1.3573623E+02, 8.4246337E-02, 2.3466946E-01, 1.9093690E-02, 2.5553739E+02, 7.3737228E-06, 1.4197404E-05, 1.6426623E-05, 2.4260841E-06, 5.5557504E-05
    7, 5.1100000E+03, 9.5000000E+01,-1.3400365E+02, 8.4794530E-02, 2.3619646E-01, 2.6583369E-02, 2.5452167E+02, 9.8338444E-06, 1.8767319E-05, 2.2776468E-05, 3.3239484E-06, 7.4888633E-05
    7, 5.1100000E+03, 1.0500000E+02,-1.3224904E+02, 8.5378064E-02, 2.3782191E-01, 3.6005472E-02, 2.5344046E+02, 1.2804223E-05, 2.4214585E-05, 3.0713564E-05, 4.4309161E-06, 9.8448157E-05
    7, 5.1100000E+03, 1.1500000E+02,-1.3060123E+02, 8.5953542E-02, 2.3942491E-01, 4.7597506E-02, 2.5237418E+02, 1.6323409E-05, 3.0588422E-05, 4.0423497E-05, 5.7665914E-06, 1.2660681E-04
    7, 5.1100000E+03, 1.2500000E+02,-1.2908652E+02, 8.6507257E-02, 2.4096729E-01, 6.1578503E-02, 2.5134822E+02, 2.0422832E-05, 3.7922205E-05, 5.2072933E-05, 7.3469900E-06, 1.5967428E-04
    7, 5.1100000E+03, 1.3500000E+02,-1.2769887E+02, 8.7036311E-02, 2.4244098E-01, 7.8140555E-02, 2.5036796E+02, 2.5125526E-05, 4.6233294E-05, 6.5803146E-05, 9.1841822E-06, 1.9788919E-04
    7, 5.1100000E+03, 1.4500000E+02,-1.2642442E+02, 8.7541353E-02, 2.4384778E-01, 9.7430936E-02, 2.4947227E+02, 3.0442401E-05, 5.5521597E-05, 8.1728940E-05, 1.1285555E-05, 2.4140716E-04
    7, 5.1100000E+03, 1.5500000E+02,-1.2524901E+02, 8.8024018E-02, 2.4519225E-01, 1.1955190E-01, 2.4867402E+02, 3.6373638E-05, 6.5768113E-05, 9.9928460E-05, 1.3653074E-05, 2.9028960E-04
    7, 5.1100000E+03, 1.6500000E+02,-1.2416013E+02, 8.8486080E-02, 2.4647933E-01, 1.4457546E-01, 2.4790985E+02, 4.2913595E-05, 7.6932946E-05, 1.2042484E-04, 1.6282419E-05, 3.4449049E-04
    7, 5.1100000E+03, 1.7500000E+02,-1.2314718E+02, 8.8929199E-02, 2.4771365E-01, 1.7250269E-01, 2.4717701E+02, 5.0040890E-05, 8.8955537E-05, 1.4319797E-04, 1.9162819E-05, 4.0384850E-04
    7, 5.1100000E+03, 1.8500000E+02,-1.2220127E+02, 8.9354871E-02, 2.4889936E-01, 2.0326538E-01, 2.4647302E+02, 5.7720195E-05, 1.0175065E-04, 1.6817107E-04, 2.2275745E-05, 4.6806864E-04
    7, 5.1100000E+03, 1.9500000E+02,-1.2131488E+02, 8.9764433E-02, 2.5004020E-01, 2.3671752E-01, 2.4579567E+02, 6.5901161E-05, 1.1520796E-04, 1.9520459E-04, 2.5594526E-05, 5.3671247E-04
    7, 5.1100000E+03, 2.0500000E+02,-1.2048164E+02, 9.0159085E-02, 2.5113951E-01, 2.7262775E-01, 2.4514299E+02, 7.4517552E-05, 1.2919068E-04, 2.2409123E-04, 2.9083926E-05, 6.0918833E-04
    7, 5.1100000E+03, 2.1500000E+02,-1.1969614E+02, 9.0539910E-02, 2.5220031E-01, 3.1067063E-01, 2.4451317E+02, 8.3486028E-05, 1.4353308E-04, 2.5454995E-04, 3.2699396E-05, 6.8473753E-04
    7, 5.1100000E+03, 2.2500000E+02,-1.1895373E+02, 9.0907894E-02, 2.5322533E-01, 3.5041856E-01, 2.4390459E+02, 9.2705051E-05, 1.5803935E-04, 2.8622079E-04, 3.6386562E-05, 7.6242431E-04
    7, 5.1100000E+03, 2.3500000E+02,-1.1825040E+02, 9.1263942E-02, 2.5421711E-01, 3.9133410E-01, 2.4331574E+02, 1.0205378E-04, 1.7248125E-04, 3.1866004E-04, 4.0080769E-05, 8.4112400E-04
    7, 5.1100000E+03, 2.4500000E+02,-1.1758268E+02, 9.1608892E-02, 2.5517797E-01, 4.3276529E-01, 2.4274525E+02, 1.1139154E-04, 1.8660040E-04, 3.5133797E-04, 4.3707741E-05, 9.1952375E-04
    7, 5.1100000E+03, 2.5500000E+02,-1.1694758E+02, 9.1943521E-02, 2.5611009E-01, 4.7394411E-01, 2.4219184E+02, 1.2055777E-04, 2.0010781E-04, 3.8363896E-04, 4.7183650E-05, 9.9612161E-04
    7, 5.1100000E+03, 2.6500000E+02,-1.1634249E+02, 9.2268556E-02, 2.5701548E-01, 5.1398740E-01, 2.4165428E+02, 1.2937229E-04, 2.1268707E-04, 4.1486353E-04, 5.0416242E-05, 1.0692352E-03
    7, 5.1100000E+03, 2.7500000E+02,-1.1576515E+02, 9.2584682E-02, 2.5789605E-01, 5.5190154E-01, 2.4113147E+02, 1.3763605E-04, 2.2399718E-04, 4.4423311E-04, 5.3306195E-05, 1.1370142E-03
    7, 5.1100000E+03, 2.8500000E+02,-1.1521358E+02, 9.2892542E-02, 2.5875360E-01, 5.8660139E-01, 2.4062232E+02, 1.4513465E-04, 2.3368097E-04, 4.7090576E-04, 5.5750081E-05, 1.1974797E-03
    7, 5.1100000E+03, 2.9500000E+02,-1.1468605E+02, 9.3192754E-02, 2.5958984E-01, 6.1691642E-01, 2.4013555E+02, 1.5163852E-04, 2.4137420E-04, 4.9400105E-04, 5.7643565E-05, 1.2485684E-03
    7, 5.1100000E+03, 3.0500000E+02,-1.1418104E+02, 9.3485896E-02, 2.6040640E-01, 6.4162010E-01, 2.3968997E+02, 1.5690777E-04, 2.4672073E-04, 5.1262750E-04, 5.8886573E-05, 1.2882001E-03
