iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    8, 5.8400000E+03, 5.0000000E+00,-1.3895130E+02, 8.3298538E-02, 2.3202935E-01, 9.8851722E-05, 2.2002210E+02, 7.5674387E-08, 1.4829891E-07, 7.3246573E-08, 1.2048267E-08, 4.5793359E-07
    8, 5.8400000E+03, 1.5000000E+01,-1.3307090E+02, 8.5105291E-02, 2.3706209E-01, 2.8363051E-04, 2.1667944E+02, 1.8932488E-07, 3.7328911E-07, 2.0696938E-07, 3.3927104E-08, 1.1804079E-06
    8, 5.8400000E+03, 2.5000000E+01,-1.3039021E+02, 8.6036243E-02, 2.3965527E-01, 6.3824531E-04, 2.1501036E+02, 3.8339978E-07, 7.5554017E-07, 4.6214686E-07, 7.4933220E-08, 2.4450476E-06
    8, 5.8400000E+03, 3.5000000E+01,-1.3039015E+02, 8.6036178E-02, 2.3965509E-01, 1.2567456E-03, 2.1501048E+02, 6.9128610E-07, 1.3561483E-06, 9.0998796E-07, 1.4498691E-07, 4.4942763E-06
    8, 5.8400000E+03, 4.5000000E+01,-1.3272292E+02, 8.5221799E-02, 2.3738663E-01, 2.2390197E-03, 2.1646868E+02, 1.1425179E-06, 2.2379842E-06, 1.6322053E-06, 2.5530894E-07, 7.5784044E-06
    8, 5.8400000E+03, 5.5000000E+01,-1.3622951E+02, 8.4096847E-02, 2.3425306E-01, 3.7096964E-03, 2.1852734E+02, 1.7727072E-06, 3.4709336E-06, 2.7299561E-06, 4.1912876E-07, 1.1992462E-05
    8, 5.8400000E+03, 6.5000000E+01,-1.3849088E+02, 8.3428700E-02, 2.3239192E-01, 5.8233880E-03, 2.1977635E+02, 2.6243122E-06, 5.1288092E-06, 4.3097633E-06, 6.5138340E-07, 1.8061313E-05
    8, 5.8400000E+03, 7.5000000E+01,-1.3838793E+02, 8.3457832E-02, 2.3247307E-01, 8.7650905E-03, 2.1972148E+02, 3.7455077E-06, 7.2871666E-06, 6.4849270E-06, 9.6839919E-07, 2.6135003E-05
    8, 5.8400000E+03, 8.5000000E+01,-1.3687884E+02, 8.3899550E-02, 2.3370348E-01, 1.2732917E-02, 2.1889401E+02, 5.1832230E-06, 1.0020630E-05, 9.3844800E-06, 1.3873722E-06, 3.6576807E-05
    8, 5.8400000E+03, 9.5000000E+01,-1.3495901E+02, 8.4489476E-02, 2.3534673E-01, 1.7932609E-02, 2.1780268E+02, 6.9820419E-06, 1.3401124E-05, 1.3149789E-05, 1.9259582E-06, 4.9754275E-05
    8, 5.8400000E+03, 1.0500000E+02,-1.3305507E+02, 8.5107275E-02, 2.3706762E-01, 2.4577623E-02, 2.1667584E+02, 9.1850668E-06, 1.7496030E-05, 1.7927346E-05, 2.6017878E-06, 6.6031014E-05
    8, 5.8400000E+03, 1.1500000E+02,-1.3128965E+02, 8.5711128E-02, 2.3874966E-01, 3.2885547E-02, 2.1558944E+02, 1.1833332E-05, 2.2366228E-05, 2.3863829E-05, 3.4319246E-06, 8.5757095E-05
    8, 5.8400000E+03, 1.2500000E+02,-1.2967985E+02, 8.6289301E-02, 2.4036017E-01, 4.3071931E-02, 2.1456251E+02, 1.4964482E-05, 2.8063568E-05, 3.1101732E-05, 4.4321565E-06, 1.0925717E-04
    8, 5.8400000E+03, 1.3500000E+02,-1.2821331E+02, 8.6840127E-02, 2.4189450E-01, 5.5344097E-02, 2.1359566E+02, 1.8611641E-05, 3.4629618E-05, 3.9775384E-05, 5.6165333E-06, 1.3682153E-04
    8, 5.8400000E+03, 1.4500000E+02,-1.2687212E+02, 8.7364952E-02, 2.4335641E-01, 6.9894481E-02, 2.1268438E+02, 2.2802262E-05, 4.2094038E-05, 5.0006619E-05, 6.9967754E-06, 1.6869600E-04
    8, 5.8400000E+03, 1.5500000E+02,-1.2563944E+02, 8.7865823E-02, 2.4475160E-01, 8.6893139E-02, 2.1182350E+02, 2.7556877E-05, 5.0472760E-05, 6.1899894E-05, 8.5816702E-06, 2.0507072E-04
    8, 5.8400000E+03, 1.6500000E+02,-1.2450091E+02, 8.8344772E-02, 2.4608572E-01, 1.0648028E-01, 2.1100788E+02, 3.2887951E-05, 5.9766252E-05, 7.5537289E-05, 1.0376437E-05, 2.4606909E-04
    8, 5.8400000E+03, 1.7500000E+02,-1.2344455E+02, 8.8803641E-02, 2.4736390E-01, 1.2875855E-01, 2.1023334E+02, 3.8798757E-05, 6.9958506E-05, 9.0973672E-05, 1.2382284E-05, 2.9173825E-04
