iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    3, 2.1900000E+03, 5.0000000E+00,-1.4089133E+02, 8.2765143E-02, 2.3054357E-01, 8.8362875E-04, 2.2103799E+02, 5.0882376E-07, 1.1119733E-06, 6.5776086E-07, 9.8447104E-08, 3.4663784E-06
    3, 2.1900000E+03, 1.5000000E+01,-1.3311440E+02, 8.5090487E-02, 2.3702085E-01, 2.4083138E-03, 2.1670625E+02, 1.2173151E-06, 2.6123837E-06, 1.7575397E-06, 2.5944892E-07, 8.4528331E-06
    3, 2.1900000E+03, 2.5000000E+01,-1.2981388E+02, 8.6245524E-02, 2.4023823E-01, 5.0701505E-03, 2.1463985E+02, 2.3263806E-06, 4.9002054E-06, 3.6646558E-06, 5.3023856E-07, 1.6389828E-05
    3, 2.1900000E+03, 3.5000000E+01,-1.2953946E+02, 8.6346127E-02, 2.4051846E-01, 9.2763830E-03, 2.1446222E+02, 3.9348852E-06, 8.1392008E-06, 6.6988778E-06, 9.4658949E-07, 2.8090985E-05
    3, 2.1900000E+03, 4.5000000E+01,-1.3153548E+02, 8.5627465E-02, 2.3851662E-01, 1.5349301E-02, 2.1573907E+02, 6.0983128E-06, 1.2450840E-05, 1.1149298E-05, 1.5391965E-06, 4.4182288E-05
    3, 2.1900000E+03, 5.5000000E+01,-1.3486408E+02, 8.4518783E-02, 2.3542836E-01, 2.3626841E-02, 2.1774889E+02, 8.8751466E-06, 1.7943502E-05, 1.7319441E-05, 2.3379309E-06, 6.5288225E-05
    3, 2.1900000E+03, 6.5000000E+01,-1.3737320E+02, 8.3749915E-02, 2.3328667E-01, 3.4487881E-02, 2.1917331E+02, 1.2333390E-05, 2.4693165E-05, 2.5441958E-05, 3.3685587E-06, 9.1941079E-05
    3, 2.1900000E+03, 7.5000000E+01,-1.3766221E+02, 8.3663268E-02, 2.3304531E-01, 4.8357724E-02, 2.1933557E+02, 1.6549997E-05, 3.2767672E-05, 3.5692286E-05, 4.6544998E-06, 1.2463240E-04
    3, 2.1900000E+03, 8.5000000E+01,-1.3640495E+02, 8.4035667E-02, 2.3408264E-01, 6.5553221E-02, 2.1864081E+02, 2.1564999E-05, 4.2153750E-05, 4.8217489E-05, 6.2080783E-06, 1.6360478E-04
    3, 2.1900000E+03, 9.5000000E+01,-1.3460946E+02, 8.4591557E-02, 2.3563108E-01, 8.6292091E-02, 2.1761530E+02, 2.7390968E-05, 5.2842345E-05, 6.3153133E-05, 8.0384854E-06, 2.0903080E-04
    3, 2.1900000E+03, 1.0500000E+02,-1.3276688E+02, 8.5192159E-02, 2.3730406E-01, 1.1072484E-01, 2.1652219E+02, 3.4025604E-05, 6.4809251E-05, 8.0595616E-05, 1.0149777E-05, 2.6098259E-04
    3, 2.1900000E+03, 1.1500000E+02,-1.3103481E+02, 8.5786032E-02, 2.3895831E-01, 1.3893970E-01, 2.1545568E+02, 4.1454487E-05, 7.8011730E-05, 1.0058919E-04, 1.2541040E-05, 3.1942086E-04
