iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    9, 6.5700000E+03, 5.0000000E+00,-1.4838001E+02, 8.0952379E-02, 2.2549409E-01, 6.7156834E-05, 2.2460357E+02, 5.4060631E-08, 1.0486482E-07, 5.0797677E-08, 8.0590297E-09, 3.2286492E-07
    9, 6.5700000E+03, 1.5000000E+01,-1.3902318E+02, 8.3278249E-02, 2.3197284E-01, 1.9282976E-04, 2.2006052E+02, 1.3533623E-07, 2.6509449E-07, 1.4290660E-07, 2.2810690E-08, 8.3327659E-07
    9, 6.5700000E+03, 2.5000000E+01,-1.3490000E+02, 8.4510433E-02, 2.3540511E-01, 4.3711598E-04, 2.1776421E+02, 2.7582380E-07, 5.4056509E-07, 3.2056609E-07, 5.0846161E-08, 1.7366178E-06
    9, 6.5700000E+03, 3.5000000E+01,-1.3468704E+02, 8.4578030E-02, 2.3559340E-01, 8.6754894E-04, 2.1764013E+02, 5.0075857E-07, 9.7876034E-07, 6.3586415E-07, 9.9438235E-08, 3.2158552E-06
    9, 6.5700000E+03, 4.5000000E+01,-1.3710133E+02, 8.3834559E-02, 2.3352245E-01, 1.5589158E-03, 2.1901522E+02, 8.3381236E-07, 1.6299818E-06, 1.1498031E-06, 1.7703752E-07, 5.4661248E-06
    9, 6.5700000E+03, 5.5000000E+01,-1.3993735E+02, 8.3023592E-02, 2.3126349E-01, 2.6086684E-03, 2.2054398E+02, 1.3049595E-06, 2.5516645E-06, 1.9374625E-06, 2.9389135E-07, 8.7226621E-06
    9, 6.5700000E+03, 6.5000000E+01,-1.4073213E+02, 8.2807456E-02, 2.3066144E-01, 4.1401811E-03, 2.2095689E+02, 1.9503809E-06, 3.8060271E-06, 3.0806006E-06, 4.6188446E-07, 1.3250999E-05
    9, 6.5700000E+03, 7.5000000E+01,-1.3950792E+02, 8.3141835E-02, 2.3159286E-01, 6.2982514E-03, 2.2031908E+02, 2.8095322E-06, 5.4586031E-06, 4.6726743E-06, 6.9437358E-07, 1.9342952E-05
    9, 6.5700000E+03, 8.5000000E+01,-1.3748261E+02, 8.3720802E-02, 2.3320558E-01, 9.2417603E-03, 2.1922773E+02, 3.9221049E-06, 7.5764728E-06, 6.8221775E-06, 1.0058878E-06, 2.7309979E-05
    9, 6.5700000E+03, 9.5000000E+01,-1.3536735E+02, 8.4361757E-02, 2.3499097E-01, 1.3143039E-02, 2.1803768E+02, 5.3281688E-06, 1.0226717E-05, 9.6487913E-06, 1.4118329E-06, 3.7477193E-05
