iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    1, 7.3000000E+02, 5.0000000E+00,-1.4198051E+02, 8.2477894E-02, 2.2974344E-01, 2.2350996E-03, 2.5881406E+02, 1.1407774E-06, 3.0865031E-06, 1.9480791E-06, 1.4094855E-07, 9.1511593E-06
    1, 7.3000000E+02, 1.5000000E+01,-1.3466174E+02, 8.4585459E-02, 2.3561409E-01, 5.7030542E-03, 2.5490904E+02, 2.5770696E-06, 6.7718480E-06, 4.8954240E-06, 3.5427968E-07, 2.0942788E-05
    1, 7.3000000E+02, 2.5000000E+01,-1.3191445E+02, 8.5496454E-02, 2.3815168E-01, 1.1251227E-02, 2.5322110E+02, 4.6543230E-06, 1.2019942E-05, 9.5930908E-06, 6.9145096E-07, 3.8375511E-05
    1, 7.3000000E+02, 3.5000000E+01,-1.3262921E+02, 8.5251098E-02, 2.3746824E-01, 1.9360081E-02, 2.5367571E+02, 7.4631445E-06, 1.9013930E-05, 1.6534389E-05, 1.1835969E-06, 6.2446654E-05
    1, 7.3000000E+02, 4.5000000E+01,-1.3584351E+02, 8.4211789E-02, 2.3457323E-01, 3.0270089E-02, 2.5560140E+02, 1.1010183E-05, 2.7866984E-05, 2.6043705E-05, 1.8525229E-06, 9.3698477E-05
    1, 7.3000000E+02, 5.5000000E+01,-1.3946857E+02, 8.3148272E-02, 2.3161079E-01, 4.4303332E-02, 2.5757195E+02, 1.5336006E-05, 3.8644883E-05, 3.8402786E-05, 2.7170009E-06, 1.3263044E-04
    1, 7.3000000E+02, 6.5000000E+01,-1.4073100E+02, 8.2801092E-02, 2.3064371E-01, 6.1824125E-02, 2.5821522E+02, 2.0493685E-05, 5.1299737E-05, 5.3708768E-05, 3.7870007E-06, 1.7942277E-04
    1, 7.3000000E+02, 7.5000000E+01,-1.3960377E+02, 8.3106129E-02, 2.3149340E-01, 8.3172024E-02, 2.5765003E+02, 2.6527288E-05, 6.5923720E-05, 7.2071531E-05, 5.0761162E-06, 2.3447754E-04
    1, 7.3000000E+02, 8.5000000E+01,-1.3753376E+02, 8.3693530E-02, 2.3312961E-01, 1.0830683E-01, 2.5656166E+02, 3.3378223E-05, 8.2146628E-05, 9.3417535E-05, 6.5734644E-06, 2.9701451E-04
    1, 7.3000000E+02, 9.5000000E+01,-1.3535162E+02, 8.4350645E-02, 2.3496001E-01, 1.3718148E-01, 2.5534412E+02, 4.0997719E-05, 9.9919725E-05, 1.1770656E-04, 8.2800657E-06, 3.6683065E-04
    1, 7.3000000E+02, 1.0500000E+02,-1.3331904E+02, 8.4999872E-02, 2.3676845E-01, 1.6974560E-01, 2.5414120E+02, 4.9344338E-05, 1.1919793E-04, 1.4488577E-04, 1.0187726E-05, 4.4372013E-04
    1, 7.3000000E+02, 1.1500000E+02,-1.3148288E+02, 8.5619103E-02, 2.3849332E-01, 2.0590962E-01, 2.5299385E+02, 5.8372903E-05, 1.3993747E-04, 1.7485846E-04, 1.2287366E-05, 5.2742660E-04
    1, 7.3000000E+02, 1.2500000E+02,-1.2982993E+02, 8.6204712E-02, 2.4012455E-01, 2.4516739E-01, 2.5190880E+02, 6.7943072E-05, 1.6142078E-04, 2.0717273E-04, 1.4538283E-05, 6.1602059E-04
    1, 7.3000000E+02, 1.3500000E+02,-1.2833530E+02, 8.6758427E-02, 2.4166693E-01, 2.8712772E-01, 2.5088284E+02, 7.7953924E-05, 1.8357303E-04, 2.4147962E-04, 1.6928066E-05, 7.0882279E-04
    1, 7.3000000E+02, 1.4500000E+02,-1.2697539E+02, 8.7283166E-02, 2.4312860E-01, 3.3138886E-01, 2.4991057E+02, 8.8309332E-05, 2.0626114E-04, 2.7742717E-04, 1.9419462E-05, 8.0503746E-04
    1, 7.3000000E+02, 1.5500000E+02,-1.2573047E+02, 8.7781836E-02, 2.4451765E-01, 3.7728678E-01, 2.4907455E+02, 9.8859158E-05, 2.2909603E-04, 3.1456346E-04, 2.1980139E-05, 9.0324562E-04
    1, 7.3000000E+02, 1.6500000E+02,-1.2458455E+02, 8.8257029E-02, 2.4584131E-01, 4.2398799E-01, 2.4828866E+02, 1.0942340E-04, 2.5131886E-04, 3.5212213E-04, 2.4549318E-05, 1.0010190E-03
    1, 7.3000000E+02, 1.7500000E+02,-1.2352472E+02, 8.8710937E-02, 2.4710567E-01, 4.7082497E-01, 2.4753798E+02, 1.1986720E-04, 2.7305056E-04, 3.8954627E-04, 2.7089077E-05, 1.0976799E-03
    1, 7.3000000E+02, 1.8500000E+02,-1.2254049E+02, 8.9145504E-02, 2.4831617E-01, 5.1657869E-01, 2.4681928E+02, 1.2993955E-04, 2.9321498E-04, 4.2584925E-04, 2.9517536E-05, 1.1898899E-03
    1, 7.3000000E+02, 1.9500000E+02,-1.2162322E+02, 8.9562424E-02, 2.4947750E-01, 5.5999388E-01, 2.4612976E+02, 1.3939015E-04, 3.1127800E-04, 4.6003065E-04, 3.1766392E-05, 1.2751885E-03
    1, 7.3000000E+02, 2.0500000E+02,-1.2076579E+02, 8.9963153E-02, 2.5059374E-01, 5.9991863E-01, 2.4546702E+02, 1.4799702E-04, 3.2701617E-04, 4.9118860E-04, 3.3763552E-05, 1.3517692E-03
    1, 7.3000000E+02, 2.1500000E+02,-1.1996223E+02, 9.0348999E-02, 2.5166852E-01, 6.3496469E-01, 2.4482890E+02, 1.5549082E-04, 3.3962558E-04, 5.1824175E-04, 3.5439513E-05, 1.4166041E-03
    1, 7.3000000E+02, 2.2500000E+02,-1.1920753E+02, 9.0721137E-02, 2.5270512E-01, 6.6364685E-01, 2.4421345E+02, 1.6158381E-04, 3.4851982E-04, 5.4004291E-04, 3.6699242E-05, 1.4668876E-03
    1, 7.3000000E+02, 2.3500000E+02,-1.1849738E+02, 9.1080714E-02, 2.5370672E-01, 6.8414322E-01, 2.4361877E+02, 1.6591687E-04, 3.5251849E-04, 5.5518491E-04, 3.7441241E-05, 1.4984327E-03
    1, 7.3000000E+02, 2.4500000E+02,-1.1782800E+02, 9.1428745E-02, 2.5467617E-01, 6.9506850E-01, 2.4304319E+02, 1.6821962E-04, 3.5165071E-04, 5.6262028E-04, 3.7602811E-05, 1.5096014E-03
    1, 7.3000000E+02, 2.5500000E+02,-1.1719605E+02, 9.1766222E-02, 2.5561622E-01, 6.9499244E-01, 2.4248506E+02, 1.6820360E-04, 3.4511787E-04, 5.6126752E-04, 3.7117856E-05, 1.4973362E-03
    1, 7.3000000E+02, 2.6500000E+02,-1.1659847E+02, 9.2094082E-02, 2.5652948E-01, 6.8283794E-01, 2.4194283E+02, 1.6564143E-04, 3.3274028E-04, 5.5032509E-04, 3.5944045E-05, 1.4600215E-03
    1, 7.3000000E+02, 2.7500000E+02,-1.1603236E+02, 9.2413277E-02, 2.5741860E-01, 6.5773960E-01, 2.4141494E+02, 1.6033177E-04, 3.1405885E-04, 5.2915226E-04, 3.4050497E-05, 1.3958202E-03
    1, 7.3000000E+02, 2.8500000E+02,-1.1549489E+02, 9.2724700E-02, 2.5828607E-01, 6.1961061E-01, 2.4089990E+02, 1.5221450E-04, 2.8965310E-04, 4.9771633E-04, 3.1461948E-05, 1.3055501E-03
    1, 7.3000000E+02, 2.9500000E+02,-1.1498323E+02, 9.3029275E-02, 2.5913447E-01, 5.6885421E-01, 2.4039618E+02, 1.4130693E-04, 2.5959970E-04, 4.5635888E-04, 2.8233095E-05, 1.1897872E-03
    1, 7.3000000E+02, 3.0500000E+02,-1.1449447E+02, 9.3327834E-02, 2.5996611E-01, 5.0705180E-01, 2.3993023E+02, 1.2785218E-04, 2.2537918E-04, 4.0639063E-04, 2.4502731E-05, 1.0529228E-03
    1, 7.3000000E+02, 3.1500000E+02,-1.1402571E+02, 9.3621092E-02, 2.6078299E-01, 4.3682713E-01, 2.3948447E+02, 1.1230057E-04, 1.8837783E-04, 3.4984904E-04, 2.0455109E-05, 9.0040413E-04
    1, 7.3000000E+02, 3.2500000E+02,-1.1357415E+02, 9.3909559E-02, 2.6158651E-01, 3.6187938E-01, 2.3904600E+02, 9.5337367E-05, 1.5075514E-04, 2.8964080E-04, 1.6329286E-05, 7.4034653E-04
    1, 7.3000000E+02, 3.3500000E+02,-1.1313733E+02, 9.4193472E-02, 2.6237736E-01, 2.8646773E-01, 2.3861445E+02, 7.7798009E-05, 1.1448417E-04, 2.2914555E-04, 1.2366145E-05, 5.8133819E-04
    1, 7.3000000E+02, 3.4500000E+02,-1.1271358E+02, 9.4472571E-02, 2.6315479E-01, 2.1518228E-01, 2.3819022E+02, 6.0653278E-05, 8.1917144E-05, 1.7201481E-04, 8.8111386E-06, 4.3311685E-04
    1, 7.3000000E+02, 3.5500000E+02,-1.1230267E+02, 9.4745789E-02, 2.6391585E-01, 1.5208292E-01, 2.3777492E+02, 4.4845886E-05, 5.4551671E-05, 1.2148477E-04, 5.8475941E-06, 3.0346140E-04
    1, 7.3000000E+02, 3.6500000E+02,-1.1190727E+02, 9.5010379E-02, 2.6465287E-01, 1.0027157E-01, 2.3737274E+02, 3.1213129E-05, 3.3627066E-05, 8.0028657E-05, 3.5813507E-06, 1.9863184E-04
    1, 7.3000000E+02, 3.7500000E+02,-1.1153603E+02, 9.5259964E-02, 2.6534809E-01, 6.1134234E-02, 2.3699337E+02, 2.0294582E-05, 1.9071091E-05, 4.8745088E-05, 2.0064112E-06, 1.2062309E-04
    1, 7.3000000E+02, 3.8500000E+02,-1.1121065E+02, 9.5479659E-02, 2.6596005E-01, 3.4224740E-02, 2.3665943E+02, 1.2251480E-05, 9.9307253E-06, 2.7262280E-05, 1.0216400E-06, 6.7642135E-05
