iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
   10, 7.3000000E+03, 1.4500000E+02,-1.2826284E+02, 8.6823211E-02, 2.4184738E-01, 4.1125158E-02, 2.1362519E+02, 1.4374284E-05, 2.6761823E-05, 2.9567188E-05, 4.1705271E-06, 1.0423678E-04
   10, 7.3000000E+03, 1.5500000E+02,-1.2694300E+02, 8.7339334E-02, 2.4328505E-01, 5.2049064E-02, 2.1272860E+02, 1.7643789E-05, 3.2629933E-05, 3.7257393E-05, 5.2167634E-06, 1.2881543E-04
   10, 7.3000000E+03, 1.6500000E+02,-1.2573182E+02, 8.7830932E-02, 2.4465441E-01, 6.4927136E-02, 2.1188320E+02, 2.1385699E-05, 3.9284430E-05, 4.6281397E-05, 6.4318482E-06, 1.5712616E-04
   10, 7.3000000E+03, 1.7500000E+02,-1.2461387E+02, 8.8300530E-02, 2.4596248E-01, 7.9916592E-02, 2.1108296E+02, 2.5621631E-05, 4.6747542E-05, 5.6737363E-05, 7.8248978E-06, 1.8936358E-04
   10, 7.3000000E+03, 1.8500000E+02,-1.2357661E+02, 8.8750281E-02, 2.4721527E-01, 9.7154206E-02, 2.1032309E+02, 3.0367163E-05, 5.5029510E-05, 6.8707986E-05, 9.4024120E-06, 2.2567325E-04
   10, 7.3000000E+03, 1.9500000E+02,-1.2260973E+02, 8.9182048E-02, 2.4841796E-01, 1.1674926E-01, 2.0959948E+02, 3.5630647E-05, 6.4126666E-05, 8.2255736E-05, 1.1167711E-05, 2.6614053E-04
   10, 7.3000000E+03, 2.0500000E+02,-1.2170467E+02, 8.9597453E-02, 2.4957508E-01, 1.3877610E-01, 2.0890854E+02, 4.1412018E-05, 7.4019548E-05, 9.7417962E-05, 1.3120364E-05, 3.1077947E-04
   10, 7.3000000E+03, 2.1500000E+02,-1.2085423E+02, 8.9997928E-02, 2.5069061E-01, 1.6326641E-01, 2.0824716E+02, 4.7701593E-05, 8.4671017E-05, 1.1420189E-04, 1.5255607E-05, 3.5952137E-04
   10, 7.3000000E+03, 2.2500000E+02,-1.2005233E+02, 9.0384742E-02, 2.5176808E-01, 1.9020136E-01, 2.0761259E+02, 5.4478917E-05, 9.6024486E-05, 1.3257964E-04, 1.7563793E-05, 4.1220377E-04
   10, 7.3000000E+03, 2.3500000E+02,-1.1929377E+02, 9.0759026E-02, 2.5281066E-01, 2.1950359E-01, 2.0700260E+02, 6.1711605E-05, 1.0800224E-04, 1.5248346E-04, 2.0029841E-05, 4.6855967E-04
   10, 7.3000000E+03, 2.4500000E+02,-1.1857413E+02, 9.1121798E-02, 2.5382116E-01, 2.5102973E-01, 2.0641489E+02, 6.9354319E-05, 1.2050381E-04, 1.7380085E-04, 2.2632748E-05, 5.2820706E-04
   10, 7.3000000E+03, 2.5500000E+02,-1.1788958E+02, 9.1473970E-02, 2.5480214E-01, 2.8456260E-01, 2.0584772E+02, 7.7347687E-05, 1.3340444E-04, 1.9637045E-04, 2.5345144E-05, 5.9063938E-04
   10, 7.3000000E+03, 2.6500000E+02,-1.1723683E+02, 9.1816367E-02, 2.5575590E-01, 3.1980554E-01, 2.0529927E+02, 8.5617674E-05, 1.4655441E-04, 2.1997858E-04, 2.8133015E-05, 6.5521896E-04
   10, 7.3000000E+03, 2.7500000E+02,-1.1661308E+02, 9.2149733E-02, 2.5668449E-01, 3.5637611E-01, 2.0476823E+02, 9.4074754E-05, 1.5977866E-04, 2.4435647E-04, 3.0955486E-05, 7.2117143E-04
   10, 7.3000000E+03, 2.8500000E+02,-1.1601586E+02, 9.2474739E-02, 2.5758980E-01, 3.9380123E-01, 2.0425312E+02, 1.0261330E-04, 1.7287652E-04, 2.6917724E-04, 3.3764806E-05, 7.8758065E-04
   10, 7.3000000E+03, 2.9500000E+02,-1.1544310E+02, 9.2791990E-02, 2.5847351E-01, 4.3151325E-01, 2.0375274E+02, 1.1111112E-04, 1.8562228E-04, 2.9405476E-04, 3.6506601E-05, 8.5338758E-04
   10, 7.3000000E+03, 3.0500000E+02,-1.1489302E+02, 9.3102023E-02, 2.5933711E-01, 4.6885007E-01, 2.0326606E+02, 1.1942966E-04, 1.9776711E-04, 3.1854462E-04, 3.9120504E-05, 9.1739515E-04
   10, 7.3000000E+03, 3.1500000E+02,-1.1436412E+02, 9.3405308E-02, 2.6018192E-01, 5.0505944E-01, 2.0279214E+02, 1.2741501E-04, 2.0904184E-04, 3.4214786E-04, 4.1541101E-05, 9.7827949E-04
   10, 7.3000000E+03, 3.2500000E+02,-1.1385520E+02, 9.3702218E-02, 2.6100896E-01, 5.3930877E-01, 2.0233026E+02, 1.3489978E-04, 2.1916185E-04, 3.6431836E-04, 4.3699405E-05, 1.0346104E-03
   10, 7.3000000E+03, 3.3500000E+02,-1.1336544E+02, 9.3992973E-02, 2.6181887E-01, 5.7069996E-01, 2.0187989E+02, 1.4170574E-04, 2.2783441E-04, 3.8447321E-04, 4.5524946E-05, 1.0848818E-03
   10, 7.3000000E+03, 3.4500000E+02,-1.1289457E+02, 9.4277489E-02, 2.6261139E-01, 5.9829036E-01, 2.0144100E+02, 1.4764749E-04, 2.3476836E-04, 4.0200729E-04, 4.6948521E-05, 1.1275517E-03
   10, 7.3000000E+03, 3.5500000E+02,-1.1244345E+02, 9.4555011E-02, 2.6338443E-01, 6.2112414E-01, 2.0101463E+02, 1.5253793E-04, 2.3968611E-04, 4.1631497E-04, 4.7905661E-05, 1.1610995E-03
   10, 7.3000000E+03, 3.6500000E+02,-1.1201530E+02, 9.4823232E-02, 2.6413157E-01, 6.3828276E-01, 2.0060414E+02, 1.5619748E-04, 2.4234266E-04, 4.2682533E-04, 4.8341695E-05, 1.1841159E-03
   10, 7.3000000E+03, 3.7500000E+02,-1.1161879E+02, 9.5076182E-02, 2.6483616E-01, 6.4899397E-01, 2.0021843E+02, 1.5847545E-04, 2.4256948E-04, 4.3307962E-04, 4.8222650E-05, 1.1955062E-03
   10, 7.3000000E+03, 3.8500000E+02,-1.1127547E+02, 9.5299084E-02, 2.6545706E-01, 6.5298412E-01, 1.9987960E+02, 1.5932279E-04, 2.4043798E-04, 4.3497722E-04, 4.7574507E-05, 1.1951913E-03
   10, 7.3000000E+03, 3.9500000E+02,-1.1103808E+02, 9.5455604E-02, 2.6589305E-01, 6.5173744E-01, 1.9964233E+02, 1.5905812E-04, 2.3697094E-04, 4.3364002E-04, 4.6654255E-05, 1.1868456E-03
