time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 2.5566708E-03,-1.7808031E+02,-3.0000000E+02, 2.8447628E-03, 4.1407000E-28, 2.5566708E-03, 1.4017651E-18, 5.8163245E-09, 5.9199811E-01,-1.8753827E-14, 2.5566708E-06, 0.0000000E+00, 2.4083655E-39, 2.5566708E-06, 6.8591336E-14
 3.8350112E-03,-1.6056031E+02,-3.0000000E+02, 4.4100849E-03, 4.1407000E-28, 3.8350112E-03,-1.2003201E-18, 8.7244981E-09, 5.9327645E-01,-5.6140253E-14, 3.8350112E-06, 0.0000000E+00, 3.6125529E-39, 3.8350112E-06, 5.4872998E-14
 5.7525218E-03,-1.4522628E+02,-3.0000000E+02, 6.8426987E-03, 4.1407000E-28, 5.7525218E-03, 3.1756291E-19, 1.3086759E-08, 5.9519396E-01,-5.5959389E-14, 5.7525218E-06, 0.0000000E+00, 5.4188341E-39, 5.7525218E-06, 1.2193989E-13
 7.6700324E-03,-1.3569511E+02,-3.0000000E+02, 9.3295856E-03, 4.1407000E-28, 7.6700324E-03,-2.9350436E-18, 1.7449019E-08, 5.9711146E-01,-3.7186457E-14, 7.6700324E-06, 0.0000000E+00, 7.2251153E-39, 7.6700324E-06, 2.7436463E-13
 9.5875430E-03,-1.2909698E+02,-3.0000000E+02, 1.1858458E-02, 4.1407000E-28, 9.5875430E-03,-2.2845223E-18, 2.1811279E-08, 5.9902897E-01,-3.7067422E-14, 9.5875430E-06, 0.0000000E+00, 9.0313965E-39, 9.5875430E-06, 3.8045219E-13
 1.1505054E-02,-1.2420474E+02,-3.0000000E+02, 1.4407462E-02, 4.1407000E-28, 1.1505054E-02, 1.6186055E-18, 2.6173540E-08, 6.0094648E-01,-3.6949147E-14, 1.1505054E-05, 0.0000000E+00, 1.0837678E-38, 1.1505054E-05, 4.6337117E-13
 1.3422564E-02,-1.2040942E+02,-3.0000000E+02, 1.6965748E-02, 4.1407000E-28, 1.3422564E-02, 5.7385738E-18, 3.0535800E-08, 6.0286398E-01, 0.0000000E+00, 1.3422564E-05, 0.0000000E+00, 1.2643959E-38, 1.3422564E-05, 5.6440692E-13
 1.5340075E-02,-1.1737047E+02,-3.0000000E+02, 1.9529589E-02, 4.1407000E-28, 1.5340075E-02,-7.6663926E-19, 3.4898061E-08, 6.0478149E-01,-3.6714846E-14, 1.5340075E-05, 0.0000000E+00, 1.4450240E-38, 1.5340075E-05, 6.7676565E-13
 1.7257585E-02,-1.1487727E+02,-3.0000000E+02, 2.2092138E-02, 4.1407000E-28, 1.7257585E-02,-1.4171606E-18, 3.9260321E-08, 6.0669899E-01,-3.6598806E-14, 1.7257585E-05, 0.0000000E+00, 1.6256521E-38, 1.7257585E-05, 8.6170755E-13
 1.9175096E-02,-1.1278970E+02,-3.0000000E+02, 2.4640077E-02, 4.1407000E-28, 1.9175096E-02,-7.0550119E-18, 4.3622582E-08, 6.0861650E-01,-3.6483498E-14, 1.9175096E-05, 0.0000000E+00, 1.8062802E-38, 1.9175096E-05, 9.6576274E-13
 2.1092607E-02,-1.1101032E+02,-3.0000000E+02, 2.7178139E-02, 4.1407000E-28, 2.1092607E-02,-4.8866075E-18, 4.7984842E-08, 6.1053401E-01,-1.8184457E-14, 2.1092607E-05, 0.0000000E+00, 1.9869084E-38, 2.1092607E-05, 1.1573189E-12
 2.3010117E-02,-1.0946971E+02,-3.0000000E+02, 2.9703994E-02, 4.1407000E-28, 2.3010117E-02,-8.5728949E-18, 5.2347102E-08, 6.1245151E-01,-3.6255047E-14, 2.3010117E-05, 0.0000000E+00, 2.1675365E-38, 2.3010117E-05, 1.3779189E-12
 2.4927628E-02,-1.0811775E+02,-3.0000000E+02, 3.2215903E-02, 4.1407000E-28, 2.4927628E-02,-1.1608661E-17, 5.6709363E-08, 6.1436902E-01,-3.6141892E-14, 2.4927628E-05, 0.0000000E+00, 2.3481646E-38, 2.4927628E-05, 1.6096044E-12
 2.6845138E-02,-1.0691782E+02,-3.0000000E+02, 3.4712500E-02, 4.1407000E-28, 2.6845138E-02,-1.5728629E-17, 6.1071623E-08, 6.1628652E-01,-3.6029440E-14, 2.6845138E-05, 0.0000000E+00, 2.5287927E-38, 2.6845138E-05, 1.8395478E-12
 2.8762649E-02,-1.0584269E+02,-3.0000000E+02, 3.7188442E-02, 4.1407000E-28, 2.8762649E-02,-3.4593747E-17, 6.5433884E-08, 6.1820403E-01,-3.5917686E-14, 2.8762649E-05, 0.0000000E+00, 2.7094208E-38, 2.8762649E-05, 2.0876080E-12
 3.0680159E-02,-1.0487162E+02,-3.0000000E+02, 3.9643571E-02, 4.1407000E-28, 3.0680159E-02,-6.0831440E-17, 6.9796144E-08, 6.2012154E-01,-1.7903311E-14, 3.0680159E-05, 0.0000000E+00, 2.8900489E-38, 3.0680159E-05, 2.3778245E-12
 3.2597670E-02,-1.0398842E+02,-3.0000000E+02, 4.2080224E-02, 4.1407000E-28, 3.2597670E-02,-6.6902972E-17, 7.4158405E-08, 6.2203904E-01,-1.7848122E-14, 3.2597670E-05, 0.0000000E+00, 3.0706771E-38, 3.2597670E-05, 2.6683279E-12
 3.4515181E-02,-1.0318013E+02,-3.0000000E+02, 4.4497899E-02, 4.1407000E-28, 3.4515181E-02,-7.2974504E-17, 7.8520665E-08, 6.2395655E-01,-1.7793272E-14, 3.4515181E-05, 0.0000000E+00, 3.2513052E-38, 3.4515181E-05, 3.0078462E-12
 3.6432691E-02,-1.0243620E+02,-3.0000000E+02, 4.6896248E-02, 4.1407000E-28, 3.6432691E-02,-7.1890302E-17, 8.2882925E-08, 6.2587406E-01,-1.7738759E-14, 3.6432691E-05, 0.0000000E+00, 3.4319333E-38, 3.6432691E-05, 3.3116258E-12
 3.8350202E-02,-1.0174797E+02,-3.0000000E+02, 4.9275046E-02, 4.1407000E-28, 3.8350202E-02,-6.8637695E-17, 8.7245186E-08, 6.2779156E-01,-1.7684578E-14, 3.8350202E-05, 0.0000000E+00, 3.6125614E-38, 3.8350202E-05, 3.6874568E-12
 4.0267712E-02,-1.0110829E+02,-3.0000000E+02, 5.1634160E-02, 4.1407000E-28, 4.0267712E-02,-6.7553493E-17, 9.1607446E-08, 6.2970907E-01,-3.5261454E-14, 4.0267712E-05, 0.0000000E+00, 3.7931895E-38, 4.0267712E-05, 4.0832382E-12
 4.2185223E-02,-1.0051129E+02,-3.0000000E+02, 5.3973511E-02, 4.1407000E-28, 4.2185223E-02,-8.2732324E-17, 9.5969707E-08, 6.3162657E-01,-1.7577203E-14, 4.2185223E-05, 0.0000000E+00, 3.9738176E-38, 4.2185223E-05, 4.4829470E-12
 4.4102734E-02,-9.9952057E+01,-3.0000000E+02, 5.6293061E-02, 4.1407000E-28, 4.4102734E-02,-8.5117568E-17, 1.0033197E-07, 6.3354408E-01,-1.7524003E-14, 4.4102734E-05, 0.0000000E+00, 4.1544458E-38, 4.4102734E-05, 4.8987951E-12
 4.6020244E-02,-9.9426523E+01,-3.0000000E+02, 5.8588220E-02, 4.1407000E-28, 4.6020244E-02,-1.0940370E-16, 1.0469423E-07, 6.3546159E-01,-1.7471124E-14, 4.6020244E-05, 0.0000000E+00, 4.3350739E-38, 4.6020244E-05, 5.3409590E-12
 4.7937755E-02,-9.8931232E+01,-3.0000000E+02, 6.0862154E-02, 4.1407000E-28, 4.7937755E-02,-1.1265630E-16, 1.0905649E-07, 6.3737909E-01,-3.4837127E-14, 4.7937755E-05, 0.0000000E+00, 4.5157020E-38, 4.7937755E-05, 5.8062809E-12
 4.9855265E-02,-9.8463224E+01,-3.0000000E+02, 6.3116178E-02, 4.1407000E-28, 4.9855265E-02,-1.2501621E-16, 1.1341875E-07, 6.3929660E-01,-1.7366318E-14, 4.9855265E-05, 0.0000000E+00, 4.6963301E-38, 4.9855265E-05, 6.2920886E-12
 5.1772776E-02,-9.8019921E+01,-3.0000000E+02, 6.5350398E-02, 4.1407000E-28, 5.1772776E-02,-1.2978670E-16, 1.1778101E-07, 6.4121411E-01,-1.7314385E-14, 5.1772776E-05, 0.0000000E+00, 4.8769582E-38, 5.1772776E-05, 6.8286232E-12
 5.3690287E-02,-9.7599064E+01,-3.0000000E+02, 6.7564948E-02, 4.1407000E-28, 5.3690287E-02,-1.3867716E-16, 1.2214327E-07, 6.4313161E-01,-1.7262762E-14, 5.3690287E-05, 0.0000000E+00, 5.0575863E-38, 5.3690287E-05, 7.3581899E-12
 5.5607797E-02,-9.7198657E+01,-3.0000000E+02, 6.9759993E-02, 4.1407000E-28, 5.5607797E-02,-1.5927700E-16, 1.2650553E-07, 6.4504912E-01,-3.4422892E-14, 5.5607797E-05, 0.0000000E+00, 5.2382145E-38, 5.5607797E-05, 7.8916009E-12
 5.7525308E-02,-9.6816940E+01,-3.0000000E+02, 7.1935719E-02, 4.1407000E-28, 5.7525308E-02,-1.6838430E-16, 1.3086779E-07, 6.4696662E-01,-3.4320868E-14, 5.7525308E-05, 0.0000000E+00, 5.4188426E-38, 5.7525308E-05, 8.4870030E-12
 5.9442818E-02,-9.6452362E+01,-3.0000000E+02, 7.4092325E-02, 4.1407000E-28, 5.9442818E-02,-1.9505567E-16, 1.3523005E-07, 6.4888413E-01,-1.7109723E-14, 5.9442818E-05, 0.0000000E+00, 5.5994707E-38, 5.9442818E-05, 9.0817540E-12
 6.1360329E-02,-9.6103558E+01,-3.0000000E+02, 7.6230015E-02, 4.1407000E-28, 6.1360329E-02,-1.8573153E-16, 1.3959231E-07, 6.5080164E-01,-1.7059312E-14, 6.1360329E-05, 0.0000000E+00, 5.7800988E-38, 6.1360329E-05, 9.7307878E-12
 6.3277840E-02,-9.5769324E+01,-3.0000000E+02, 7.8349001E-02, 4.1407000E-28, 6.3277840E-02,-1.8312944E-16, 1.4395457E-07, 6.5271914E-01,-1.7009196E-14, 6.3277840E-05, 0.0000000E+00, 5.9607269E-38, 6.3277840E-05, 1.0375960E-11
 6.5195350E-02,-9.5448591E+01,-3.0000000E+02, 8.0449494E-02, 4.1407000E-28, 6.5195350E-02,-2.0633137E-16, 1.4831683E-07, 6.5463665E-01,-1.6959374E-14, 6.5195350E-05, 0.0000000E+00, 6.1413551E-38, 6.5195350E-05, 1.1017610E-11
 6.7112861E-02,-9.5140403E+01,-3.0000000E+02, 8.2531712E-02, 4.1407000E-28, 6.7112861E-02,-2.0763241E-16, 1.5267909E-07, 6.5655416E-01,-1.6909843E-14, 6.7112861E-05, 0.0000000E+00, 6.3219832E-38, 6.7112861E-05, 1.1756380E-11
 6.9030371E-02,-9.4843893E+01,-3.0000000E+02, 8.4595873E-02, 4.1407000E-28, 6.9030371E-02,-1.9527251E-16, 1.5704135E-07, 6.5847166E-01,-1.6860600E-14, 6.9030371E-05, 0.0000000E+00, 6.5026113E-38, 6.9030371E-05, 1.2454107E-11
 7.1906637E-02,-9.4422127E+01,-3.0000000E+02, 8.7648863E-02, 4.1407000E-28, 7.1906637E-02,-1.9657355E-16, 1.6358474E-07, 6.6134792E-01,-1.6787272E-14, 7.1906637E-05, 0.0000000E+00, 6.7735535E-38, 7.1906637E-05, 1.3032914E-11
 7.4782903E-02,-9.4021944E+01,-3.0000000E+02, 9.0657281E-02, 4.1407000E-28, 7.4782903E-02,-2.1825760E-16, 1.7012813E-07, 6.6422418E-01,-3.3429158E-14, 7.4782903E-05, 0.0000000E+00, 7.0444956E-38, 7.4782903E-05, 1.4542715E-11
 7.7659169E-02,-9.3640943E+01,-3.0000000E+02, 9.3627990E-02, 4.1407000E-28, 7.7659169E-02,-2.1522183E-16, 1.7667152E-07, 6.6710044E-01,-6.6570049E-14, 7.7659169E-05, 0.0000000E+00, 7.3154378E-38, 7.7659169E-05, 1.6114105E-11
 8.0535435E-02,-9.3276862E+01,-3.0000000E+02, 9.6562204E-02, 4.1407000E-28, 8.0535435E-02,-2.1739023E-16, 1.8321492E-07, 6.6997670E-01,-1.6571065E-14, 8.0535435E-05, 0.0000000E+00, 7.5863800E-38, 8.0535435E-05, 1.7740483E-11
 8.3411701E-02,-9.2927521E+01,-3.0000000E+02, 9.9461283E-02, 4.1407000E-28, 8.3411701E-02,-2.0568085E-16, 1.8975831E-07, 6.7285296E-01, 0.0000000E+00, 8.3411701E-05, 0.0000000E+00, 7.8573222E-38, 8.3411701E-05, 1.9375796E-11
 8.6287967E-02,-9.2590758E+01,-3.0000000E+02, 1.0232676E-01, 4.1407000E-28, 8.6287967E-02,-2.1392079E-16, 1.9630170E-07, 6.7572922E-01,-3.2859988E-14, 8.6287967E-05, 0.0000000E+00, 8.1282643E-38, 8.6287967E-05, 2.1071179E-11
 9.0602365E-02,-9.2106132E+01,-3.0000000E+02, 1.0655131E-01, 4.1407000E-28, 9.0602365E-02,-2.0871662E-16, 2.0611678E-07, 6.8004361E-01,-3.2651515E-14, 9.0602365E-05, 0.0000000E+00, 8.5346776E-38, 9.0602365E-05, 2.2483356E-11
 9.4916764E-02,-9.1635818E+01,-3.0000000E+02, 1.1071307E-01, 4.1407000E-28, 9.4916764E-02,-2.2606385E-16, 2.1593187E-07, 6.8435800E-01,-1.6222835E-14, 9.4916764E-05, 0.0000000E+00, 8.9410909E-38, 9.4916764E-05, 2.5954678E-11
 9.9231163E-02,-9.1171990E+01,-3.0000000E+02, 1.1482003E-01, 4.1407000E-28, 9.9231163E-02,-2.0784925E-16, 2.2574695E-07, 6.8867239E-01,-1.6121202E-14, 9.9231163E-05, 0.0000000E+00, 9.3475041E-38, 9.9231163E-05, 2.9508698E-11
 1.0000000E-01,-9.1089981E+01,-3.0000000E+02, 1.1433061E-01, 4.1407000E-28, 1.0000000E-01,-2.0383771E-16, 2.2749603E-07, 6.8944122E-01,-3.2206449E-14, 9.9231163E-05, 0.0000000E+00, 9.4199280E-38, 9.9231163E-05, 3.4598354E-11
 1.0115326E-01,-9.0966887E+01,-3.0000000E+02, 1.1360657E-01, 4.1407000E-28, 1.0115326E-01,-1.9299568E-16, 2.3011964E-07, 6.9059447E-01, 0.0000000E+00, 9.9231163E-05, 0.0000000E+00, 9.5285638E-38, 9.9231163E-05, 3.4292975E-11
 1.0288314E-01,-9.0781629E+01,-3.0000000E+02, 1.1254307E-01, 4.1407000E-28, 1.0288314E-01,-1.9429673E-16, 2.3405505E-07, 6.9232435E-01, 0.0000000E+00, 9.9231163E-05, 0.0000000E+00, 9.6915176E-38, 9.9231163E-05, 3.3863182E-11
 1.0547796E-01,-9.0500979E+01,-3.0000000E+02, 1.1099793E-01, 4.1407000E-28, 1.0547796E-01,-1.8605679E-16, 2.3995817E-07, 6.9491917E-01,-1.5976285E-14, 9.9231163E-05, 0.0000000E+00, 9.9359481E-38, 9.9231163E-05, 3.3365526E-11
 1.0937020E-01,-9.0070095E+01,-3.0000000E+02, 1.0879023E-01, 4.1407000E-28, 1.0937020E-01,-1.9733249E-16, 2.4881286E-07, 6.9881140E-01,-1.5887300E-14, 9.9231163E-05, 0.0000000E+00, 1.0302594E-37, 9.9231163E-05, 3.2720837E-11
 1.1520855E-01,-8.9394148E+01,-3.0000000E+02, 1.0570061E-01, 4.1407000E-28, 1.1520855E-01,-1.9733249E-16, 2.6209488E-07, 7.0464974E-01,-1.5755666E-14, 9.9231163E-05, 0.0000000E+00, 1.0852563E-37, 9.9231163E-05, 3.2155319E-11
 1.2396609E-01,-8.8308957E+01,-3.0000000E+02, 1.0154203E-01, 4.1407000E-28, 1.2396609E-01,-2.6672143E-16, 2.8201792E-07, 7.1340725E-01,-4.6686766E-14, 9.9231163E-05, 0.0000000E+00, 1.1677516E-37, 9.9231163E-05, 3.1906492E-11
 1.3272362E-01,-8.7162297E+01,-3.0000000E+02, 9.7806031E-02, 4.1407000E-28, 1.3272362E-01,-2.4763947E-16, 3.0194096E-07, 7.2216476E-01,-6.1494142E-14, 9.9231163E-05, 0.0000000E+00, 1.2502469E-37, 9.9231163E-05, 3.2200561E-11
 1.4585992E-01,-8.5354298E+01,-3.0000000E+02, 9.2966411E-02, 4.1407000E-28, 1.4585992E-01,-3.3264092E-16, 3.3182552E-07, 7.3530103E-01,-7.5494422E-14, 9.9231163E-05, 0.0000000E+00, 1.3739899E-37, 9.9231163E-05, 3.2415457E-11
 1.6556436E-01,-8.2611972E+01,-3.0000000E+02, 8.6988699E-02, 4.1407000E-28, 1.6556436E-01,-4.2978544E-16, 3.7665235E-07, 7.5500544E-01, 4.4114483E-14, 9.9231163E-05, 0.0000000E+00, 1.5596044E-37, 9.9231163E-05, 3.3263733E-11
 1.9512104E-01,-7.8701890E+01,-3.0000000E+02, 7.9977733E-02, 4.1407000E-28, 1.9512104E-01,-3.3264092E-16, 4.4389260E-07, 7.8456204E-01,-8.4905132E-14, 9.9231163E-05, 0.0000000E+00, 1.8380261E-37, 9.9231163E-05, 3.4779320E-11
 2.2467771E-01,-7.5156264E+01,-3.0000000E+02, 7.4335649E-02, 4.1407000E-28, 2.2467771E-01,-1.6610747E-16, 5.1113286E-07, 8.1411864E-01,-1.5000818E-13, 9.9231163E-05, 0.0000000E+00, 2.1164478E-37, 9.9231163E-05, 3.6622907E-11
 2.5423438E-01,-7.1970629E+01,-3.0000000E+02, 6.9684415E-02, 4.1407000E-28, 2.5423438E-01,-6.8652451E-16, 5.7837311E-07, 8.4367525E-01,-9.2115490E-14, 9.9231163E-05, 0.0000000E+00, 2.3948695E-37, 9.9231163E-05, 3.7595597E-11
 2.8379105E-01,-6.9105423E+01,-3.0000000E+02, 6.5783717E-02, 4.1407000E-28, 2.8379105E-01,-5.8591055E-16, 6.4561336E-07, 8.7323185E-01,-2.0342313E-13, 9.9231163E-05, 0.0000000E+00, 2.6732913E-37, 9.9231163E-05, 3.8172424E-11
 2.9856938E-01,-6.7774469E+01,-3.0000000E+02, 6.3978404E-02, 4.1407000E-28, 2.9856938E-01, 3.6855176E-17, 6.7923349E-07, 8.8801015E-01,-7.5014154E-14, 9.9231163E-05, 0.0000000E+00, 2.8125021E-37, 9.9231163E-05, 3.8432562E-11
 3.1334772E-01,-6.6506856E+01,-3.0000000E+02, 6.2318557E-02, 4.1407000E-28, 3.1334772E-01, 1.6038494E-17, 7.1285362E-07, 9.0278846E-01,-4.9190800E-14, 9.9231163E-05, 0.0000000E+00, 2.9517130E-37, 9.9231163E-05, 3.8477804E-11
 3.2812606E-01,-6.5298159E+01,-3.0000000E+02, 6.0785116E-02, 4.1407000E-28, 3.2812606E-01, 7.5329597E-16, 7.4647374E-07, 9.1756676E-01,-2.2989303E-13, 9.9231163E-05, 0.0000000E+00, 3.0909238E-37, 9.9231163E-05, 3.8477804E-11
