iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    9, 4.5000000E+00, 2.5000000E-01,-4.4819733E+01, 2.6890457E-01, 7.4903781E-01, 8.6114079E-03, 6.5049279E+01, 3.6883076E-06, 9.7680476E-08, 1.8862267E-06, 6.7658636E-09, 1.0368442E-05
    9, 4.5000000E+00, 7.5000000E-01,-4.4366133E+01, 2.7127061E-01, 7.5562843E-01, 1.0281984E-02, 6.3227028E+01, 4.3034776E-06, 9.5532387E-08, 2.1889975E-06, 5.7813081E-09, 1.2141168E-05
    9, 4.5000000E+00, 1.2500000E+00,-4.3910624E+01, 2.7363878E-01, 7.6222502E-01, 1.1829911E-02, 6.1412903E+01, 4.8619053E-06, 9.0616061E-08, 2.4462218E-06, 4.9853680E-09, 1.3746082E-05
    9, 4.5000000E+00, 1.7500000E+00,-4.3453299E+01, 2.7600680E-01, 7.6882116E-01, 1.3164718E-02, 5.9606417E+01, 5.3358140E-06, 8.4010085E-08, 2.6421045E-06, 4.3474171E-09, 1.5098057E-05
    9, 4.5000000E+00, 2.2500000E+00,-4.2994247E+01, 2.7837231E-01, 7.7541035E-01, 1.4196179E-02, 5.7803889E+01, 5.6977290E-06, 7.7256979E-08, 2.7629098E-06, 3.8694892E-09, 1.6114505E-05
    9, 4.5000000E+00, 2.7500000E+00,-4.2533552E+01, 2.8073298E-01, 7.8198602E-01, 1.4840868E-02, 5.6019607E+01, 5.9221884E-06, 7.1598214E-08, 2.7991944E-06, 3.5334801E-09, 1.6720940E-05
    9, 4.5000000E+00, 3.2500000E+00,-4.2108279E+01, 5.5110153E-02, 1.8744950E-01, 1.5029292E-02, 8.9007704E+01, 1.0376174E-06, 1.1738996E-08, 4.5040013E-06, 3.4256840E-09, 7.0671317E-06
    9, 4.5000000E+00, 3.7500000E+00,-4.2988110E+01, 5.3435659E-02, 1.8175394E-01, 1.5014881E-02, 8.9994292E+01, 1.0367518E-06, 1.0993840E-08, 4.5495593E-06, 3.2154994E-09, 7.0838852E-06
    9, 4.5000000E+00, 4.2500000E+00,-4.4263049E+01, 5.1247449E-02, 1.7431105E-01, 1.4778774E-02, 9.1283555E+01, 1.0225538E-06, 1.0144979E-08, 4.5421878E-06, 2.9715166E-09, 7.0064868E-06
    9, 4.5000000E+00, 4.7500000E+00,-4.6339798E+01, 4.8200707E-02, 1.6394798E-01, 1.4305807E-02, 9.3207619E+01, 9.9402310E-07, 9.1795886E-09, 4.4895332E-06, 2.6945478E-09, 6.8370622E-06
    9, 4.5000000E+00, 5.2500000E+00,-5.0675509E+01, 4.3419839E-02, 1.4768653E-01, 1.3583522E-02, 9.6392384E+01, 9.5021417E-07, 8.0828142E-09, 4.4085683E-06, 2.3882991E-09, 6.5819410E-06
    9, 4.5000000E+00, 5.7500000E+00,-6.6454248E+01, 3.5259163E-02, 1.1992913E-01, 1.2601540E-02, 1.0269982E+02, 8.9016246E-07, 6.8235711E-09, 4.3575524E-06, 2.0597664E-09, 6.2839588E-06
    9, 4.5000000E+00, 6.2500000E+00,-6.6966129E+01, 1.6819600E-01, 4.6851254E-01, 1.1351980E-02, 1.5136780E+02, 4.6905625E-06, 3.0817296E-08, 5.7857968E-06, 2.8917181E-09, 1.5379731E-05
    9, 4.5000000E+00, 6.7500000E+00,-6.6972906E+01, 1.6817326E-01, 4.6844920E-01, 9.8834674E-03, 1.5139019E+02, 4.1579929E-06, 2.3580154E-08, 5.0382002E-06, 2.1429627E-09, 1.3505897E-05
    9, 4.5000000E+00, 7.2500000E+00,-6.6978965E+01, 1.6815293E-01, 4.6839258E-01, 8.2979735E-03, 1.5141021E+02, 3.5712339E-06, 1.7560311E-08, 4.2306456E-06, 1.5394030E-09, 1.1466482E-05
    9, 4.5000000E+00, 7.7500000E+00,-6.6984221E+01, 1.6813531E-01, 4.6834347E-01, 6.7100646E-03, 1.5142758E+02, 2.9686900E-06, 1.2690785E-08, 3.4215446E-06, 1.0680885E-09, 9.4015180E-06
    9, 4.5000000E+00, 8.2500000E+00,-6.6988588E+01, 1.6812066E-01, 4.6830268E-01, 5.2356420E-03, 1.5144200E+02, 2.3923046E-06, 8.8957975E-09, 2.6700360E-06, 7.1528712E-10, 7.4577239E-06
    9, 4.5000000E+00, 8.7500000E+00,-6.6991981E+01, 1.6810928E-01, 4.6827098E-01, 3.9822439E-03, 1.5145321E+02, 1.8854884E-06, 6.0880463E-09, 2.0310281E-06, 4.6592386E-10, 5.7785410E-06
    9, 4.5000000E+00, 9.2500000E+00,-6.6994320E+01, 1.6810144E-01, 4.6824913E-01, 3.0468996E-03, 1.5146093E+02, 1.4937201E-06, 4.1939459E-09, 1.5540855E-06, 3.0583792E-10, 4.5036857E-06
    9, 4.5000000E+00, 9.7500000E+00,-6.6995527E+01, 1.6809739E-01, 4.6823787E-01, 2.5248840E-03, 1.5146492E+02, 1.2684188E-06, 3.2007520E-09, 1.2878737E-06, 2.2567392E-10, 3.7814508E-06
