iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    6, 3.0000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.9892616E-04, 9.6652651E+01, 5.1647882E-07, 2.5125079E-08, 2.9259638E-07, 1.2675058E-09, 1.3475649E-06
    6, 3.0000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.0966854E-03, 9.6652651E+01, 6.1402211E-07, 2.5361398E-08, 3.5696498E-07, 1.2493954E-09, 1.6089545E-06
    6, 3.0000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.3120105E-03, 9.6652651E+01, 7.1765890E-07, 2.5397381E-08, 4.2705061E-07, 1.2292922E-09, 1.8890183E-06
    6, 3.0000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5439008E-03, 9.6652651E+01, 8.2682098E-07, 2.5282924E-08, 5.0252748E-07, 1.2072360E-09, 2.1863953E-06
    6, 3.0000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.7910004E-03, 9.6652651E+01, 9.4081855E-07, 2.5050186E-08, 5.8295414E-07, 1.1832728E-09, 2.4993139E-06
    6, 3.0000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.0516030E-03, 9.6652651E+01, 1.0588485E-06, 2.4721794E-08, 6.6777508E-07, 1.1574714E-09, 2.8256213E-06
    6, 3.0000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.3236630E-03, 9.6652651E+01, 1.1800034E-06, 2.4314358E-08, 7.5632440E-07, 1.1299336E-09, 3.1628098E-06
    6, 3.0000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.6048117E-03, 9.6652651E+01, 1.3032809E-06, 2.3840651E-08, 8.4783109E-07, 1.1008016E-09, 3.5080440E-06
    6, 3.0000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.8923752E-03, 9.6652651E+01, 1.4275921E-06, 2.3311233E-08, 9.4142478E-07, 1.0702656E-09, 3.8581860E-06
    6, 3.0000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.1833898E-03, 9.6652651E+01, 1.5517679E-06, 2.2735693E-08, 1.0361408E-06, 1.0385708E-09, 4.2098161E-06
    6, 3.0000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.4746094E-03, 9.6652651E+01, 1.6745605E-06, 2.2123576E-08, 1.1309227E-06, 1.0060259E-09, 4.5592405E-06
    6, 3.0000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.7624985E-03, 9.6652651E+01, 1.7946387E-06, 2.1485084E-08, 1.2246197E-06, 9.7301269E-10, 4.9024814E-06
    6, 3.0000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.0432020E-03, 9.6652651E+01, 1.9105735E-06, 2.0831638E-08, 1.3159773E-06, 9.3999750E-10, 5.2352381E-06
    6, 3.0000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.3124831E-03, 9.6652651E+01, 2.0208099E-06, 2.0176390E-08, 1.4036165E-06, 9.0754532E-10, 5.5528107E-06
    6, 3.0000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.5656176E-03, 9.6652651E+01, 2.1236220E-06, 1.9534781E-08, 1.4860001E-06, 8.7633631E-10, 5.8499730E-06
    6, 3.0000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.7972336E-03, 9.6652651E+01, 2.2170458E-06, 1.8925215E-08, 1.5613797E-06, 8.4718571E-10, 6.1207814E-06
    6, 3.0000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.0010836E-03, 9.6652651E+01, 2.2987852E-06, 1.8369932E-08, 1.6277225E-06, 8.2106750E-10, 6.3583051E-06
    6, 3.0000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.1697366E-03, 9.6652651E+01, 2.3660839E-06, 1.7896126E-08, 1.6826101E-06, 7.9914223E-10, 6.5542609E-06
    6, 3.0000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.2941776E-03, 9.6652651E+01, 2.4155572E-06, 1.7537253E-08, 1.7231088E-06, 7.8278952E-10, 6.6985336E-06
    6, 3.0000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.3633029E-03, 9.6652651E+01, 2.4429734E-06, 1.7334081E-08, 1.7456053E-06, 7.7364553E-10, 6.7785622E-06
