iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    3, 1.5000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.1128654E-03, 9.6652651E+01, 1.5218159E-06, 2.1654756E-08, 1.0131874E-06, 1.1359507E-09, 4.1229353E-06
    3, 1.5000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.7609987E-03, 9.6652651E+01, 1.7940163E-06, 2.1239154E-08, 1.2241316E-06, 1.0889551E-09, 4.9004086E-06
    3, 1.5000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.4194829E-03, 9.6652651E+01, 2.0643617E-06, 2.0601496E-08, 1.4384401E-06, 1.0383381E-09, 5.6798496E-06
    3, 1.5000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.0708325E-03, 9.6652651E+01, 2.3266528E-06, 1.9800623E-08, 1.6504221E-06, 9.8458013E-10, 6.4422219E-06
    3, 1.5000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.6969260E-03, 9.6652651E+01, 2.5746602E-06, 1.8878243E-08, 1.8541803E-06, 9.2821957E-10, 7.1680838E-06
    3, 1.5000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.2799044E-03, 9.6652651E+01, 2.8024106E-06, 1.7866850E-08, 2.0439033E-06, 8.6985214E-10, 7.8385311E-06
    3, 1.5000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.8031056E-03, 9.6652651E+01, 3.0044702E-06, 1.6792900E-08, 2.2141695E-06, 8.1012147E-10, 8.4361480E-06
    3, 1.5000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.2519812E-03, 9.6652651E+01, 3.1762152E-06, 1.5678645E-08, 2.3602455E-06, 7.4970544E-10, 8.9459228E-06
    3, 1.5000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.6149420E-03, 9.6652651E+01, 3.3140768E-06, 1.4543405E-08, 2.4783611E-06, 6.8930103E-10, 9.3560870E-06
    3, 1.5000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.8840893E-03, 9.6652651E+01, 3.4157530E-06, 1.3404474E-08, 2.5659467E-06, 6.2960990E-10, 9.6588387E-06
    3, 1.5000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.0557967E-03, 9.6652651E+01, 3.4803828E-06, 1.2277743E-08, 2.6218231E-06, 5.7132662E-10, 9.8509285E-06
    3, 1.5000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.1311248E-03, 9.6652651E+01, 3.5086792E-06, 1.1178144E-08, 2.6463361E-06, 5.1513153E-10, 9.9340905E-06
    3, 1.5000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.1160597E-03, 9.6652651E+01, 3.5030229E-06, 1.0120034E-08, 2.6414337E-06, 4.6169018E-10, 9.9153191E-06
    3, 1.5000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.0215761E-03, 9.6652651E+01, 3.4675167E-06, 9.1176329E-09, 2.6106872E-06, 4.1166147E-10, 9.8069911E-06
    3, 1.5000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.8635288E-03, 9.6652651E+01, 3.4080019E-06, 8.1856374E-09, 2.5592560E-06, 3.6571697E-10, 9.6268363E-06
    3, 1.5000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.6623679E-03, 9.6652651E+01, 3.3320264E-06, 7.3401400E-09, 2.4937944E-06, 3.2457407E-10, 9.3977413E-06
    3, 1.5000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.4426549E-03, 9.6652651E+01, 3.2487469E-06, 6.5999811E-09, 2.4222952E-06, 2.8904608E-10, 9.1473418E-06
    3, 1.5000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.2323286E-03, 9.6652651E+01, 3.1687254E-06, 5.9886542E-09, 2.3538501E-06, 2.6011298E-10, 8.9073149E-06
    3, 1.5000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.0616253E-03, 9.6652651E+01, 3.1035567E-06, 5.5367921E-09, 2.2982989E-06, 2.3901646E-10, 8.7122185E-06
    3, 1.5000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.9615207E-03, 9.6652651E+01, 3.0652451E-06, 5.2848786E-09, 2.2657222E-06, 2.2738371E-10, 8.5976764E-06
