iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    5, 2.5000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.2927889E-03, 9.6652651E+01, 7.0850293E-07, 2.4346913E-08, 4.2079425E-07, 1.2399470E-09, 1.8624780E-06
    5, 2.5000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5741367E-03, 9.6652651E+01, 8.4089069E-07, 2.4432859E-08, 5.1236878E-07, 1.2155794E-09, 2.2235559E-06
    5, 2.5000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.8764904E-03, 9.6652651E+01, 9.7976954E-07, 2.4309713E-08, 6.1077948E-07, 1.1886996E-09, 2.6057195E-06
    5, 2.5000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.1971290E-03, 9.6652651E+01, 1.1238981E-06, 2.4028515E-08, 7.1514057E-07, 1.1593911E-09, 3.0056242E-06
    5, 2.5000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.5327879E-03, 9.6652651E+01, 1.2718725E-06, 2.3622735E-08, 8.2438927E-07, 1.1277554E-09, 3.4193512E-06
    5, 2.5000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.8797297E-03, 9.6652651E+01, 1.4221605E-06, 2.3116472E-08, 9.3730904E-07, 1.0939272E-09, 3.8425130E-06
    5, 2.5000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.2338378E-03, 9.6652651E+01, 1.5731404E-06, 2.2527934E-08, 1.0525600E-06, 1.0580842E-09, 4.2703712E-06
    5, 2.5000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.5907279E-03, 9.6652651E+01, 1.7231433E-06, 2.1871601E-08, 1.1687150E-06, 1.0204533E-09, 4.6979656E-06
    5, 2.5000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.9458711E-03, 9.6652651E+01, 1.8704967E-06, 2.1159817E-08, 1.2843001E-06, 9.8131587E-10, 5.1202524E-06
    5, 2.5000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.2947219E-03, 9.6652651E+01, 2.0135671E-06, 2.0404008E-08, 1.3978361E-06, 9.4101435E-10, 5.5322414E-06
    5, 2.5000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.6328394E-03, 9.6652651E+01, 2.1507985E-06, 1.9615591E-08, 1.5078775E-06, 8.9995860E-10, 5.9291222E-06
    5, 2.5000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.9559887E-03, 9.6652651E+01, 2.2807411E-06, 1.8806666E-08, 1.6130465E-06, 8.5863507E-10, 6.3063653E-06
    5, 2.5000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.2602068E-03, 9.6652651E+01, 2.4020668E-06, 1.7990582E-08, 1.7120532E-06, 8.1761820E-10, 6.6597822E-06
    5, 2.5000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.5418143E-03, 9.6652651E+01, 2.5135633E-06, 1.7182484E-08, 1.8037006E-06, 7.7758536E-10, 6.9855225E-06
    5, 2.5000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.7973508E-03, 9.6652651E+01, 2.6141010E-06, 1.6399919E-08, 1.8868626E-06, 7.3933598E-10, 7.2799873E-06
    5, 2.5000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.0234117E-03, 9.6652651E+01, 2.7025618E-06, 1.5663609E-08, 1.9604314E-06, 7.0381592E-10, 7.5396315E-06
    5, 2.5000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.2163581E-03, 9.6652651E+01, 2.7777232E-06, 1.4998469E-08, 2.0232231E-06, 6.7214805E-10, 7.7606249E-06
    5, 2.5000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.3718753E-03, 9.6652651E+01, 2.8380833E-06, 1.4434916E-08, 2.0738337E-06, 6.4566983E-10, 7.9383432E-06
    5, 2.5000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.4843508E-03, 9.6652651E+01, 2.8816184E-06, 1.4010452E-08, 2.1104370E-06, 6.2597899E-10, 8.0666527E-06
    5, 2.5000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.5460472E-03, 9.6652651E+01, 2.9054571E-06, 1.3771062E-08, 2.1305150E-06, 6.1498803E-10, 8.1369558E-06
