time(d),htop(cm),hbot(cm),ctop(mg/L),cbot(mg/L), water_input(cm),ET(cm),water_drainage(cm),water_tot(cm),water_MB_error(%),pfas_in(mg),pfas_decay(mg),pfas_discharge(mg),pfas_tot(mg),pfas_MB_error(%)
 2.5849268E-06,-6.0622189E+01,-6.0622189E+01, 1.9994676E-06, 4.1407000E-28, 1.0339707E-05, 0.0000000E+00, 1.0339707E-05, 1.9190843E+00, 3.4710837E-14, 2.5849268E-09, 0.0000000E+00, 4.2813625E-36, 2.5849268E-09, 1.2142579E-10
 3.8823901E-06,-6.0622189E+01,-6.0622189E+01, 3.1471916E-06, 4.1407000E-28, 1.5529560E-05, 0.0000000E+00, 1.5529560E-05, 1.9190843E+00, 2.3140495E-14, 3.8823901E-09, 0.0000000E+00, 6.4303251E-36, 3.8823901E-09, 8.0810987E-11
 5.8285852E-06,-6.0622189E+01,-6.0622189E+01, 4.9481366E-06, 4.1407000E-28, 2.3314341E-05, 0.0000000E+00, 2.3314341E-05, 1.9190843E+00, 2.3140402E-14, 5.8285852E-09, 0.0000000E+00, 9.6537691E-36, 5.8285852E-09, 5.3839529E-11
 8.7478778E-06,-6.0622189E+01,-6.0622189E+01, 7.7719492E-06, 4.1407000E-28, 3.4991511E-05, 0.0000000E+00, 3.4991511E-05, 1.9190843E+00,-3.4710391E-14, 8.7478778E-09, 0.0000000E+00, 1.4488935E-35, 8.7478778E-09, 3.5849012E-11
 1.3126817E-05,-6.0622189E+01,-6.0622189E+01, 1.2196169E-05, 4.1407000E-28, 5.2507267E-05, 0.0000000E+00, 5.2507267E-05, 1.9190843E+00,-5.7850124E-14, 1.3126817E-08, 0.0000000E+00, 2.1741684E-35, 1.3126817E-08, 2.3879801E-11
 1.9695225E-05,-6.0622189E+01,-6.0622189E+01, 1.9122309E-05, 4.1407000E-28, 7.8780900E-05, 0.0000000E+00, 7.8780900E-05, 1.9190843E+00,-5.7849332E-14, 1.9695225E-08, 0.0000000E+00, 3.2620807E-35, 1.9695225E-08, 1.5943651E-11
 2.9547838E-05,-6.0622189E+01,-6.0622189E+01, 2.9956138E-05, 4.1407000E-28, 1.1819135E-04, 0.0000000E+00, 1.1819135E-04, 1.9190843E+00,-5.7848144E-14, 2.9547838E-08, 0.0000000E+00, 4.8939492E-35, 2.9547838E-08, 1.0627302E-11
 4.4326756E-05,-6.0622189E+01,-6.0622189E+01, 4.6887185E-05, 4.1407000E-28, 1.7730702E-04, 0.0000000E+00, 1.7730702E-04, 1.9190843E+00,-5.7846362E-14, 4.4326756E-08, 0.0000000E+00, 7.3417520E-35, 4.4326756E-08, 7.1087950E-12
 6.6495135E-05,-6.0622189E+01,-6.0622189E+01, 7.3321030E-05, 4.1407000E-28, 2.6598054E-04, 0.0000000E+00, 2.6598054E-04, 1.9190843E+00,-4.6274952E-14, 6.6495135E-08, 0.0000000E+00, 1.1013456E-34, 6.6495135E-08, 4.7141159E-12
 9.9747702E-05,-6.0622189E+01,-6.0622189E+01, 1.1454578E-04, 4.1407000E-28, 3.9899081E-04, 0.0000000E+00, 3.9899081E-04, 1.9190843E+00, 1.1567936E-14, 9.9747702E-08, 0.0000000E+00, 1.6521012E-34, 9.9747702E-08, 3.1865387E-12
 1.4962655E-04,-6.0622189E+01,-6.0622189E+01, 1.7875496E-04, 4.1407000E-28, 5.9850621E-04, 0.0000000E+00, 5.9850621E-04, 1.9190843E+00, 2.3133468E-14, 1.4962655E-07, 0.0000000E+00, 2.4782347E-34, 1.4962655E-07, 2.0949876E-12
 2.2444483E-04,-6.0622189E+01,-6.0622189E+01, 2.7860714E-04, 4.1407000E-28, 8.9777931E-04, 0.0000000E+00, 8.9777931E-04, 1.9190843E+00, 2.3129862E-14, 2.2444483E-07, 0.0000000E+00, 3.7174348E-34, 2.2444483E-07, 1.4063939E-12
 3.3667224E-04,-6.0622189E+01,-6.0622189E+01, 4.3358062E-04, 4.1407000E-28, 1.3466890E-03, 0.0000000E+00, 1.3466890E-03, 1.9190843E+00, 2.3124455E-14, 3.3667224E-07, 0.0000000E+00, 5.5762350E-34, 3.3667224E-07, 9.2456004E-13
 5.0501337E-04,-6.0622189E+01,-6.0622189E+01, 6.7347519E-04, 4.1407000E-28, 2.0200535E-03, 0.0000000E+00, 2.0200535E-03, 1.9190843E+00, 2.3116350E-14, 5.0501337E-07, 0.0000000E+00, 8.3644353E-34, 5.0501337E-07, 6.0768603E-13
 7.5752505E-04,-6.0622189E+01,-6.0622189E+01, 1.0434984E-03, 4.1407000E-28, 3.0301002E-03, 0.0000000E+00, 3.0301002E-03, 1.9190843E+00, 2.3104203E-14, 7.5752505E-07, 0.0000000E+00, 1.2546736E-33, 7.5752505E-07, 4.5142093E-13
 1.1362926E-03,-6.0622189E+01,-6.0622189E+01, 1.6113789E-03, 4.1407000E-28, 4.5451703E-03, 0.0000000E+00, 4.5451703E-03, 1.9190843E+00, 0.0000000E+00, 1.1362926E-06, 0.0000000E+00, 1.8820187E-33, 1.1362926E-06, 3.0866252E-13
 1.7044439E-03,-6.0622189E+01,-6.0622189E+01, 2.4767044E-03, 4.1407000E-28, 6.8177754E-03, 0.0000000E+00, 6.8177754E-03, 1.9190843E+00, 1.1529382E-14, 1.7044439E-06, 0.0000000E+00, 2.8230363E-33, 1.7044439E-06, 1.8519697E-13
 2.5566708E-03,-6.0622189E+01,-6.0622189E+01, 3.7818759E-03, 4.1407000E-28, 1.0226683E-02, 0.0000000E+00, 1.0226683E-02, 1.9190843E+00,-1.1509011E-14, 2.5566708E-06, 0.0000000E+00, 4.2345627E-33, 2.5566708E-06, 1.7833747E-13
 3.8350112E-03,-6.0622189E+01,-6.0622189E+01, 5.7222626E-03, 4.1407000E-28, 1.5340045E-02, 0.0000000E+00, 1.5340045E-02, 1.9190843E+00,-6.8871529E-14, 3.8350112E-06, 0.0000000E+00, 6.3518523E-33, 3.8350112E-06, 1.2803699E-13
 5.7525218E-03,-6.0622189E+01,-6.0622189E+01, 8.5502531E-03, 4.1407000E-28, 2.3010087E-02, 0.0000000E+00, 2.3010087E-02, 1.9190843E+00,-4.5733020E-14, 5.7525218E-06, 0.0000000E+00, 9.5277867E-33, 5.7525218E-06, 9.7551911E-14
 8.6287877E-03,-6.0622189E+01,-6.0622189E+01, 1.2565369E-02, 4.1407000E-28, 3.4515151E-02, 0.0000000E+00, 3.4515151E-02, 1.9190843E+00, 2.2731845E-14, 8.6287877E-06, 0.0000000E+00, 1.4291688E-32, 8.6287877E-06, 1.6258642E-13
 1.2943186E-02,-6.0622189E+01,-6.0622189E+01, 1.8084821E-02, 4.1407000E-28, 5.1772746E-02, 0.0000000E+00, 5.1772746E-02, 1.9190843E+00,-5.6331991E-14, 1.2943186E-05, 0.0000000E+00, 2.1437541E-32, 1.2943186E-05, 3.9020727E-13
 1.9414785E-02,-6.0622189E+01,-6.0622189E+01, 2.5400569E-02, 4.1407000E-28, 7.7659139E-02, 0.0000000E+00, 7.7659139E-02, 1.9190843E+00,-1.3344405E-13, 1.9414785E-05, 0.0000000E+00, 3.2156320E-32, 1.9414785E-05, 1.2717863E-12
 2.9122182E-02,-6.0622189E+01,-6.0622189E+01, 3.4744325E-02, 4.1407000E-28, 1.1648873E-01, 0.0000000E+00, 1.1648873E-01, 1.9190843E+00,-2.1816422E-13, 2.9122182E-05, 0.0000000E+00, 4.8234488E-32, 2.9122182E-05, 4.8559106E-12
 4.3683278E-02,-6.0622189E+01,-6.0622189E+01, 4.6279652E-02, 3.2369093E-25, 1.7473311E-01, 0.0000000E+00, 1.7473311E-01, 1.9190843E+00,-5.3023870E-13, 4.3683278E-05, 0.0000000E+00, 1.8901414E-29, 4.3683278E-05, 4.4319814E-12
 6.5524922E-02,-6.0622189E+01,-6.0622189E+01, 6.0111297E-02, 5.3825412E-17, 2.6209969E-01, 0.0000000E+00, 2.6209969E-01, 1.9190843E+00,-5.4972018E-13, 6.5524922E-05, 0.0000000E+00, 4.7025420E-21, 6.5524922E-05, 2.9460898E-12
 9.8287388E-02,-6.0622189E+01,-6.0622189E+01, 7.6278865E-02, 1.5054757E-11, 3.9314955E-01, 0.0000000E+00, 3.9314955E-01, 1.9190843E+00,-1.8437825E-12, 9.8287388E-05, 0.0000000E+00, 1.9729286E-15, 9.8287388E-05, 5.7437329E-12
 1.0000000E-01,-6.0622189E+01,-6.0622189E+01, 7.7117413E-02, 1.6013091E-11, 4.0000000E-01, 0.0000000E+00, 4.0000000E-01, 1.9190843E+00,-1.8000374E-12, 1.0000000E-04, 0.0000000E+00, 2.0826254E-15, 1.0000000E-04, 5.6116949E-12
 1.0256892E-01,-6.0622189E+01,-6.0622189E+01, 7.3543211E-02, 1.7608605E-11, 4.1027567E-01, 0.0000000E+00, 4.1027567E-01, 1.9190843E+00,-1.7920968E-12, 1.0000000E-04, 0.0000000E+00, 2.2635656E-15, 1.0000000E-04, 5.6565885E-12
 1.0642229E-01,-6.0622189E+01,-6.0622189E+01, 6.8984105E-02, 2.0424832E-11, 4.2568917E-01, 0.0000000E+00, 4.2568917E-01, 1.9190843E+00,-1.8939536E-12, 1.0000000E-04, 0.0000000E+00, 2.5783838E-15, 1.0000000E-04, 5.7463756E-12
 1.1220236E-01,-6.0622189E+01,-6.0622189E+01, 6.3449486E-02, 2.5904521E-11, 4.4880943E-01, 0.0000000E+00, 4.4880943E-01, 1.9190843E+00,-1.8379517E-12, 1.0000000E-04, 0.0000000E+00, 3.1773030E-15, 1.0000000E-04, 5.8922797E-12
 1.2087245E-01,-6.0622189E+01,-6.0622189E+01, 5.7080191E-02, 3.8599354E-11, 4.8348981E-01, 0.0000000E+00, 4.8348981E-01, 1.9190843E+00,-1.8299053E-12, 1.0000000E-04, 0.0000000E+00, 4.5159434E-15, 1.0000000E-04, 6.1055241E-12
 1.3387760E-01,-6.0622189E+01,-6.0622189E+01, 5.0129047E-02, 8.0573007E-11, 5.3551039E-01, 0.0000000E+00, 5.3551039E-01, 1.9190843E+00,-1.7549396E-12, 1.0000000E-04, 0.0000000E+00, 8.7073977E-15, 1.0000000E-04, 6.2963217E-12
 1.5338531E-01,-6.0622189E+01,-6.0622189E+01, 4.2907058E-02, 3.9957211E-10, 6.1354126E-01, 0.0000000E+00, 6.1354126E-01, 1.9190843E+00,-1.4203136E-12, 1.0000000E-04, 0.0000000E+00, 3.9886355E-14, 1.0000000E-04, 6.6442468E-12
 1.8264689E-01,-6.0622189E+01,-6.0622189E+01, 3.5729118E-02, 9.6723379E-09, 7.3058755E-01, 0.0000000E+00, 7.3058755E-01, 1.9190843E+00,-1.0726502E-12, 1.0000000E-04, 0.0000000E+00, 1.1719977E-12, 9.9999999E-05, 3.3871068E-10
 2.2653925E-01,-6.0622189E+01,-6.0622189E+01, 2.8880048E-02, 4.1686289E-07, 9.0615700E-01, 0.0000000E+00, 9.0615700E-01, 1.9190843E+00,-1.9176728E-12, 1.0000000E-04, 0.0000000E+00, 7.4360385E-11, 9.9999926E-05, 4.6996823E-10
 2.9237779E-01,-6.0622189E+01,-6.0622189E+01, 2.2596051E-02, 1.0042700E-05, 1.1695112E+00, 0.0000000E+00, 1.1695112E+00, 1.9190843E+00,-1.1934034E-12, 1.0000000E-04, 0.0000000E+00, 2.7191473E-09, 9.9997281E-05, 2.1257100E-11
 3.9113561E-01,-6.0622189E+01,-6.0622189E+01, 1.7051871E-02, 1.1167340E-04, 1.5645424E+00, 0.0000000E+00, 1.5645424E+00, 1.9190843E+00,-1.6317310E-12, 1.0000000E-04, 0.0000000E+00, 4.6833630E-08, 9.9953166E-05,-1.0534274E-09
 4.9113561E-01,-6.0622189E+01,-6.0622189E+01, 1.3430908E-02, 3.8188626E-04, 1.9645424E+00, 0.0000000E+00, 1.9645424E+00, 1.9190843E+00,-1.4179288E-12, 1.0000000E-04, 0.0000000E+00, 1.9958813E-07, 9.9800412E-05,-4.8462597E-11
 5.0000000E-01,-6.0622189E+01,-6.0622189E+01, 1.3126384E-02, 4.0825223E-04, 2.0000000E+00, 0.0000000E+00, 2.0000000E+00, 1.9190843E+00,-1.3144486E-12, 1.0000000E-04, 0.0000000E+00, 2.1406377E-07, 9.9785936E-05, 8.3401010E-11
 5.1329659E-01,-6.0622189E+01,-6.0622189E+01, 1.2697733E-02, 4.5117415E-04, 2.0531863E+00, 0.0000000E+00, 2.0531863E+00, 1.9190843E+00,-1.1515124E-12, 1.0000000E-04, 0.0000000E+00, 2.3806007E-07, 9.9761940E-05,-3.6408677E-11
 5.3324147E-01,-6.0622189E+01,-6.0622189E+01, 1.2109376E-02, 5.2356425E-04, 2.1329659E+00, 0.0000000E+00, 2.1329659E+00, 1.9190843E+00,-1.1398002E-12, 1.0000000E-04, 0.0000000E+00, 2.7982978E-07, 9.9720170E-05, 1.8025886E-10
 5.6315879E-01,-6.0622189E+01,-6.0622189E+01, 1.1327740E-02, 6.5113651E-04, 2.2526352E+00, 0.0000000E+00, 2.2526352E+00, 1.9190843E+00,-1.2348469E-12, 1.0000000E-04, 0.0000000E+00, 3.5775082E-07, 9.9642249E-05, 2.7480470E-10
 6.0803477E-01,-6.0622189E+01,-6.0622189E+01, 1.0330858E-02, 8.8598239E-04, 2.4321391E+00, 0.0000000E+00, 2.4321391E+00, 1.9190843E+00,-5.5112816E-13, 1.0000000E-04, 0.0000000E+00, 5.1678815E-07, 9.9483212E-05, 4.3296471E-10
 6.7534875E-01,-6.0622189E+01,-6.0622189E+01, 9.1205529E-03, 1.3272345E-03, 2.7013950E+00, 0.0000000E+00, 2.7013950E+00, 1.9190843E+00,-1.6147023E-12, 1.0000000E-04, 0.0000000E+00, 8.7415387E-07, 9.9125846E-05, 1.9978756E-10
 7.7534875E-01,-6.0622189E+01,-6.0622189E+01, 7.7436852E-03, 2.1178296E-03, 3.1013950E+00, 0.0000000E+00, 3.1013950E+00, 1.9190843E+00,-1.4683620E-12, 1.0000000E-04, 0.0000000E+00, 1.7212857E-06, 9.8278714E-05,-4.4010279E-10
 8.7534875E-01,-6.0622189E+01,-6.0622189E+01, 6.6621239E-03, 2.9749645E-03, 3.5013950E+00, 0.0000000E+00, 3.5013950E+00, 1.9190843E+00,-1.6057895E-12, 1.0000000E-04, 0.0000000E+00, 2.9112715E-06, 9.7088729E-05,-1.4316893E-09
 9.7534875E-01,-6.0622189E+01,-6.0622189E+01, 5.7935591E-03, 3.8310463E-03, 3.9013950E+00, 0.0000000E+00, 3.9013950E+00, 1.9190843E+00,-1.4649159E-12, 1.0000000E-04, 0.0000000E+00, 4.4436900E-06, 9.5556310E-05,-1.0020804E-09
 1.0000000E+00,-6.0622189E+01,-6.0622189E+01, 5.5919589E-03, 4.0421881E-03, 4.0000000E+00, 0.0000000E+00, 4.0000000E+00, 1.9190843E+00,-1.4405121E-12, 1.0000000E-04, 0.0000000E+00, 4.8422700E-06, 9.5157730E-05,-9.0759064E-10
 1.0369769E+00,-6.0622189E+01,-6.0622189E+01, 5.3127507E-03, 4.3527335E-03, 4.1479075E+00, 0.0000000E+00, 4.1479075E+00, 1.9190843E+00,-1.5371495E-12, 1.0000000E-04, 0.0000000E+00, 5.4860719E-06, 9.4513928E-05,-8.0770247E-10
 1.0924422E+00,-6.0622189E+01,-6.0622189E+01, 4.9382433E-03, 4.7969543E-03, 4.3697687E+00, 0.0000000E+00, 4.3697687E+00, 1.9190843E+00,-1.3981828E-12, 1.0000000E-04, 0.0000000E+00, 6.5503302E-06, 9.3449670E-05,-4.7305466E-10
 1.1756402E+00,-6.0622189E+01,-6.0622189E+01, 4.4564393E-03, 5.3969853E-03, 4.7025606E+00, 0.0000000E+00, 4.7025606E+00, 1.9190843E+00,-9.3892817E-13, 1.0000000E-04, 0.0000000E+00, 8.3464030E-06, 9.1653597E-05,-1.6970888E-10
 1.2756402E+00,-6.0622189E+01,-6.0622189E+01, 3.9683163E-03, 6.0064060E-03, 5.1025606E+00, 0.0000000E+00, 5.1025606E+00, 1.9190843E+00,-1.0625286E-12, 1.0000000E-04, 0.0000000E+00, 1.0748965E-05, 8.9251035E-05, 3.1525380E-10
 1.3756402E+00,-6.0622189E+01,-6.0622189E+01, 3.5529143E-03, 6.4986929E-03, 5.5025606E+00, 0.0000000E+00, 5.5025606E+00, 1.9190843E+00,-1.0890340E-12, 1.0000000E-04, 0.0000000E+00, 1.3348443E-05, 8.6651557E-05, 7.3903777E-10
 1.4756402E+00,-6.0622189E+01,-6.0622189E+01, 3.1962315E-03, 6.8762218E-03, 5.9025606E+00, 0.0000000E+00, 5.9025606E+00, 1.9190843E+00,-1.3172254E-12, 1.0000000E-04, 0.0000000E+00, 1.6098931E-05, 8.3901069E-05, 1.0826082E-09
 1.5000000E+00,-6.0622189E+01,-6.0622189E+01, 3.1128654E-03, 6.9615207E-03, 6.0000000E+00, 0.0000000E+00, 6.0000000E+00, 1.9190843E+00,-1.3907432E-12, 1.0000000E-04, 0.0000000E+00, 1.6777257E-05, 8.3222743E-05, 1.1290393E-09
 1.5365398E+00,-6.0622189E+01,-6.0622189E+01, 2.9945528E-03, 7.0745044E-03, 6.1461590E+00, 0.0000000E+00, 6.1461590E+00, 1.9190843E+00,-1.4756642E-12, 1.0000000E-04, 0.0000000E+00, 1.7811260E-05, 8.2188740E-05, 8.5972289E-10
 1.5913494E+00,-6.0622189E+01,-6.0622189E+01, 2.8306686E-03, 7.2119278E-03, 6.3653976E+00, 0.0000000E+00, 6.3653976E+00, 1.9190843E+00,-1.2865187E-12, 1.0000000E-04, 0.0000000E+00, 1.9392393E-05, 8.0607607E-05, 9.8196805E-10
 1.6735639E+00,-6.0622189E+01,-6.0622189E+01, 2.6110654E-03, 7.3523880E-03, 6.6942555E+00, 0.0000000E+00, 6.6942555E+00, 1.9190843E+00,-1.1755294E-12, 1.0000000E-04, 0.0000000E+00, 2.1810284E-05, 7.8189716E-05, 7.1624307E-10
 1.7735639E+00,-6.0622189E+01,-6.0622189E+01, 2.3766227E-03, 7.4384834E-03, 7.0942555E+00, 0.0000000E+00, 7.0942555E+00, 1.9190843E+00,-1.6751874E-12, 1.0000000E-04, 0.0000000E+00, 2.4785677E-05, 7.5214323E-05, 1.4182886E-09
 1.8735639E+00,-6.0622189E+01,-6.0622189E+01, 2.1698783E-03, 7.4521825E-03, 7.4942555E+00, 0.0000000E+00, 7.4942555E+00, 1.9190843E+00,-1.8304514E-12, 1.0000000E-04, 0.0000000E+00, 2.7766550E-05, 7.2233450E-05, 1.0997014E-09
 1.9735639E+00,-6.0622189E+01,-6.0622189E+01, 1.9866736E-03, 7.4052394E-03, 7.8942555E+00, 0.0000000E+00, 7.8942555E+00, 1.9190843E+00,-1.7920436E-12, 1.0000000E-04, 0.0000000E+00, 3.0728646E-05, 6.9271354E-05, 7.1613084E-10
 2.0000000E+00,-6.0622189E+01,-6.0622189E+01, 1.9399205E-03, 7.3888129E-03, 8.0000000E+00, 0.0000000E+00, 8.0000000E+00, 1.9190843E+00,-1.8624815E-12, 1.0000000E-04, 0.0000000E+00, 3.1509972E-05, 6.8490028E-05, 8.5723129E-10
 2.0396542E+00,-6.0622189E+01,-6.0622189E+01, 1.8730524E-03, 7.3558309E-03, 8.1586167E+00, 0.0000000E+00, 8.1586167E+00, 1.9190843E+00,-1.7097810E-12, 1.0000000E-04, 0.0000000E+00, 3.2676730E-05, 6.7323270E-05, 1.0216988E-09
 2.0991354E+00,-6.0622189E+01,-6.0622189E+01, 1.7794484E-03, 7.2898030E-03, 8.3965417E+00, 0.0000000E+00, 8.3965417E+00, 1.9190843E+00,-1.6703457E-12, 1.0000000E-04, 0.0000000E+00, 3.4411156E-05, 6.5588844E-05, 8.7840983E-10
 2.1883573E+00,-6.0622189E+01,-6.0622189E+01, 1.6522766E-03, 7.1602082E-03, 8.7534293E+00, 0.0000000E+00, 8.7534293E+00, 1.9190843E+00,-1.3648262E-12, 1.0000000E-04, 0.0000000E+00, 3.6966546E-05, 6.3033454E-05, 6.5983431E-10
 2.2883573E+00,-6.0622189E+01,-6.0622189E+01, 1.5242681E-03, 6.9848509E-03, 9.1534293E+00, 0.0000000E+00, 9.1534293E+00, 1.9190843E+00,-1.3796929E-12, 1.0000000E-04, 0.0000000E+00, 3.9760486E-05, 6.0239514E-05, 1.1281864E-09
 2.3883573E+00,-6.0622189E+01,-6.0622189E+01, 1.4089528E-03, 6.7865269E-03, 9.5534293E+00, 0.0000000E+00, 9.5534293E+00, 1.9190843E+00,-1.3935230E-12, 1.0000000E-04, 0.0000000E+00, 4.2475097E-05, 5.7524903E-05, 1.6434746E-09
 2.4883573E+00,-6.0622189E+01,-6.0622189E+01, 1.3047428E-03, 6.5712982E-03, 9.9534293E+00, 0.0000000E+00, 9.9534293E+00, 1.9190843E+00,-1.7056597E-12, 1.0000000E-04, 0.0000000E+00, 4.5103616E-05, 5.4896384E-05, 2.1857439E-09
 2.5000000E+00,-6.0622189E+01,-6.0622189E+01, 1.2927889E-03, 6.5460472E-03, 1.0000000E+01, 0.0000000E+00, 1.0000000E+01, 1.9190843E+00,-1.6840918E-12, 1.0000000E-04, 0.0000000E+00, 4.5408470E-05, 5.4591530E-05, 2.1793915E-09
 2.5174640E+00,-6.0622189E+01,-6.0622189E+01, 1.2751773E-03, 6.5077076E-03, 1.0069856E+01, 0.0000000E+00, 1.0069856E+01, 1.9190843E+00,-1.6890957E-12, 1.0000000E-04, 0.0000000E+00, 4.5863072E-05, 5.4136928E-05, 2.1934993E-09
 2.5436600E+00,-6.0622189E+01,-6.0622189E+01, 1.2494534E-03, 6.4492533E-03, 1.0174640E+01, 0.0000000E+00, 1.0174640E+01, 1.9190843E+00,-1.6303961E-12, 1.0000000E-04, 0.0000000E+00, 4.6538851E-05, 5.3461149E-05, 2.1377415E-09
 2.5829540E+00,-6.0622189E+01,-6.0622189E+01, 1.2123506E-03, 6.3597510E-03, 1.0331816E+01, 0.0000000E+00, 1.0331816E+01, 1.9190843E+00,-1.5514793E-12, 1.0000000E-04, 0.0000000E+00, 4.7538452E-05, 5.2461548E-05, 2.0720622E-09
 2.6418950E+00,-6.0622189E+01,-6.0622189E+01, 1.1597943E-03, 6.2223242E-03, 1.0567580E+01, 0.0000000E+00, 1.0567580E+01, 1.9190843E+00,-1.6502197E-12, 1.0000000E-04, 0.0000000E+00, 4.9005452E-05, 5.0994548E-05, 1.8298727E-09
 2.7303065E+00,-6.0622189E+01,-6.0622189E+01, 1.0872225E-03, 6.0116828E-03, 1.0921226E+01, 0.0000000E+00, 1.0921226E+01, 1.9190843E+00,-1.9644593E-12, 1.0000000E-04, 0.0000000E+00, 5.1131460E-05, 4.8868540E-05, 1.5616674E-09
 2.8303065E+00,-6.0622189E+01,-6.0622189E+01, 1.0123024E-03, 5.7708981E-03, 1.1321226E+01, 0.0000000E+00, 1.1321226E+01, 1.9190843E+00,-1.7977812E-12, 1.0000000E-04, 0.0000000E+00, 5.3439819E-05, 4.6560181E-05, 2.0977750E-09
 2.9303065E+00,-6.0622189E+01,-6.0622189E+01, 9.4378176E-04, 5.5301925E-03, 1.1721226E+01, 0.0000000E+00, 1.1721226E+01, 1.9190843E+00,-1.8752901E-12, 1.0000000E-04, 0.0000000E+00, 5.5651896E-05, 4.4348104E-05, 2.6122777E-09
 3.0000000E+00,-6.0622189E+01,-6.0622189E+01, 8.9892616E-04, 5.3633029E-03, 1.2000000E+01, 0.0000000E+00, 1.2000000E+01, 1.9190843E+00,-1.7866833E-12, 1.0000000E-04, 0.0000000E+00, 5.7147044E-05, 4.2852956E-05, 2.5022772E-09
 3.1000000E+00,-6.0622189E+01,-6.0622189E+01, 8.3979394E-04, 5.1270907E-03, 1.2400000E+01, 0.0000000E+00, 1.2400000E+01, 1.9190843E+00,-1.8732335E-12, 1.0000000E-04, 0.0000000E+00, 5.9197881E-05, 4.0802119E-05, 2.9718638E-09
