iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    1, 5.0000000E-01, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.3126384E-02, 9.6652651E+01, 5.3222942E-06, 1.4490667E-08, 4.2717376E-06, 8.1347313E-10, 1.5474564E-05
    1, 5.0000000E-01, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5234668E-02, 9.6652651E+01, 6.0586705E-06, 1.2891572E-08, 4.9576711E-06, 7.0472326E-10, 1.7760469E-05
    1, 5.0000000E-01, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.6621284E-02, 9.6652651E+01, 6.5356802E-06, 1.1208238E-08, 5.4087833E-06, 5.9872292E-10, 1.9250934E-05
    1, 5.0000000E-01, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.7183760E-02, 9.6652651E+01, 6.7276818E-06, 9.5420614E-09, 5.5917696E-06, 4.9874714E-10, 1.9851440E-05
    1, 5.0000000E-01, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.6933948E-02, 9.6652651E+01, 6.6425109E-06, 7.9646630E-09, 5.5105006E-06, 4.0734937E-10, 1.9580999E-05
    1, 5.0000000E-01, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5980944E-02, 9.6652651E+01, 6.3160670E-06, 6.5242627E-09, 5.2004618E-06, 3.2623142E-10, 1.8554522E-05
    1, 5.0000000E-01, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.4497748E-02, 9.6652651E+01, 5.8028868E-06, 5.2490428E-09, 4.7179183E-06, 2.5623350E-10, 1.6950252E-05
    1, 5.0000000E-01, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.2683240E-02, 9.6652651E+01, 5.1656255E-06, 4.1505480E-09, 4.1275541E-06, 1.9742449E-10, 1.4972998E-05
    1, 5.0000000E-01, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.0728869E-02, 9.6652651E+01, 4.4657516E-06, 3.2274022E-09, 3.4916457E-06, 1.4925743E-10, 1.2821784E-05
    1, 5.0000000E-01, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.7954310E-03, 9.6652651E+01, 3.7567848E-06, 2.4690300E-09, 2.8625090E-06, 1.1075311E-10, 1.0666843E-05
    1, 5.0000000E-01, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.0012605E-03, 9.6652651E+01, 3.0804626E-06, 1.8590433E-09, 2.2786546E-06, 8.0680511E-11, 8.6372736E-06
    1, 5.0000000E-01, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.4202998E-03, 9.6652651E+01, 2.4655448E-06, 1.3780725E-09, 1.7641545E-06, 5.7712500E-11, 6.8180970E-06
    1, 5.0000000E-01, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.0870849E-03, 9.6652651E+01, 1.9286015E-06, 1.0059541E-09, 1.3302593E-06, 4.0545924E-11, 5.2541172E-06
    1, 5.0000000E-01, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.0054697E-03, 9.6652651E+01, 1.4760340E-06, 7.2328759E-10, 9.7823358E-07, 2.7983568E-11, 3.9577207E-06
    1, 5.0000000E-01, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.1584479E-03, 9.6652651E+01, 1.1066640E-06, 5.1244229E-10, 7.0255076E-07, 1.8981727E-11, 2.9181702E-06
    1, 5.0000000E-01, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.5172959E-03, 9.6652651E+01, 8.1441127E-07, 3.5813445E-10, 4.9386802E-07, 1.2670494E-11, 2.1106924E-06
    1, 5.0000000E-01, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.0491543E-03, 9.6652651E+01, 5.9080322E-07, 2.4771555E-10, 3.4149412E-07, 8.3553375E-12, 1.5044839E-06
    1, 5.0000000E-01, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 7.2291926E-04, 9.6652651E+01, 4.2728804E-07, 1.7133802E-10, 2.3530760E-07, 5.5088217E-12, 1.0695238E-06
    1, 5.0000000E-01, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.1391116E-04, 9.6652651E+01, 3.1753033E-07, 1.2219879E-10, 1.6727679E-07, 3.7615708E-12, 7.8272510E-07
    1, 5.0000000E-01, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.0825223E-04, 9.6652651E+01, 2.5990850E-07, 9.7068028E-11, 1.3288530E-07, 2.9026839E-12, 6.3426430E-07
