iPrint,time(d),z(cm),h(cm),th(cm^3/cm^3),Sw(-),C(mg/L),Aaw(cm^2/cm^3),Cs1(mg/g),Cs2(mg/g),Caw1(mg/cm^3),Caw2(mg/cm^3),Ctot(mg/cm^3)
    8, 4.0000000E+00, 2.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 4.7437538E-04, 9.6652651E+01, 2.9616851E-07, 2.6115595E-08, 1.5440809E-07, 1.3002190E-09, 7.7110119E-07
    8, 4.0000000E+00, 7.5000000E-01,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 5.7992062E-04, 9.6652651E+01, 3.5273070E-07, 2.6548384E-08, 1.8876250E-07, 1.2897997E-09, 9.1843103E-07
    8, 4.0000000E+00, 1.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 6.9638882E-04, 9.6652651E+01, 4.1361252E-07, 2.6795085E-08, 2.2667214E-07, 1.2781357E-09, 1.0781363E-06
    8, 4.0000000E+00, 1.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 8.2375713E-04, 9.6652651E+01, 4.7869392E-07, 2.6904781E-08, 2.6812953E-07, 1.2652491E-09, 1.2500898E-06
    8, 4.0000000E+00, 2.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 9.6183328E-04, 9.6652651E+01, 5.4778413E-07, 2.6908600E-08, 3.1307205E-07, 1.2511556E-09, 1.4339322E-06
    8, 4.0000000E+00, 2.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.1102334E-03, 9.6652651E+01, 6.2061614E-07, 2.6827911E-08, 3.6137471E-07, 1.2358795E-09, 1.6290652E-06
    8, 4.0000000E+00, 3.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.2683582E-03, 9.6652651E+01, 6.9684004E-07, 2.6677818E-08, 4.1284238E-07, 1.2194635E-09, 1.8346340E-06
    8, 4.0000000E+00, 3.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.4353657E-03, 9.6652651E+01, 7.7601490E-07, 2.6469330E-08, 4.6720099E-07, 1.2019754E-09, 2.0495036E-06
    8, 4.0000000E+00, 4.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.6101409E-03, 9.6652651E+01, 8.5759887E-07, 2.6210974E-08, 5.2408755E-07, 1.1835143E-09, 2.2722293E-06
    8, 4.0000000E+00, 4.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.7912594E-03, 9.6652651E+01, 9.4093689E-07, 2.5910008E-08, 5.8303842E-07, 1.1642168E-09, 2.5010203E-06
    8, 4.0000000E+00, 5.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 1.9769446E-03, 9.6652651E+01, 1.0252454E-06, 2.5573321E-08, 6.4347533E-07, 1.1442633E-09, 2.7336940E-06
    8, 4.0000000E+00, 5.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.1650160E-03, 9.6652651E+01, 1.1095932E-06, 2.5208091E-08, 7.0468852E-07, 1.1238857E-09, 2.9676190E-06
    8, 4.0000000E+00, 6.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.3528260E-03, 9.6652651E+01, 1.1928772E-06, 2.4822280E-08, 7.6581625E-07, 1.1033760E-09, 3.1996439E-06
    8, 4.0000000E+00, 6.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.5371830E-03, 9.6652651E+01, 1.2737925E-06, 2.4425064E-08, 8.2581977E-07, 1.0830952E-09, 3.4260096E-06
    8, 4.0000000E+00, 7.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.7142585E-03, 9.6652651E+01, 1.3507942E-06, 2.4027275E-08, 8.8345300E-07, 1.0634853E-09, 3.6422400E-06
    8, 4.0000000E+00, 7.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 2.8794739E-03, 9.6652651E+01, 1.4220506E-06, 2.3641918E-08, 9.3722580E-07, 1.0450810E-09, 3.8430080E-06
    8, 4.0000000E+00, 8.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.0273652E-03, 9.6652651E+01, 1.4853849E-06, 2.3284849E-08, 9.8535986E-07, 1.0285244E-09, 4.0219710E-06
    8, 4.0000000E+00, 8.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.1514219E-03, 9.6652651E+01, 1.5382018E-06, 2.2975632E-08, 1.0257363E-06, 1.0145808E-09, 4.1715710E-06
    8, 4.0000000E+00, 9.2500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.2438976E-03, 9.6652651E+01, 1.5773971E-06, 2.2738518E-08, 1.0558341E-06, 1.0041566E-09, 4.2827901E-06
    8, 4.0000000E+00, 9.7500000E+00,-6.0622189E+01, 1.9190843E-01, 5.3456387E-01, 3.2955904E-03, 9.6652651E+01, 1.5992432E-06, 2.2603084E-08, 1.0726583E-06, 9.9831933E-10, 4.3448522E-06
