time,h-5,th-5,Sw-5,C-5,Aaw-5,Cs1-5,Cs2-5,Caw1-5,Caw2-5,Ctot-5,h-10,th-10,Sw-10,C-10,Aaw-10,Cs1-10,Cs2-10,Caw1-10,Caw2-10,Ctot-10,h-15,th-15,Sw-15,C-15,Aaw-15,Cs1-15,Cs2-15,Caw1-15,Caw2-15,Ctot-15,h-20,th-20,Sw-20,C-20,Aaw-20,Cs1-20,Cs2-20,Caw1-20,Caw2-20,Ctot-20
  9.974770E-05, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.458885E-21,  9.665265E+01,  4.551342E-22,  4.299050E-29,  1.451368E-24,  8.303382E-33,  7.428105E-22, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  9.370696E-35,  1.347799E-31,  2.240663E-39,  5.645720E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  9.370696E-35,  1.347799E-31,  2.240663E-39,  5.645720E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  9.370696E-35,  1.347799E-31,  2.240663E-39,  5.645720E-28
  1.496266E-04, -6.062219E+01,  1.919084E-01,  5.345639E-01,  9.404042E-20,  9.665265E+01,  6.457974E-21,  9.153890E-28,  3.061017E-23,  2.627701E-31,  1.055578E-20, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.405651E-34,  1.347799E-31,  3.361107E-39,  5.645720E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.405651E-34,  1.347799E-31,  3.361107E-39,  5.645720E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.405651E-34,  1.347799E-31,  3.361107E-39,  5.645720E-28
  2.244448E-04, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.959426E-18,  9.665265E+01,  9.067022E-20,  1.928815E-26,  6.377934E-22,  8.215869E-30,  1.485343E-19, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.108524E-34,  1.347799E-31,  5.041773E-39,  5.645722E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.108524E-34,  1.347799E-31,  5.041773E-39,  5.645722E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.108524E-34,  1.347799E-31,  5.041773E-39,  5.645722E-28
  3.366722E-04, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.022398E-17,  9.665265E+01,  1.256651E-18,  4.012462E-25,  1.309291E-20,  2.531131E-28,  2.065384E-18, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  3.162832E-34,  1.347799E-31,  7.562770E-39,  5.645723E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  3.162832E-34,  1.347799E-31,  7.562770E-39,  5.645723E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  3.162832E-34,  1.347799E-31,  7.562770E-39,  5.645723E-28
  5.050134E-04, -6.062219E+01,  1.919084E-01,  5.345639E-01,  8.105426E-16,  9.665265E+01,  1.713750E-17,  8.214643E-24,  2.638317E-19,  7.655400E-27,  2.830212E-17, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  4.744295E-34,  1.347799E-31,  1.134427E-38,  5.645726E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  4.744295E-34,  1.347799E-31,  1.134427E-38,  5.645726E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  4.744295E-34,  1.347799E-31,  1.134427E-38,  5.645726E-28
  7.575250E-04, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.595053E-14,  9.665265E+01,  2.289427E-16,  1.647853E-22,  5.191899E-18,  2.261578E-25,  3.807430E-16, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  7.116487E-34,  1.347799E-31,  1.701651E-38,  5.645730E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  7.116487E-34,  1.347799E-31,  1.701651E-38,  5.645730E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  7.116487E-34,  1.347799E-31,  1.701651E-38,  5.645730E-28
  1.136293E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  3.043289E-13,  9.665265E+01,  2.977290E-15,  3.218974E-21,  9.905910E-17,  6.479549E-24,  5.001519E-15, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.067477E-33,  1.347799E-31,  2.552487E-38,  5.645735E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.067477E-33,  1.347799E-31,  2.552487E-38,  5.645735E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.067477E-33,  1.347799E-31,  2.552487E-38,  5.645735E-28
  1.704444E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  5.571787E-12,  9.665265E+01,  3.735320E-14,  6.069591E-20,  1.813618E-15,  1.782143E-22,  6.365665E-14, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.141205E-28,  9.665265E+01,  3.469069E-28,  1.601276E-33,  1.347963E-31,  3.828895E-38,  5.646343E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.601220E-33,  1.347799E-31,  3.828739E-38,  5.645744E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.601220E-33,  1.347799E-31,  3.828739E-38,  5.645744E-28
  2.556671E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  9.644715E-11,  9.665265E+01,  4.463180E-13,  1.090848E-18,  3.139356E-14,  4.637282E-21,  7.760637E-13, -6.062219E+01,  1.919084E-01,  5.345639E-01,  5.181091E-28,  9.665265E+01,  4.215597E-28,  2.574281E-33,  1.686446E-31,  6.224278E-38,  6.861499E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.401832E-33,  1.347799E-31,  5.743115E-38,  5.645757E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.401832E-33,  1.347799E-31,  5.743115E-38,  5.645757E-28
  3.835011E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.545490E-09,  9.665265E+01,  4.986549E-12,  1.835510E-17,  5.030571E-13,  1.118168E-19,  8.912795E-12, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.000197E-25,  9.665265E+01,  1.371271E-25,  4.773310E-31,  1.302065E-28,  2.780356E-35,  2.233136E-25, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  3.602748E-33,  1.347799E-31,  8.614675E-38,  5.645777E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  3.602748E-33,  1.347799E-31,  8.614675E-38,  5.645777E-28
  5.752522E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  2.226769E-08,  9.665265E+01,  5.079138E-11,  2.821269E-16,  7.248137E-12,  2.428206E-18,  9.415953E-11, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.708387E-21,  9.665265E+01,  1.975435E-22,  1.026368E-27,  5.560804E-25,  1.777423E-31,  3.222889E-22, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  5.404115E-33,  1.347799E-31,  1.292200E-37,  5.645806E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  5.404115E-33,  1.347799E-31,  1.292200E-37,  5.645806E-28
  8.628788E-03, -6.062219E+01,  1.919084E-01,  5.345639E-01,  2.777684E-07,  9.665265E+01,  4.563696E-10,  3.837175E-15,  9.041366E-11,  4.577030E-17,  8.862393E-10, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.905396E-18,  9.665265E+01,  2.014647E-19,  1.570406E-24,  1.596707E-21,  7.656002E-28,  3.303238E-19, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  8.106152E-33,  1.347799E-31,  1.938296E-37,  5.645850E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  8.106152E-33,  1.347799E-31,  1.938296E-37,  5.645850E-28
  1.294319E-02, -6.062219E+01,  1.919084E-01,  5.345639E-01,  2.869986E-06,  9.665265E+01,  3.480712E-09,  4.450837E-14,  9.341810E-10,  7.175039E-16,  7.148147E-09, -6.062219E+01,  1.919084E-01,  5.345639E-01,  7.930259E-15,  9.665265E+01,  1.246501E-16,  1.458075E-21,  2.581301E-18,  1.856880E-24,  2.069113E-16, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.144873E-28,  9.665265E+01,  3.471741E-28,  1.216273E-32,  1.349157E-31,  2.908411E-37,  5.650865E-28, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.215918E-32,  1.347799E-31,  2.907434E-37,  5.645916E-28
  1.941478E-02, -6.062219E+01,  1.919084E-01,  5.345639E-01,  2.351495E-05,  9.665265E+01,  2.169611E-08,  4.247766E-13,  7.654116E-09,  8.973144E-15,  4.746711E-08, -6.062219E+01,  1.919084E-01,  5.345639E-01,  5.843536E-12,  9.665265E+01,  3.893324E-14,  6.838427E-19,  1.902072E-15,  2.053411E-21,  6.636899E-14, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.345820E-24,  9.665265E+01,  3.940319E-25,  6.918377E-30,  4.380647E-28,  4.727827E-34,  6.417974E-25, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  1.823864E-32,  1.347799E-31,  4.361127E-37,  5.646015E-28
  2.912218E-02, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.479223E-04,  9.665265E+01,  1.074588E-07,  3.249905E-12,  4.814863E-08,  8.687152E-14,  2.513770E-07, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.615498E-09,  9.665265E+01,  5.182498E-12,  1.369338E-16,  5.258448E-13,  8.528050E-19,  9.268020E-12, -6.062219E+01,  1.919084E-01,  5.345639E-01,  1.657556E-18,  9.665265E+01,  7.838808E-20,  2.060862E-24,  5.395349E-22,  8.729010E-28,  1.283984E-19, -6.062219E+01,  1.919084E-01,  5.345639E-01,  4.140700E-28,  9.665265E+01,  3.468700E-28,  2.735768E-32,  1.347799E-31,  6.541634E-37,  5.646163E-28
